Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/14 15:54:29.372,-0.998,-0.048,15.654,-0.61,-0.018,2.209,-0.156,-0.06,-0.107,-1.024,0.007,10.164,2140510,,
2025/11/14 15:54:29.473,-0.256,-0.227,15.136,-0.562,-0.028,2.221,-0.16,-0.077,-0.104,-0.322,-0.021,10.922,2140610,,
2025/11/14 15:54:29.572,0.939,-0.272,14.16,-0.484,-0.027,2.209,-0.161,-0.112,-0.105,0.371,-0.078,11.734,2140710,,
2025/11/14 15:54:29.673,1.328,-0.194,13.189,-0.458,-0.008,2.198,-0.177,-0.125,-0.119,1.057,-0.172,12.323,2140810,,
2025/11/14 15:54:29.772,1.95,0.04,13.284,-0.45,-0.0,2.182,-0.192,-0.136,-0.129,1.619,-0.253,12.524,2140910,,
2025/11/14 15:54:29.873,2.14,-0.064,13.501,-0.447,0.002,2.164,-0.18,-0.147,-0.122,1.954,-0.28,12.584,2141010,,
2025/11/14 15:54:29.972,2.077,-0.102,13.665,-0.449,0.014,2.159,-0.149,-0.151,-0.102,2.052,-0.252,12.612,2141110,,
2025/11/14 15:54:30.073,1.814,-0.079,13.678,-0.456,0.028,2.149,-0.131,-0.157,-0.089,1.871,-0.213,12.652,2141220,,
2025/11/14 15:54:30.174,1.091,-0.322,13.41,-0.445,0.03,2.156,-0.129,-0.15,-0.088,1.469,-0.184,12.8,2141310,,
2025/11/14 15:54:30.273,0.101,0.165,12.342,-0.475,0.046,2.139,-0.117,-0.168,-0.076,0.803,-0.113,12.937,2141420,,
2025/11/14 15:54:30.372,-0.1,-0.16,12.398,-0.477,0.081,2.138,-0.1,-0.169,-0.056,0.064,-0.011,12.754,2141510,,
2025/11/14 15:54:30.473,-0.213,-0.108,11.896,-0.416,0.084,2.151,-0.099,-0.138,-0.055,-0.6,0.031,12.396,2141610,,
2025/11/14 15:54:30.572,0.488,0.253,14.549,-0.299,0.062,2.14,-0.097,-0.074,-0.067,-1.141,0.026,12.067,2141710,,
2025/11/14 15:54:30.673,0.403,-0.046,14.211,-0.138,0.058,2.047,-0.099,0.03,-0.068,-1.433,0.041,11.938,2141810,,
2025/11/14 15:54:30.772,0.422,-0.035,14.109,0.011,0.057,1.835,-0.098,0.162,-0.069,-1.45,0.043,12.28,2141910,,
2025/11/14 15:54:30.873,0.433,0.038,13.916,0.058,0.056,1.543,-0.086,0.278,-0.074,-1.24,0.018,12.592,2142010,,
2025/11/14 15:54:30.972,1.412,0.025,16.317,-0.011,0.059,1.265,-0.075,0.362,-0.077,-0.871,-0.016,12.866,2142110,,
2025/11/14 15:54:31.073,1.407,0.112,15.062,-0.166,0.06,1.044,-0.076,0.428,-0.076,-0.366,-0.044,13.297,2142220,,
2025/11/14 15:54:31.175,0.498,0.004,14.262,-0.309,0.039,0.932,-0.092,0.475,-0.07,0.154,-0.045,13.625,2142310,,
2025/11/14 15:54:31.273,0.694,0.408,15.492,-0.399,0.033,0.901,-0.096,0.504,-0.068,0.618,-0.071,13.898,2142420,,
2025/11/14 15:54:31.372,0.395,0.012,12.799,-0.43,0.017,0.904,-0.087,0.517,-0.059,0.993,-0.081,14.123,2142510,,
2025/11/14 15:54:31.473,0.055,-0.126,13.405,-0.359,0.017,0.829,-0.085,0.458,-0.058,1.111,-0.108,13.735,2142610,,
2025/11/14 15:54:31.572,0.646,0.079,15.192,-0.305,0.018,0.655,-0.089,0.346,-0.06,1.018,-0.134,13.24,2142710,,
2025/11/14 15:54:31.673,0.278,0.125,13.548,-0.308,0.02,0.482,-0.052,0.241,-0.037,0.811,-0.093,13.085,2142810,,
2025/11/14 15:54:31.772,0.406,0.152,13.923,-0.351,0.038,0.369,-0.001,0.17,-0.005,0.577,-0.011,13.259,2142910,,
2025/11/14 15:54:31.873,0.382,0.075,14.199,-0.384,0.056,0.319,0.023,0.136,0.011,0.357,0.047,13.303,2143010,,
2025/11/14 15:54:31.972,0.342,-0.154,13.736,-0.353,0.056,0.346,0.024,0.16,0.012,0.252,0.064,13.57,2143110,,
2025/11/14 15:54:32.073,0.366,-0.038,13.91,-0.299,0.046,0.377,0.019,0.194,0.005,0.176,0.054,13.679,2143220,,
2025/11/14 15:54:32.174,0.38,-0.196,14.221,-0.235,0.047,0.403,0.018,0.228,0.005,0.111,0.057,13.688,2143310,,
2025/11/14 15:54:32.273,0.344,-0.026,14.09,-0.171,0.047,0.416,0.019,0.261,0.005,0.059,0.051,13.762,2143420,,
2025/11/14 15:54:32.372,0.312,0.098,13.728,-0.106,0.046,0.407,0.017,0.297,0.005,0.032,0.04,13.787,2143510,,
2025/11/14 15:54:32.473,0.195,-0.053,13.218,-0.06,0.047,0.379,0.014,0.327,0.007,0.019,0.031,13.718,2143610,,
2025/11/14 15:54:32.572,0.006,-0.121,13.221,-0.039,0.053,0.347,0.008,0.347,0.011,0.015,0.026,13.616,2143710,,
