Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/15 19:46:24.286,-0.66,0.462,6.319,-1.916,0.092,-0.126,-0.05,-0.005,0.02,-0.711,0.105,4.518,461660,,
2025/12/15 19:46:24.386,-0.065,0.076,6.325,-1.925,0.084,-0.04,-0.052,-0.038,0.019,-0.148,0.078,5.074,461760,,
2025/12/15 19:46:24.486,0.977,0.245,6.092,-1.891,0.076,0.068,-0.083,-0.07,0.028,0.396,0.087,5.593,461860,,
2025/12/15 19:46:24.586,1.164,0.219,5.35,-1.872,0.084,0.099,-0.068,-0.079,0.024,0.973,0.027,5.916,461960,,
2025/12/15 19:46:24.686,2.148,-0.292,5.81,-1.827,0.087,0.127,-0.064,-0.094,0.023,1.389,-0.016,5.954,462060,,
2025/12/15 19:46:24.788,1.932,-0.333,5.095,-1.822,0.132,0.133,-0.066,-0.094,0.005,1.668,-0.111,5.878,462160,,
2025/12/15 19:46:24.886,1.434,-0.017,4.929,-1.826,0.128,0.131,-0.068,-0.094,0.006,1.727,-0.132,5.65,462260,,
2025/12/15 19:46:24.986,1.298,0.028,5.046,-1.804,0.133,0.089,-0.076,-0.122,0.001,1.474,-0.153,5.249,462360,,
2025/12/15 19:46:25.086,0.872,0.177,5.694,-1.807,0.137,0.074,-0.116,-0.13,-0.023,1.052,-0.2,4.937,462460,,
2025/12/15 19:46:25.186,0.526,0.133,6.423,-1.812,0.143,0.054,-0.094,-0.142,-0.01,0.457,-0.143,4.778,462560,,
2025/12/15 19:46:25.286,0.052,0.631,6.582,-1.764,0.124,0.149,-0.129,-0.081,-0.032,-0.031,-0.154,5.042,462660,,
2025/12/15 19:46:25.386,-0.337,0.287,5.927,-1.714,0.178,0.206,-0.074,-0.037,0.011,-0.549,0.016,5.406,462760,,
2025/12/15 19:46:25.486,-0.781,0.652,5.148,-1.638,0.163,0.263,-0.085,0.017,0.001,-0.953,0.056,5.612,462860,,
2025/12/15 19:46:25.586,-1.187,0.28,4.275,-1.633,0.205,0.267,-0.066,0.021,0.025,-1.359,0.185,5.447,462960,,
2025/12/15 19:46:25.686,-0.827,0.844,3.821,-1.592,0.167,0.282,-0.076,0.043,0.006,-1.529,0.169,5.133,463060,,
2025/12/15 19:46:25.788,-0.905,0.702,3.735,-1.601,0.185,0.281,-0.08,0.038,0.016,-1.574,0.217,4.721,463160,,
2025/12/15 19:46:25.886,-0.06,0.346,4.636,-1.587,0.189,0.276,-0.086,0.047,0.019,-1.368,0.221,4.453,463260,,
2025/12/15 19:46:25.986,-0.31,0.678,4.761,-1.583,0.194,0.258,-0.095,0.054,0.024,-0.977,0.206,4.427,463360,,
2025/12/15 19:46:26.086,0.36,0.424,5.49,-1.582,0.193,0.291,-0.108,0.043,0.028,-0.515,0.169,4.608,463460,,
2025/12/15 19:46:26.186,0.494,-0.141,5.919,-1.578,0.201,0.305,-0.072,0.039,0.017,0.039,0.05,4.943,463560,,
2025/12/15 19:46:26.286,0.342,0.187,5.795,-1.527,0.199,0.381,-0.079,0.016,0.019,0.497,-0.017,5.325,463660,,
2025/12/15 19:46:26.386,0.014,-0.138,5.128,-1.441,0.167,0.438,-0.102,-0.011,0.03,0.868,-0.04,5.641,463760,,
2025/12/15 19:46:26.486,0.61,-0.493,5.254,-1.359,0.143,0.447,-0.109,-0.042,0.038,1.134,-0.068,5.812,463860,,
2025/12/15 19:46:26.586,0.252,-0.454,5.099,-1.292,0.141,0.427,-0.12,-0.075,0.035,1.245,-0.115,5.809,463960,,
2025/12/15 19:46:26.686,0.728,-1.158,5.525,-1.268,0.169,0.388,-0.152,-0.103,0.01,1.209,-0.208,5.696,464060,,
2025/12/15 19:46:26.788,0.348,-0.268,5.487,-1.262,0.173,0.376,-0.213,-0.111,-0.026,1.035,-0.3,5.555,464160,,
2025/12/15 19:46:26.886,0.158,-0.337,5.515,-1.268,0.177,0.366,-0.203,-0.117,-0.02,0.715,-0.277,5.419,464260,,
2025/12/15 19:46:26.986,0.163,-0.467,5.665,-1.259,0.176,0.389,-0.204,-0.102,-0.021,0.333,-0.232,5.338,464360,,
2025/12/15 19:46:27.086,-0.234,-0.118,5.501,-1.243,0.18,0.409,-0.198,-0.088,-0.017,-0.098,-0.146,5.266,464460,,
2025/12/15 19:46:27.186,-0.357,-0.533,5.271,-1.199,0.17,0.447,-0.206,-0.053,-0.024,-0.472,-0.075,5.213,464560,,
2025/12/15 19:46:27.286,-0.862,-0.328,4.618,-1.131,0.138,0.482,-0.221,-0.013,-0.043,-0.757,-0.032,5.121,464660,,
2025/12/15 19:46:27.386,-1.041,0.225,4.438,-1.095,0.132,0.495,-0.223,0.005,-0.046,-1.001,0.051,4.951,464760,,
2025/12/15 19:46:27.486,-1.068,-0.353,4.136,-1.071,0.12,0.496,-0.224,0.018,-0.053,-1.133,0.111,4.731,464860,,
2025/12/15 19:46:27.586,-1.2,-0.324,3.779,-1.046,0.158,0.487,-0.235,0.033,-0.03,-1.109,0.23,4.56,464960,,
2025/12/15 19:46:27.686,-0.784,-0.155,4.584,-1.051,0.14,0.491,-0.216,0.029,-0.044,-0.987,0.213,4.432,465060,,
2025/12/15 19:46:27.788,-0.685,-0.537,4.786,-1.047,0.139,0.471,-0.203,0.037,-0.049,-0.693,0.183,4.494,465160,,
2025/12/15 19:46:27.886,-0.225,0.154,5.482,-1.044,0.142,0.509,-0.193,0.025,-0.052,-0.38,0.125,4.694,465260,,
2025/12/15 19:46:27.986,0.059,-0.508,5.298,-1.047,0.134,0.512,-0.201,0.024,-0.05,0.031,0.07,5.032,465360,,
2025/12/15 19:46:28.086,-0.082,-0.5,5.33,-0.977,0.125,0.576,-0.208,0.0,-0.047,0.327,0.001,5.314,465460,,
2025/12/15 19:46:28.186,0.091,-0.754,5.351,-0.932,0.144,0.592,-0.199,-0.014,-0.053,0.629,-0.113,5.577,465560,,
2025/12/15 19:46:28.286,-0.209,-0.254,5.014,-0.83,0.121,0.58,-0.199,-0.058,-0.045,0.761,-0.163,5.698,465660,,
2025/12/15 19:46:28.386,0.32,-0.367,5.179,-0.801,0.118,0.55,-0.197,-0.083,-0.043,0.857,-0.222,5.703,465760,,
2025/12/15 19:46:28.486,0.405,0.117,5.157,-0.777,0.112,0.49,-0.205,-0.123,-0.047,0.785,-0.266,5.593,465860,,
2025/12/15 19:46:28.586,1.178,0.256,5.816,-0.79,0.115,0.433,-0.17,-0.157,-0.025,0.6,-0.23,5.462,465960,,
2025/12/15 19:46:28.686,0.774,-0.236,5.845,-0.772,0.1,0.481,-0.211,-0.126,-0.05,0.452,-0.273,5.35,466060,,
2025/12/15 19:46:28.788,0.016,0.441,5.33,-0.781,0.122,0.462,-0.18,-0.138,-0.029,0.132,-0.176,5.252,466160,,
2025/12/15 19:46:28.886,-0.617,0.389,5.027,-0.742,0.095,0.494,-0.21,-0.108,-0.052,-0.115,-0.173,5.162,466260,,
2025/12/15 19:46:28.986,-0.436,-0.019,5.068,-0.749,0.11,0.489,-0.202,-0.113,-0.044,-0.447,-0.07,4.991,466360,,
2025/12/15 19:46:29.086,-0.401,0.147,4.82,-0.732,0.098,0.495,-0.207,-0.104,-0.05,-0.694,-0.005,4.848,466460,,
2025/12/15 19:46:29.186,-0.856,-0.273,4.63,-0.719,0.121,0.496,-0.207,-0.097,-0.038,-0.869,0.106,4.729,466560,,
2025/12/15 19:46:29.286,-0.581,-0.303,5.094,-0.693,0.078,0.489,-0.2,-0.082,-0.062,-0.923,0.099,4.658,466660,,
2025/12/15 19:46:29.386,-0.936,-0.073,4.586,-0.683,0.08,0.472,-0.204,-0.072,-0.06,-0.879,0.146,4.666,466760,,
2025/12/15 19:46:29.486,-0.452,-0.103,5.022,-0.691,0.077,0.483,-0.206,-0.08,-0.06,-0.777,0.159,4.686,466860,,
2025/12/15 19:46:29.586,-0.181,0.244,5.096,-0.697,0.076,0.465,-0.197,-0.074,-0.064,-0.537,0.132,4.804,466960,,
2025/12/15 19:46:29.686,-0.076,-0.096,5.128,-0.679,0.059,0.509,-0.227,-0.087,-0.055,-0.319,0.135,4.929,467060,,
2025/12/15 19:46:29.788,0.076,-0.318,5.115,-0.668,0.073,0.525,-0.209,-0.092,-0.061,-0.037,0.045,5.085,467160,,
2025/12/15 19:46:29.886,0.296,-0.021,5.342,-0.624,0.061,0.552,-0.214,-0.106,-0.057,0.196,-0.013,5.234,467260,,
2025/12/15 19:46:29.986,1.0,-0.149,5.746,-0.592,0.08,0.553,-0.208,-0.118,-0.063,0.408,-0.12,5.358,467360,,
2025/12/15 19:46:30.086,0.51,0.122,5.347,-0.537,0.067,0.529,-0.198,-0.148,-0.054,0.505,-0.168,5.434,467460,,
2025/12/15 19:46:30.186,0.529,0.058,5.636,-0.524,0.071,0.504,-0.197,-0.165,-0.054,0.554,-0.227,5.481,467560,,
2025/12/15 19:46:30.286,0.076,-0.259,5.247,-0.519,0.068,0.484,-0.171,-0.177,-0.038,0.513,-0.219,5.503,467660,,
2025/12/15 19:46:30.386,-0.415,-0.44,5.508,-0.528,0.068,0.45,-0.153,-0.198,-0.028,0.359,-0.193,5.439,467760,,
