Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/04 17:50:58.758,1.333,0.116,6.915,-0.94,0.212,-1.504,-0.269,-0.188,-0.04,0.362,-0.311,4.77,196690,,
2025/12/04 17:50:58.858,0.691,-0.851,7.873,-1.029,0.216,-1.365,-0.281,-0.09,-0.047,-0.106,-0.39,4.976,196790,,
2025/12/04 17:50:58.958,-0.899,-1.02,6.784,-1.054,0.219,-1.178,-0.316,0.023,-0.068,-0.489,-0.452,5.745,196890,,
2025/12/04 17:50:59.058,-1.839,-0.049,4.838,-1.026,0.222,-1.089,-0.323,0.078,-0.072,-0.904,-0.415,6.364,196990,,
2025/12/04 17:50:59.160,-1.614,-0.213,3.974,-1.067,0.21,-1.15,-0.347,0.035,-0.087,-1.383,-0.356,6.272,197090,,
2025/12/04 17:50:59.258,-1.061,0.62,4.036,-1.101,0.261,-1.179,-0.296,0.009,-0.045,-1.603,-0.096,5.625,197190,,
2025/12/04 17:50:59.358,-1.835,0.397,3.586,-1.013,0.335,-1.131,-0.253,0.063,0.001,-1.34,0.193,5.038,197290,,
2025/12/04 17:50:59.458,-1.718,0.12,4.362,-1.106,0.316,-1.159,-0.257,0.015,-0.008,-1.132,0.298,4.638,197390,,
2025/12/04 17:50:59.558,-1.571,0.206,5.096,-1.206,0.265,-1.157,-0.26,-0.038,-0.034,-0.746,0.307,4.604,197490,,
2025/12/04 17:50:59.658,0.005,0.147,6.402,-1.332,0.258,-1.09,-0.259,-0.118,-0.038,-0.296,0.327,4.817,197590,,
2025/12/04 17:50:59.758,1.001,0.334,6.678,-1.335,0.268,-1.079,-0.277,-0.123,-0.029,0.375,0.328,5.34,197690,,
2025/12/04 17:50:59.858,1.243,0.149,5.512,-1.333,0.269,-1.042,-0.279,-0.136,-0.027,0.941,0.244,5.82,197790,,
2025/12/04 17:50:59.958,1.768,0.22,5.003,-1.301,0.26,-0.98,-0.302,-0.155,-0.02,1.28,0.144,6.022,197890,,
2025/12/04 17:51:00.058,0.797,-0.655,4.048,-1.279,0.28,-0.952,-0.282,-0.164,-0.028,1.424,-0.049,5.87,197990,,
2025/12/04 17:51:00.160,0.992,0.628,4.551,-1.196,0.31,-0.927,-0.284,-0.193,-0.039,1.234,-0.244,5.501,198090,,
