Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/15 20:09:31.004,0.158,1.328,5.366,-0.064,0.415,-0.306,-1.552,-0.195,-0.114,0.026,0.393,5.042,1017800,,
2025/12/15 20:09:31.104,0.366,1.316,6.269,-0.085,0.272,-0.305,-1.557,-0.187,-0.058,-0.037,0.013,5.028,1017900,,
2025/12/15 20:09:31.204,0.115,-0.03,6.364,-0.127,0.142,-0.274,-1.493,-0.158,0.015,-0.071,-0.339,5.195,1018000,,
2025/12/15 20:09:31.304,-0.114,-0.473,5.868,-0.125,0.036,-0.265,-1.358,-0.154,0.116,-0.174,-0.577,5.428,1018100,,
2025/12/15 20:09:31.406,0.021,-0.466,5.727,-0.123,0.01,-0.263,-1.233,-0.153,0.194,-0.276,-0.757,5.617,1018200,,
2025/12/15 20:09:31.504,0.2,-1.685,5.346,-0.118,0.028,-0.244,-1.17,-0.142,0.233,-0.334,-0.881,5.695,1018300,,
2025/12/15 20:09:31.604,-0.847,-1.515,4.353,-0.099,0.028,-0.216,-1.173,-0.122,0.231,-0.342,-0.941,5.568,1018400,,
2025/12/15 20:09:31.704,-1.391,-1.565,4.213,-0.108,-0.057,-0.226,-1.266,-0.13,0.157,-0.38,-1.034,5.276,1018500,,
2025/12/15 20:09:31.804,-0.693,-0.5,4.232,-0.134,-0.138,-0.238,-1.321,-0.145,0.102,-0.41,-0.952,4.967,1018600,,
2025/12/15 20:09:31.904,0.739,-0.645,5.151,-0.126,-0.221,-0.232,-1.36,-0.139,0.054,-0.354,-0.734,4.757,1018700,,
2025/12/15 20:09:32.004,0.545,-0.768,5.293,-0.093,-0.339,-0.224,-1.392,-0.122,-0.005,-0.234,-0.46,4.733,1018800,,
2025/12/15 20:09:32.104,-0.425,-0.473,5.201,-0.118,-0.408,-0.226,-1.389,-0.134,-0.042,-0.185,-0.051,4.822,1018900,,
2025/12/15 20:09:32.204,-0.791,-0.009,5.771,-0.134,-0.537,-0.22,-1.337,-0.144,-0.121,-0.119,0.25,4.98,1019000,,
2025/12/15 20:09:32.304,-0.455,-0.005,5.782,-0.14,-0.621,-0.217,-1.246,-0.147,-0.187,-0.038,0.534,5.251,1019100,,
2025/12/15 20:09:32.406,0.462,0.113,5.879,-0.15,-0.648,-0.191,-1.118,-0.16,-0.24,-0.002,0.727,5.446,1019200,,
2025/12/15 20:09:32.504,-0.014,0.317,5.454,-0.151,-0.633,-0.186,-1.047,-0.162,-0.262,0.045,0.874,5.599,1019300,,
2025/12/15 20:09:32.604,-0.518,0.758,4.933,-0.15,-0.62,-0.177,-1.032,-0.164,-0.267,0.064,0.936,5.673,1019400,,
2025/12/15 20:09:32.704,-0.694,1.296,4.878,-0.125,-0.622,-0.158,-1.033,-0.173,-0.267,0.023,0.865,5.558,1019500,,
2025/12/15 20:09:32.804,-0.056,1.182,4.788,-0.118,-0.683,-0.168,-1.043,-0.177,-0.245,-0.013,0.727,5.408,1019600,,
2025/12/15 20:09:32.904,0.711,1.697,5.593,-0.13,-0.769,-0.172,-1.018,-0.174,-0.203,-0.052,0.514,5.246,1019700,,
2025/12/15 20:09:33.004,0.234,0.919,5.492,-0.132,-0.864,-0.16,-0.916,-0.167,-0.122,-0.11,0.3,5.117,1019800,,
2025/12/15 20:09:33.104,-0.182,0.332,4.874,-0.133,-0.917,-0.131,-0.746,-0.15,-0.013,-0.147,0.115,5.058,1019900,,
2025/12/15 20:09:33.204,0.124,-0.004,5.415,-0.128,-0.903,-0.115,-0.562,-0.14,0.097,-0.191,-0.038,5.039,1020000,,
2025/12/15 20:09:33.304,0.109,0.014,5.688,-0.107,-0.833,-0.065,-0.41,-0.109,0.194,-0.167,-0.161,5.125,1020100,,
2025/12/15 20:09:33.407,-0.442,-0.579,5.262,-0.086,-0.748,-0.038,-0.307,-0.088,0.27,-0.15,-0.244,5.284,1020200,,
2025/12/15 20:09:33.504,-1.205,-0.779,5.064,-0.08,-0.706,-0.033,-0.273,-0.084,0.302,-0.16,-0.348,5.368,1020300,,
2025/12/15 20:09:33.604,-0.52,-0.554,4.903,-0.102,-0.715,-0.042,-0.278,-0.096,0.297,-0.206,-0.459,5.433,1020400,,
2025/12/15 20:09:33.704,0.538,-0.979,5.493,-0.099,-0.756,-0.038,-0.29,-0.094,0.276,-0.199,-0.519,5.412,1020500,,
2025/12/15 20:09:33.804,0.457,-0.979,4.941,-0.122,-0.821,-0.042,-0.291,-0.106,0.242,-0.219,-0.511,5.346,1020600,,
2025/12/15 20:09:33.904,-1.01,-1.568,4.754,-0.136,-0.861,-0.041,-0.277,-0.113,0.218,-0.207,-0.371,5.24,1020700,,
2025/12/15 20:09:34.004,-1.501,-0.527,4.156,-0.166,-0.957,-0.013,-0.186,-0.136,0.146,-0.227,-0.291,5.124,1020800,,
2025/12/15 20:09:34.104,-0.073,-0.142,4.763,-0.171,-0.981,0.021,-0.115,-0.149,0.113,-0.219,-0.06,5.003,1020900,,
2025/12/15 20:09:34.204,0.501,0.021,5.732,-0.168,-0.963,0.039,0.027,-0.155,0.066,-0.182,0.106,4.961,1021000,,
2025/12/15 20:09:34.304,-0.041,-0.161,4.842,-0.16,-0.924,0.054,0.103,-0.159,0.044,-0.141,0.339,4.997,1021100,,
2025/12/15 20:09:34.406,-0.709,-0.251,5.493,-0.155,-0.818,0.059,0.199,-0.161,0.008,-0.091,0.455,5.12,1021200,,
2025/12/15 20:09:34.504,-0.239,0.081,5.167,-0.167,-0.708,0.058,0.236,-0.157,-0.028,-0.027,0.527,5.261,1021300,,
2025/12/15 20:09:34.604,-0.002,1.28,5.636,-0.135,-0.638,0.059,0.22,-0.169,-0.062,-0.036,0.565,5.347,1021400,,
