Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/14 16:05:57.673,-1.781,-1.054,4.832,-0.413,0.179,-1.888,0.275,-0.213,-0.057,-2.079,0.269,5.053,2828800,,
2025/11/14 16:05:57.773,-2.623,-0.362,6.095,-0.321,0.105,-1.821,0.218,-0.146,-0.112,-1.61,0.112,4.771,2828900,,
2025/11/14 16:05:57.873,-0.808,0.71,8.297,-0.365,0.096,-1.834,0.219,-0.167,-0.115,-1.197,0.057,5.14,2829000,,
2025/11/14 16:05:57.973,1.131,1.633,8.607,-0.377,0.11,-1.836,0.232,-0.174,-0.107,-0.615,0.01,5.886,2829100,,
2025/11/14 16:05:58.073,2.184,0.54,7.296,-0.367,0.2,-1.832,0.233,-0.169,-0.059,0.051,0.058,6.579,2829200,,
2025/11/14 16:05:58.173,2.465,0.27,6.159,-0.308,0.207,-1.851,0.214,-0.134,-0.05,0.771,-0.021,6.795,2829300,,
2025/11/14 16:05:58.275,1.962,-0.509,5.008,-0.273,0.177,-1.908,0.215,-0.101,-0.065,1.382,-0.156,6.599,2829400,,
2025/11/14 16:05:58.373,1.192,-0.091,4.775,-0.297,0.168,-1.881,0.246,-0.119,-0.079,1.666,-0.287,6.127,2829500,,
2025/11/14 16:05:58.473,1.81,0.177,5.651,-0.291,0.166,-1.783,0.243,-0.151,-0.078,1.655,-0.344,5.642,2829600,,
2025/11/14 16:05:58.573,1.619,-0.817,6.178,-0.261,0.141,-1.714,0.217,-0.17,-0.07,1.455,-0.328,5.38,2829700,,
2025/11/14 16:05:58.673,-0.004,-1.719,6.483,-0.247,0.153,-1.697,0.243,-0.175,-0.075,1.123,-0.351,5.359,2829800,,
2025/11/14 16:05:58.773,-1.703,-1.175,6.387,-0.234,0.17,-1.693,0.257,-0.179,-0.08,0.637,-0.33,5.571,2829900,,
2025/11/14 16:05:58.873,-1.065,0.348,6.587,-0.165,0.166,-1.704,0.24,-0.211,-0.085,-0.029,-0.253,5.901,2830000,,
2025/11/14 16:05:58.973,-0.897,0.846,5.898,-0.116,0.148,-1.737,0.221,-0.243,-0.088,-0.715,-0.154,6.172,2830100,,
2025/11/14 16:05:59.073,-1.312,1.473,5.204,-0.094,0.101,-1.789,0.256,-0.277,-0.058,-1.348,0.026,6.261,2830200,,
2025/11/14 16:05:59.173,-1.484,2.237,4.914,-0.095,0.093,-1.765,0.276,-0.262,-0.045,-1.743,0.147,6.101,2830300,,
2025/11/14 16:05:59.275,-1.108,2.432,4.818,-0.092,0.111,-1.727,0.309,-0.239,-0.023,-1.925,0.262,5.797,2830400,,
2025/11/14 16:05:59.373,-0.328,2.459,5.864,-0.02,0.102,-1.596,0.274,-0.153,-0.043,-1.728,0.244,5.543,2830500,,
2025/11/14 16:05:59.473,-0.59,1.322,6.174,0.125,0.117,-1.459,0.268,-0.035,-0.037,-1.23,0.252,5.496,2830600,,
2025/11/14 16:05:59.573,-0.027,0.689,6.946,0.133,0.163,-1.462,0.289,-0.035,-0.012,-0.86,0.297,5.606,2830700,,
2025/11/14 16:05:59.673,1.223,-0.839,7.485,0.112,0.212,-1.477,0.301,-0.049,0.01,-0.431,0.31,5.907,2830800,,
2025/11/14 16:05:59.773,1.77,-1.387,7.235,0.067,0.227,-1.497,0.292,-0.071,0.017,0.02,0.24,6.216,2830900,,
2025/11/14 16:05:59.873,1.393,-1.121,6.546,0.013,0.18,-1.502,0.276,-0.099,-0.004,0.453,0.064,6.374,2831000,,
2025/11/14 16:05:59.973,1.248,-0.344,6.282,-0.001,0.159,-1.496,0.267,-0.108,-0.013,0.875,-0.07,6.399,2831100,,
2025/11/14 16:06:00.073,1.005,0.765,5.763,-0.022,0.167,-1.479,0.234,-0.122,-0.0,1.165,-0.125,6.303,2831200,,
2025/11/14 16:06:00.173,0.845,1.67,5.646,-0.036,0.17,-1.404,0.193,-0.153,0.014,1.23,-0.151,6.11,2831300,,
2025/11/14 16:06:00.275,0.936,1.929,5.972,-0.018,0.161,-1.348,0.185,-0.17,0.016,1.153,-0.198,5.919,2831400,,
2025/11/14 16:06:00.373,-0.208,1.374,5.875,0.001,0.151,-1.314,0.191,-0.179,0.017,0.935,-0.225,5.777,2831500,,
2025/11/14 16:06:00.473,-0.703,0.825,6.23,0.07,0.14,-1.262,0.185,-0.202,0.021,0.518,-0.202,5.697,2831600,,
2025/11/14 16:06:00.573,0.143,1.809,6.703,0.128,0.151,-1.248,0.187,-0.222,0.018,0.036,-0.183,5.737,2831700,,
2025/11/14 16:06:00.673,0.529,1.642,6.461,0.138,0.122,-1.247,0.207,-0.225,0.036,-0.414,-0.077,5.876,2831800,,
2025/11/14 16:06:00.773,0.0,1.021,5.971,0.137,0.094,-1.252,0.269,-0.227,0.077,-0.833,0.093,5.99,2831900,,
2025/11/14 16:06:00.873,-0.825,0.583,5.535,0.114,0.122,-1.209,0.308,-0.197,0.095,-1.101,0.214,6.006,2832000,,
2025/11/14 16:06:00.972,-1.399,0.343,5.459,0.119,0.159,-1.107,0.305,-0.136,0.092,-1.175,0.291,5.934,2832100,,
2025/11/14 16:06:01.072,-1.58,0.109,5.378,0.181,0.186,-0.97,0.29,-0.048,0.088,-1.034,0.353,5.855,2832200,,
2025/11/14 16:06:01.172,-1.373,-0.024,5.638,0.199,0.196,-0.973,0.279,-0.045,0.084,-0.948,0.401,5.722,2832300,,
2025/11/14 16:06:01.275,-0.221,0.212,6.295,0.197,0.173,-0.985,0.253,-0.05,0.065,-0.766,0.372,5.68,2832400,,
2025/11/14 16:06:01.372,1.477,0.257,7.177,0.244,0.144,-0.965,0.231,-0.024,0.044,-0.403,0.297,5.839,2832500,,
2025/11/14 16:06:01.472,1.378,0.367,6.854,0.292,0.074,-0.956,0.2,-0.003,0.005,0.007,0.133,6.072,2832600,,
2025/11/14 16:06:01.572,0.495,0.71,6.3,0.279,0.071,-0.974,0.208,-0.008,0.003,0.334,0.061,6.205,2832700,,
2025/11/14 16:06:01.672,-0.372,0.926,5.846,0.233,0.079,-0.98,0.224,-0.031,0.004,0.579,-0.013,6.234,2832800,,
2025/11/14 16:06:01.772,-0.601,0.907,5.654,0.164,0.087,-0.945,0.239,-0.075,0.005,0.7,-0.098,6.202,2832900,,
2025/11/14 16:06:01.873,-0.893,-0.628,5.403,0.119,0.093,-0.857,0.242,-0.122,0.007,0.701,-0.17,6.132,2833000,,
2025/11/14 16:06:01.972,-0.972,-1.772,5.487,0.138,0.089,-0.752,0.228,-0.153,0.011,0.608,-0.207,6.059,2833100,,
2025/11/14 16:06:02.072,-0.038,-2.19,6.114,0.188,0.081,-0.695,0.245,-0.166,0.004,0.459,-0.253,6.013,2833200,,
2025/11/14 16:06:02.173,0.542,-2.311,6.461,0.236,0.102,-0.668,0.289,-0.178,-0.008,0.235,-0.304,5.968,2833300,,
2025/11/14 16:06:02.275,-0.365,-2.435,6.013,0.254,0.112,-0.669,0.291,-0.183,-0.012,-0.007,-0.272,5.969,2833400,,
2025/11/14 16:06:02.372,-0.964,-1.899,5.955,0.235,0.102,-0.671,0.269,-0.176,-0.014,-0.23,-0.183,6.001,2833500,,
2025/11/14 16:06:02.473,-1.104,-1.308,5.684,0.245,0.088,-0.649,0.232,-0.171,-0.023,-0.475,-0.09,5.957,2833600,,
2025/11/14 16:06:02.572,-0.568,-0.619,5.939,0.266,0.068,-0.643,0.192,-0.175,-0.038,-0.692,-0.017,5.873,2833700,,
2025/11/14 16:06:02.673,-0.362,0.147,5.903,0.266,0.018,-0.626,0.236,-0.165,-0.005,-0.799,0.149,5.835,2833800,,
2025/11/14 16:06:02.773,-0.178,2.234,5.878,0.272,-0.007,-0.556,0.245,-0.122,-0.0,-0.742,0.226,5.82,2833900,,
2025/11/14 16:06:02.873,-0.332,3.012,5.508,0.301,0.003,-0.492,0.291,-0.081,0.028,-0.594,0.318,5.807,2834000,,
2025/11/14 16:06:02.973,-0.282,2.424,5.288,0.299,0.049,-0.481,0.343,-0.077,0.07,-0.457,0.414,5.762,2834100,,
2025/11/14 16:06:03.073,0.809,1.597,5.814,0.303,0.036,-0.464,0.314,-0.069,0.051,-0.265,0.326,5.735,2834200,,
2025/11/14 16:06:03.172,2.463,-0.689,6.677,0.331,0.011,-0.443,0.286,-0.048,0.027,-0.018,0.195,5.757,2834300,,
2025/11/14 16:06:03.275,2.586,-1.691,6.301,0.391,-0.015,-0.423,0.265,-0.017,0.008,0.265,0.054,5.851,2834400,,
