Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2025/12/26 18:38:32.914,-0.601,0.269,7.154,-0.073,-0.014,1.961,-0.167,-0.199,0.098,-0.274,0.084,5.611,1871430,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.014,-1.695,-0.55,5.82,-0.032,-0.009,1.946,-0.169,-0.175,0.101,-0.899,0.152,5.807,1871530,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.114,-1.922,0.84,4.678,-0.038,-0.019,1.945,-0.158,-0.178,0.094,-1.503,0.185,5.726,1871630,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.214,-1.32,0.073,4.333,-0.012,-0.021,1.917,-0.159,-0.158,0.093,-1.866,0.225,5.425,1871730,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.314,-1.837,-0.56,4.011,-0.004,-0.023,1.856,-0.121,-0.134,0.079,-1.979,0.197,5.031,1871830,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.414,-1.47,0.268,4.112,-0.028,-0.015,1.798,-0.099,-0.117,0.073,-1.852,0.173,4.697,1871930,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.514,-1.382,0.307,4.608,-0.046,-0.003,1.778,-0.083,-0.11,0.068,-1.537,0.138,4.497,1872030,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.614,-0.681,0.214,5.447,-0.055,-0.029,1.769,-0.091,-0.107,0.076,-1.05,0.151,4.53,1872130,,,0.0021,0.5797,-320.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-320
2025/12/26 18:38:33.716,,,,,,,,,,,,,,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:33.718,-0.362,0.76,5.945,-0.021,-0.0,1.772,-0.086,-0.12,0.065,-0.5,0.085,4.811,1872230,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:33.814,-0.761,0.283,5.514,0.021,-0.004,1.758,-0.08,-0.142,0.069,0.074,0.063,5.264,1872330,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:33.914,0.772,0.073,5.493,0.08,-0.009,1.679,-0.068,-0.2,0.077,0.534,0.053,5.711,1872430,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.014,1.61,0.529,5.691,0.098,-0.007,1.593,-0.099,-0.254,0.059,0.892,-0.011,5.952,1872530,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.114,0.638,-0.589,4.892,0.099,-0.008,1.554,-0.091,-0.277,0.064,1.153,-0.019,6.017,1872630,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.214,2.02,-0.123,5.48,0.068,-0.023,1.479,-0.11,-0.324,0.05,1.156,-0.06,5.861,1872730,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.314,1.395,-0.301,5.472,0.056,-0.03,1.461,-0.114,-0.336,0.045,1.039,-0.072,5.623,1872830,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.414,0.213,-0.655,5.533,0.073,0.008,1.471,-0.083,-0.325,0.074,0.801,0.019,5.454,1872930,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.514,0.627,0.135,6.432,0.06,-0.038,1.465,-0.107,-0.333,0.046,0.369,-0.035,5.376,1873030,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.614,-0.143,-0.101,6.566,0.117,-0.046,1.487,-0.11,-0.303,0.042,-0.047,-0.014,5.498,1873130,,,0.0053,0.5802,-320.0,PhaseCorr: err=0.0053 est_freq=0.5802 Hz corr=-320
2025/12/26 18:38:34.716,,,,,,,,,,,,,,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:34.718,-0.981,-0.269,6.223,0.199,-0.07,1.488,-0.112,-0.259,0.029,-0.464,-0.008,5.65,1873230,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:34.814,-0.315,-0.333,5.859,0.237,-0.091,1.466,-0.1,-0.234,0.016,-0.911,0.002,5.7,1873330,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:34.914,-0.28,0.135,5.413,0.253,-0.096,1.445,-0.088,-0.221,0.01,-1.298,0.032,5.585,1873430,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.014,-2.068,-0.362,4.53,0.271,-0.089,1.372,-0.116,-0.189,0.022,-1.476,0.117,5.381,1873530,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.114,-2.219,0.154,4.313,0.265,-0.084,1.335,-0.078,-0.177,0.01,-1.537,0.1,5.107,1873630,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.214,-1.287,0.399,4.498,0.254,-0.078,1.305,-0.069,-0.169,0.007,-1.429,0.106,4.865,1873730,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.314,-0.253,0.114,4.998,0.238,-0.075,1.286,-0.069,-0.164,0.006,-1.164,0.108,4.731,1873830,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.414,-0.506,0.145,5.279,0.203,-0.059,1.278,-0.067,-0.151,0.001,-0.75,0.079,4.73,1873930,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.514,0.148,-0.156,5.438,0.21,-0.072,1.275,-0.056,-0.155,0.009,-0.313,0.079,4.891,1874030,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.614,0.978,0.512,5.772,0.226,-0.048,1.259,-0.081,-0.168,-0.009,0.12,0.002,5.187,1874130,,,0.0011,0.5795,-320.0,PhaseCorr: err=0.0011 est_freq=0.5795 Hz corr=-320
2025/12/26 18:38:35.716,,,,,,,,,,,,,,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:35.718,0.778,0.215,5.282,0.237,-0.058,1.238,-0.055,-0.182,0.007,0.507,0.01,5.475,1874230,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:35.814,-0.039,0.022,4.78,0.234,-0.054,1.159,0.011,-0.23,0.047,0.721,0.08,5.64,1874330,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:35.914,-0.133,-0.26,4.724,0.212,-0.05,1.111,0.006,-0.26,0.045,0.832,0.056,5.682,1874430,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.014,1.394,0.425,5.406,0.188,-0.058,1.083,0.002,-0.283,0.04,0.808,0.025,5.661,1874530,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.114,1.008,0.056,5.593,0.19,-0.056,1.083,0.003,-0.282,0.041,0.692,0.01,5.545,1874630,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.214,0.292,-0.362,6.023,0.186,-0.033,1.083,0.015,-0.283,0.055,0.443,0.035,5.48,1874730,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.314,-0.243,-0.084,6.2,0.224,-0.049,1.094,0.009,-0.264,0.046,0.161,-0.0,5.557,1874830,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.414,-0.36,0.02,6.262,0.236,-0.021,1.092,0.012,-0.257,0.061,-0.216,0.037,5.64,1874930,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.514,-0.42,-0.033,6.176,0.278,-0.035,1.079,0.017,-0.233,0.053,-0.549,0.013,5.711,1875030,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.614,-1.33,0.384,5.583,0.3,-0.027,1.057,0.018,-0.215,0.056,-0.861,0.024,5.699,1875130,,,0.0,0.5794,-320.0,PhaseCorr: err=0.0000 est_freq=0.5794 Hz corr=-320
2025/12/26 18:38:36.716,,,,,,,,,,,,,,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:36.718,-1.218,-0.506,5.023,0.307,-0.036,1.034,0.023,-0.205,0.051,-1.101,0.018,5.583,1875230,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:36.814,-1.429,0.162,4.735,0.301,-0.031,1.011,0.048,-0.198,0.043,-1.226,-0.002,5.368,1875330,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:36.914,-0.633,0.037,4.979,0.296,-0.04,0.993,0.035,-0.194,0.047,-1.221,0.031,5.119,1875430,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.014,-0.199,0.173,5.116,0.267,-0.018,0.965,0.052,-0.183,0.04,-1.053,0.015,4.949,1875530,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.114,-0.291,0.343,5.36,0.278,-0.034,0.968,0.046,-0.187,0.045,-0.835,0.058,4.842,1875630,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.214,0.023,0.311,5.566,0.269,-0.023,0.967,0.047,-0.183,0.041,-0.504,0.062,4.89,1875730,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.314,-0.278,-0.304,5.385,0.267,-0.023,0.984,0.051,-0.175,0.043,-0.128,0.082,5.061,1875830,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.414,-0.421,-0.277,5.254,0.302,-0.021,0.917,0.049,-0.22,0.042,0.116,0.089,5.242,1875930,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.514,-0.318,-0.343,5.2,0.303,-0.017,0.889,0.012,-0.237,0.019,0.375,0.039,5.477,1876030,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.614,0.762,0.048,5.629,0.282,-0.025,0.816,0.002,-0.283,0.012,0.474,0.018,5.618,1876130,,,0.0015,0.5796,-320.0,PhaseCorr: err=0.0015 est_freq=0.5796 Hz corr=-320
2025/12/26 18:38:37.716,,,,,,,,,,,,,,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:37.718,0.71,0.524,5.624,0.235,-0.032,0.753,-0.007,-0.327,0.005,0.456,-0.008,5.664,1876230,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:37.814,0.654,0.327,5.713,0.229,0.0,0.755,0.021,-0.33,0.031,0.431,0.05,5.71,1876330,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:37.914,0.675,-0.328,6.087,0.247,0.001,0.765,0.022,-0.319,0.032,0.339,0.047,5.694,1876430,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.014,-0.316,-0.437,5.726,0.276,0.02,0.772,0.029,-0.305,0.041,0.175,0.069,5.744,1876530,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.114,-0.747,0.016,5.724,0.248,0.023,0.761,0.03,-0.319,0.043,-0.134,0.064,5.755,1876630,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.214,-0.73,0.506,5.967,0.255,0.011,0.761,0.032,-0.316,0.036,-0.414,0.033,5.739,1876730,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.314,-0.271,0.119,6.035,0.295,0.029,0.743,0.021,-0.291,0.048,-0.626,0.053,5.725,1876830,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.414,-0.542,0.095,5.588,0.318,0.036,0.701,0.011,-0.267,0.054,-0.791,0.058,5.628,1876930,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.514,-1.241,-0.316,4.904,0.316,0.033,0.667,-0.025,-0.256,0.067,-0.912,0.094,5.474,1877030,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.614,-1.301,0.225,4.753,0.316,0.042,0.664,-0.002,-0.255,0.06,-0.987,0.049,5.274,1877130,,,0.0047,0.5801,-320.0,PhaseCorr: err=0.0047 est_freq=0.5801 Hz corr=-320
2025/12/26 18:38:38.716,,,,,,,,,,,,,,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:38.718,-0.523,0.368,5.101,0.305,0.037,0.646,-0.015,-0.25,0.063,-0.942,0.05,5.109,1877230,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:38.814,-0.328,0.489,5.296,0.292,0.033,0.639,-0.018,-0.246,0.064,-0.814,0.045,4.995,1877330,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:38.914,-0.352,-0.196,5.279,0.28,0.013,0.634,-0.012,-0.242,0.074,-0.613,0.062,5.012,1877430,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.014,-0.472,-0.723,5.258,0.262,0.022,0.643,-0.017,-0.232,0.069,-0.35,0.043,5.093,1877530,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.114,-0.359,-0.227,5.13,0.264,0.024,0.649,-0.028,-0.229,0.062,-0.094,0.025,5.249,1877630,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.214,0.441,0.208,5.226,0.272,0.023,0.576,-0.055,-0.274,0.045,0.033,-0.013,5.362,1877730,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.314,0.096,0.048,4.961,0.251,0.029,0.528,-0.034,-0.304,0.058,0.141,0.017,5.441,1877830,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.414,-0.362,0.426,5.124,0.241,0.015,0.518,-0.07,-0.312,0.036,0.227,-0.031,5.462,1877930,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.514,-0.428,-0.076,5.129,0.232,0.014,0.505,-0.077,-0.32,0.033,0.236,-0.029,5.476,1878030,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.614,0.18,-0.259,5.494,0.185,0.015,0.471,-0.077,-0.354,0.034,0.101,-0.006,5.456,1878130,,,-0.0011,0.5792,-32.0,PhaseCorr: err=-0.0011 est_freq=0.5792 Hz corr=-32
2025/12/26 18:38:39.716,,,,,,,,,,,,,,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:39.718,-0.346,-0.576,5.581,0.165,0.007,0.461,-0.078,-0.365,0.031,-0.041,0.009,5.49,1878230,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:39.814,-0.59,0.656,5.762,0.145,0.014,0.457,-0.072,-0.376,0.034,-0.225,0.048,5.533,1878330,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:39.914,-0.468,-0.074,5.645,0.134,-0.009,0.459,-0.074,-0.382,0.022,-0.414,0.039,5.583,1878430,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.014,-0.558,-0.12,5.636,0.143,-0.007,0.454,-0.077,-0.376,0.024,-0.565,0.068,5.606,1878530,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.114,-0.743,-0.018,5.744,0.142,-0.024,0.455,-0.05,-0.377,0.008,-0.711,0.041,5.57,1878630,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.214,-0.804,0.381,5.45,0.145,-0.019,0.44,-0.055,-0.37,0.011,-0.788,0.064,5.548,1878730,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.314,-0.868,0.277,5.166,0.142,-0.027,0.429,-0.078,-0.367,0.018,-0.818,0.101,5.474,1878830,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.414,-0.702,-0.362,5.076,0.124,-0.027,0.404,-0.071,-0.36,0.017,-0.764,0.091,5.368,1878930,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.514,-0.222,-0.384,5.182,0.13,0.009,0.408,-0.051,-0.362,0.005,-0.702,0.026,5.23,1879030,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.614,-0.137,-0.052,5.242,0.097,0.031,0.404,-0.052,-0.349,-0.003,-0.541,-0.022,5.127,1879130,,,-0.0022,0.579,-32.0,PhaseCorr: err=-0.0022 est_freq=0.5790 Hz corr=-32
2025/12/26 18:38:40.716,,,,,,,,,,,,,,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:40.718,-0.102,0.45,5.181,0.086,0.013,0.409,-0.049,-0.343,0.003,-0.38,-0.015,5.088,1879230,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:40.814,0.02,0.631,5.384,0.069,0.017,0.433,-0.049,-0.326,0.002,-0.185,-0.036,5.112,1879330,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:40.914,-0.095,-0.185,5.335,0.071,0.017,0.444,-0.024,-0.319,0.018,-0.034,-0.011,5.183,1879430,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.014,-0.07,-0.624,5.423,0.075,0.014,0.437,-0.027,-0.323,0.016,0.059,-0.014,5.266,1879530,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.114,0.425,0.167,5.917,0.054,-0.006,0.395,-0.059,-0.35,-0.005,0.045,-0.065,5.371,1879630,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.214,0.259,0.388,5.524,0.032,0.02,0.377,-0.029,-0.367,0.017,-0.003,-0.003,5.509,1879730,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.314,-0.018,0.233,5.659,0.032,0.027,0.381,-0.025,-0.365,0.021,-0.06,0.021,5.63,1879830,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.414,-0.755,0.356,5.645,0.06,0.017,0.393,-0.032,-0.35,0.014,-0.116,0.015,5.681,1879930,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.514,-0.91,-0.456,5.312,0.06,0.024,0.388,-0.032,-0.351,0.017,-0.249,0.038,5.7,1880030,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.614,0.107,-0.056,5.625,0.025,0.015,0.381,-0.027,-0.369,0.012,-0.44,0.033,5.643,1880130,,,0.007,0.5805,-320.0,PhaseCorr: err=0.0070 est_freq=0.5805 Hz corr=-320
2025/12/26 18:38:41.716,,,,,,,,,,,,,,,,-0.0049,0.5786,-32.0,PhaseCorr: err=-0.0049 est_freq=0.5786 Hz corr=-32
2025/12/26 18:38:41.718,0.553,-0.081,6.072,0.017,0.02,0.384,-0.024,-0.374,0.014,-0.582,0.046,5.543,1880230,,,-0.0049,0.5786,-32.0,PhaseCorr: err=-0.0049 est_freq=0.5786 Hz corr=-32
