Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/10 16:48:31.929,-0.947,-0.189,7.434,-1.215,-0.338,1.41,-0.184,0.018,-0.05,-0.267,-0.436,5.209,687290,,
2025/12/10 16:48:32.031,-0.455,0.509,6.05,-1.155,-0.366,1.434,-0.189,0.05,-0.063,-0.802,-0.46,5.845,687400,,
2025/12/10 16:48:32.129,-1.358,0.356,4.452,-1.098,-0.375,1.441,-0.191,0.079,-0.067,-1.248,-0.404,5.948,687490,,
2025/12/10 16:48:32.229,-3.493,-0.501,2.664,-1.107,-0.316,1.436,-0.211,0.076,-0.032,-1.606,-0.198,5.548,687600,,
2025/12/10 16:48:32.329,-1.519,-0.022,3.281,-1.17,-0.366,1.505,-0.172,0.026,-0.067,-1.879,-0.16,4.987,687700,,
2025/12/10 16:48:32.429,-0.922,-0.213,3.898,-1.213,-0.363,1.598,-0.182,-0.021,-0.063,-1.914,-0.0,4.493,687800,,
2025/12/10 16:48:32.529,-0.361,-0.588,5.088,-1.23,-0.364,1.477,-0.14,0.017,-0.078,-1.387,0.082,4.409,687900,,
2025/12/10 16:48:32.631,-0.708,0.641,6.436,-1.272,-0.361,1.383,-0.134,0.044,-0.08,-0.704,0.188,4.602,688000,,
2025/12/10 16:48:32.731,-0.636,-0.398,6.951,-1.212,-0.344,1.421,-0.12,0.026,-0.085,-0.122,0.243,5.148,688090,,
2025/12/10 16:48:32.831,0.43,1.126,6.339,-1.012,-0.279,1.496,-0.104,-0.039,-0.108,0.264,0.189,5.763,688200,,
2025/12/10 16:48:32.929,0.677,0.579,5.748,-0.915,-0.302,1.481,-0.101,-0.083,-0.098,0.744,0.209,6.221,688290,,
2025/12/10 16:48:33.029,0.968,0.295,6.035,-0.859,-0.343,1.431,-0.074,-0.125,-0.071,1.121,0.233,6.369,688400,,
2025/12/10 16:48:33.129,2.732,0.972,6.388,-0.829,-0.35,1.388,-0.065,-0.156,-0.064,1.356,0.169,6.386,688490,,
2025/12/10 16:48:33.230,2.633,0.163,5.934,-0.83,-0.349,1.503,-0.019,-0.086,-0.036,1.63,0.126,6.355,688600,,
2025/12/10 16:48:33.329,1.174,-0.72,5.019,-0.778,-0.351,1.679,-0.0,0.022,-0.025,1.811,0.034,6.155,688700,,
2025/12/10 16:48:33.429,0.48,-0.609,4.797,-0.817,-0.379,1.623,-0.032,-0.016,-0.049,1.426,-0.152,5.651,688800,,
2025/12/10 16:48:33.529,-0.244,-0.317,5.748,-0.917,-0.338,1.533,-0.002,-0.095,-0.019,0.723,-0.2,5.107,688900,,
2025/12/10 16:48:33.629,1.321,-0.473,7.189,-0.886,-0.366,1.548,-0.02,-0.077,-0.038,0.161,-0.341,4.984,689000,,
2025/12/10 16:48:33.731,-0.175,0.71,6.267,-0.726,-0.38,1.611,-0.024,0.008,-0.044,-0.231,-0.415,5.241,689090,,
2025/12/10 16:48:33.829,-0.058,-0.492,5.588,-0.613,-0.356,1.631,-0.026,0.066,-0.032,-0.664,-0.386,5.402,689200,,
2025/12/10 16:48:33.929,-1.458,-1.598,4.754,-0.548,-0.358,1.617,-0.025,0.103,-0.032,-1.082,-0.345,5.304,689290,,
2025/12/10 16:48:34.029,-2.588,-0.593,3.775,-0.549,-0.393,1.606,0.004,0.105,-0.058,-1.43,-0.335,5.081,689400,,
2025/12/10 16:48:34.129,-2.432,-0.937,3.715,-0.535,-0.415,1.598,0.034,0.113,-0.077,-1.566,-0.271,4.901,689490,,
2025/12/10 16:48:34.230,-0.209,0.136,4.923,-0.533,-0.415,1.617,0.102,0.107,-0.101,-1.531,-0.22,4.714,689600,,
2025/12/10 16:48:34.329,0.076,0.68,5.46,-0.549,-0.404,1.596,0.122,0.113,-0.107,-1.223,-0.093,4.723,689700,,
2025/12/10 16:48:34.429,-0.467,0.232,5.658,-0.638,-0.387,1.494,0.143,0.147,-0.113,-0.603,0.021,5.004,689800,,
2025/12/10 16:48:34.529,-0.471,-1.026,6.076,-0.569,-0.406,1.529,0.129,0.124,-0.107,-0.134,0.182,5.331,689900,,
2025/12/10 16:48:34.630,-0.566,0.149,5.59,-0.441,-0.382,1.531,0.128,0.074,-0.117,0.272,0.24,5.704,690000,,
2025/12/10 16:48:34.731,0.581,0.676,5.653,-0.381,-0.361,1.483,0.118,0.031,-0.129,0.715,0.247,6.093,690090,,
2025/12/10 16:48:34.829,1.768,0.476,6.034,-0.346,-0.368,1.416,0.129,-0.014,-0.121,1.043,0.257,6.216,690200,,
2025/12/10 16:48:34.929,0.034,-0.091,5.031,-0.334,-0.366,1.352,0.162,-0.053,-0.101,1.236,0.245,6.195,690290,,
2025/12/10 16:48:35.030,1.391,-0.421,5.519,-0.354,-0.367,1.279,0.121,-0.098,-0.126,1.229,0.089,6.007,690400,,
2025/12/10 16:48:35.129,1.147,0.026,5.472,-0.335,-0.39,1.305,0.088,-0.08,-0.149,1.186,-0.098,5.742,690490,,
2025/12/10 16:48:35.230,1.031,-0.91,5.824,-0.337,-0.365,1.304,0.124,-0.081,-0.125,0.939,-0.175,5.516,690600,,
2025/12/10 16:48:35.329,0.023,-0.718,6.008,-0.37,-0.374,1.283,0.121,-0.103,-0.129,0.494,-0.322,5.328,690700,,
2025/12/10 16:48:35.429,-1.273,-0.845,6.016,-0.333,-0.407,1.301,0.103,-0.082,-0.149,0.097,-0.488,5.397,690800,,
