Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/10/30 15:15:34.316,-0.443,0.539,4.147,0.118,-0.171,-0.017,-0.183,-0.058,-0.154,0.05,-0.193,4.508,5560330,,
2025/10/30 15:15:34.417,-0.548,-0.1,4.117,0.075,-0.198,0.018,-0.149,-0.089,-0.176,-0.054,-0.193,4.355,5560430,,
2025/10/30 15:15:34.516,-0.412,-0.058,4.268,0.072,-0.202,0.024,-0.129,-0.092,-0.184,-0.083,-0.155,4.278,5560530,,
2025/10/30 15:15:34.615,-0.191,-0.585,4.646,0.066,-0.198,0.011,-0.106,-0.09,-0.19,-0.089,-0.122,4.29,5560630,,
2025/10/30 15:15:34.716,0.907,-0.184,5.213,0.052,-0.182,-0.01,-0.044,-0.087,-0.205,-0.08,-0.146,4.351,5560730,,
2025/10/30 15:15:34.815,-0.273,-0.937,4.871,0.055,-0.17,-0.006,-0.046,-0.087,-0.204,-0.1,-0.103,4.483,5560830,,
2025/10/30 15:15:34.916,0.468,-0.956,5.347,0.031,-0.122,-0.026,-0.002,-0.081,-0.217,-0.077,-0.146,4.601,5560930,,
2025/10/30 15:15:35.015,-0.547,-0.487,4.965,0.055,-0.068,-0.01,0.03,-0.088,-0.232,-0.123,-0.199,4.722,5561030,,
2025/10/30 15:15:35.116,-0.456,0.213,4.939,0.02,-0.116,-0.018,0.015,-0.077,-0.218,-0.088,-0.119,4.857,5561130,,
2025/10/30 15:15:35.215,-0.423,1.065,4.944,-0.004,-0.13,-0.009,0.023,-0.064,-0.209,-0.058,-0.084,4.946,5561230,,
2025/10/30 15:15:35.316,-0.176,0.564,4.601,0.022,-0.144,-0.018,0.024,-0.077,-0.203,-0.101,-0.057,4.913,5561330,,
2025/10/30 15:15:35.417,-0.034,-0.054,4.74,0.014,-0.159,0.004,0.034,-0.063,-0.194,-0.075,-0.033,4.882,5561430,,
2025/10/30 15:15:35.516,-0.67,0.919,4.576,0.026,-0.204,-0.033,0.197,-0.087,-0.087,-0.128,0.194,4.815,5561530,,
2025/10/30 15:15:35.615,-0.095,0.287,4.423,0.031,-0.211,0.017,0.195,-0.055,-0.088,-0.062,0.196,4.696,5561630,,
2025/10/30 15:15:35.716,-0.924,0.247,3.734,0.013,-0.206,-0.051,0.222,-0.099,-0.071,-0.152,0.216,4.47,5561730,,
2025/10/30 15:15:35.815,-0.602,0.513,3.77,0.006,-0.164,-0.062,0.301,-0.108,-0.017,-0.17,0.306,4.266,5561830,,
2025/10/30 15:15:35.916,-0.445,0.339,4.341,0.005,-0.193,-0.069,0.264,-0.111,-0.044,-0.179,0.198,4.161,5561930,,
2025/10/30 15:15:36.015,-0.551,0.139,4.386,0.019,-0.19,-0.061,0.271,-0.1,-0.042,-0.15,0.142,4.212,5562030,,
2025/10/30 15:15:36.116,-0.014,-0.392,4.558,-0.033,-0.298,-0.102,0.203,-0.142,-0.115,-0.244,-0.126,4.251,5562130,,
2025/10/30 15:15:36.215,0.537,-0.765,5.006,-0.005,-0.305,-0.091,0.204,-0.128,-0.116,-0.19,-0.226,4.398,5562230,,
2025/10/30 15:15:36.316,-0.284,-1.406,4.154,-0.046,-0.402,-0.111,0.167,-0.151,-0.164,-0.239,-0.465,4.402,5562330,,
2025/10/30 15:15:36.417,0.423,-1.067,4.899,-0.024,-0.426,-0.11,0.164,-0.14,-0.176,-0.18,-0.572,4.476,5562430,,
2025/10/30 15:15:36.516,-0.503,-1.976,4.422,-0.101,-0.509,-0.123,0.163,-0.179,-0.221,-0.265,-0.746,4.5,5562530,,
2025/10/30 15:15:36.615,0.237,-1.282,4.858,-0.093,-0.528,-0.13,0.167,-0.174,-0.232,-0.213,-0.785,4.57,5562630,,
2025/10/30 15:15:36.716,-0.16,-1.24,4.632,-0.115,-0.538,-0.124,0.174,-0.187,-0.238,-0.205,-0.773,4.614,5562730,,
2025/10/30 15:15:36.815,0.051,-1.119,4.623,-0.107,-0.547,-0.141,0.189,-0.178,-0.247,-0.133,-0.733,4.665,5562830,,
2025/10/30 15:15:36.916,0.696,-0.766,5.376,-0.11,-0.55,-0.153,0.201,-0.176,-0.252,-0.078,-0.652,4.741,5562930,,
2025/10/30 15:15:37.015,0.382,-1.012,5.012,-0.114,-0.54,-0.14,0.21,-0.181,-0.251,-0.058,-0.533,4.822,5563030,,
