Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/12 15:18:51.901,-1.3,-1.758,3.771,0.08,1.848,-0.278,-0.895,-0.205,-0.003,-0.452,-1.969,4.549,1468630,,
2025/12/12 15:18:52.001,-0.953,-1.794,5.382,0.076,1.851,-0.253,-0.826,-0.19,0.038,-0.451,-1.526,4.14,1468730,,
2025/12/12 15:18:52.101,-0.951,-0.641,6.969,0.064,1.826,-0.297,-0.877,-0.217,0.004,-0.52,-1.046,4.2,1468830,,
2025/12/12 15:18:52.201,-0.432,-0.327,7.679,0.106,1.8,-0.242,-0.916,-0.178,-0.021,-0.385,-0.431,5.032,1468930,,
2025/12/12 15:18:52.301,-0.642,0.977,6.675,0.105,1.788,-0.252,-0.921,-0.183,-0.028,-0.325,0.28,5.973,1469030,,
2025/12/12 15:18:52.401,0.814,1.253,6.038,0.13,1.774,-0.24,-0.932,-0.168,-0.039,-0.189,0.941,6.556,1469130,,
2025/12/12 15:18:52.501,-0.108,1.602,4.702,0.16,1.717,-0.236,-0.953,-0.154,-0.069,-0.047,1.408,6.474,1469230,,
2025/12/12 15:18:52.602,0.118,1.893,4.663,0.147,1.75,-0.231,-0.947,-0.162,-0.052,0.019,1.821,6.115,1469330,,
2025/12/12 15:18:52.701,0.021,1.588,4.662,0.205,1.72,-0.245,-0.942,-0.129,-0.069,0.17,1.892,5.74,1469430,,
2025/12/12 15:18:52.801,0.31,1.732,5.324,0.198,1.712,-0.242,-0.933,-0.133,-0.075,0.18,1.735,5.386,1469530,,
2025/12/12 15:18:52.901,-0.178,1.007,6.047,0.203,1.707,-0.258,-0.933,-0.125,-0.077,0.184,1.354,5.213,1469630,,
2025/12/12 15:18:53.001,0.02,-0.339,6.557,0.207,1.71,-0.258,-0.939,-0.125,-0.074,0.124,0.793,5.266,1469730,,
2025/12/12 15:18:53.101,0.48,-0.527,6.916,0.187,1.702,-0.293,-0.97,-0.114,-0.066,0.082,0.162,5.489,1469830,,
2025/12/12 15:18:53.201,-0.095,-0.516,6.004,0.196,1.686,-0.273,-0.982,-0.119,-0.061,-0.058,-0.521,5.684,1469930,,
2025/12/12 15:18:53.301,-0.209,-1.18,4.903,0.201,1.691,-0.273,-0.973,-0.12,-0.061,-0.186,-1.175,5.806,1470030,,
2025/12/12 15:18:53.401,-0.121,-0.948,4.342,0.208,1.614,-0.273,-0.966,-0.123,-0.029,-0.31,-1.564,5.643,1470130,,
2025/12/12 15:18:53.501,-0.985,-0.908,3.88,0.215,1.514,-0.278,-0.885,-0.128,0.042,-0.414,-1.66,5.252,1470230,,
2025/12/12 15:18:53.603,-0.813,-1.328,4.388,0.234,1.483,-0.353,-0.816,-0.174,0.088,-0.575,-1.586,4.837,1470330,,
2025/12/12 15:18:53.701,-0.545,-0.91,5.034,0.229,1.481,-0.313,-0.795,-0.15,0.101,-0.537,-1.356,4.622,1470430,,
2025/12/12 15:18:53.801,-0.691,-0.618,5.667,0.229,1.488,-0.322,-0.769,-0.155,0.116,-0.516,-0.922,4.618,1470530,,
2025/12/12 15:18:53.901,-0.806,-0.012,5.91,0.228,1.481,-0.318,-0.775,-0.154,0.111,-0.428,-0.398,4.936,1470630,,
2025/12/12 15:18:54.001,0.12,0.248,6.346,0.285,1.463,-0.261,-0.789,-0.106,0.098,-0.184,0.167,5.483,1470730,,
2025/12/12 15:18:54.101,0.163,0.303,5.973,0.272,1.389,-0.277,-0.831,-0.119,0.052,-0.077,0.624,5.842,1470830,,
2025/12/12 15:18:54.201,0.095,1.493,5.82,0.25,1.356,-0.285,-0.843,-0.131,0.034,0.021,1.073,6.046,1470930,,
2025/12/12 15:18:54.301,-0.112,0.95,5.422,0.23,1.309,-0.289,-0.857,-0.141,0.011,0.105,1.368,6.073,1471030,,
2025/12/12 15:18:54.401,0.34,0.857,5.832,0.236,1.229,-0.285,-0.843,-0.138,-0.033,0.193,1.433,6.032,1471130,,
2025/12/12 15:18:54.501,0.162,0.819,5.716,0.246,1.19,-0.295,-0.809,-0.131,-0.061,0.251,1.353,5.923,1471230,,
2025/12/12 15:18:54.603,0.468,1.03,6.114,0.243,1.172,-0.288,-0.782,-0.134,-0.078,0.228,1.115,5.846,1471330,,
2025/12/12 15:18:54.701,0.844,0.158,6.236,0.238,1.166,-0.309,-0.758,-0.128,-0.088,0.193,0.735,5.769,1471430,,
2025/12/12 15:18:54.801,-0.008,-0.194,5.607,0.245,1.168,-0.274,-0.763,-0.139,-0.086,0.047,0.287,5.628,1471530,,
2025/12/12 15:18:54.901,-0.192,-0.373,5.44,0.264,1.138,-0.256,-0.796,-0.145,-0.075,-0.109,-0.16,5.502,1471630,,
2025/12/12 15:18:55.001,-0.31,-0.37,5.296,0.263,1.129,-0.258,-0.801,-0.144,-0.072,-0.239,-0.634,5.364,1471730,,
2025/12/12 15:18:55.101,0.111,-0.613,5.484,0.246,1.058,-0.256,-0.801,-0.137,-0.044,-0.336,-0.95,5.243,1471830,,
2025/12/12 15:18:55.201,-1.067,-0.41,4.537,0.259,0.977,-0.26,-0.749,-0.144,0.006,-0.448,-1.096,5.145,1471930,,
2025/12/12 15:18:55.301,-1.214,-0.63,4.511,0.271,0.94,-0.308,-0.686,-0.173,0.051,-0.566,-1.109,5.095,1472030,,
2025/12/12 15:18:55.401,-0.533,-0.808,4.547,0.261,0.932,-0.281,-0.628,-0.156,0.086,-0.538,-0.976,5.096,1472130,,
2025/12/12 15:18:55.501,-0.251,-0.204,4.734,0.263,0.942,-0.283,-0.569,-0.157,0.122,-0.503,-0.689,4.959,1472230,,
2025/12/12 15:18:55.602,-0.829,-0.243,4.987,0.259,0.959,-0.291,-0.532,-0.162,0.145,-0.432,-0.31,4.942,1472330,,
