Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/05 17:20:09.103,0.775,0.072,4.294,-0.473,-0.167,0.216,0.096,-0.172,-0.015,0.34,0.177,4.153,2566390,,
2025/11/05 17:20:09.104,0.507,-0.549,4.297,-0.486,-0.159,0.294,0.061,-0.123,-0.036,0.395,0.105,4.185,2566490,,
2025/11/05 17:20:09.105,0.73,0.493,4.287,-0.462,-0.163,0.384,0.041,-0.068,-0.049,0.417,0.031,4.213,2566590,,
2025/11/05 17:20:09.106,0.552,-0.061,4.183,-0.436,-0.151,0.431,0.066,-0.037,-0.032,0.343,0.016,4.172,2566690,,
2025/11/05 17:20:09.107,0.881,-0.898,4.255,-0.381,-0.257,0.488,-0.036,0.008,-0.119,0.273,-0.268,4.132,2566790,,
2025/11/05 17:20:09.107,0.156,-0.456,4.022,-0.387,-0.219,0.485,-0.006,0.004,-0.09,0.049,-0.256,4.043,2566890,,
2025/11/05 17:20:09.108,-0.258,0.707,4.208,-0.383,-0.182,0.485,0.005,0.006,-0.072,-0.165,-0.239,4.046,2566990,,
2025/11/05 17:20:09.109,-0.785,-0.06,3.836,-0.413,-0.163,0.483,0.012,-0.008,-0.062,-0.408,-0.225,4.019,2567090,,
2025/11/05 17:20:09.110,-0.697,-1.062,3.746,-0.367,-0.116,0.494,0.012,0.014,-0.037,-0.492,-0.151,3.986,2567190,,
2025/11/05 17:20:09.111,0.177,-0.759,3.933,-0.337,-0.186,0.465,0.038,0.036,-0.08,-0.519,-0.249,3.867,2567290,,
2025/11/05 17:20:09.112,-0.316,-0.022,3.62,-0.33,-0.19,0.454,0.049,0.042,-0.085,-0.516,-0.223,3.78,2567390,,
2025/11/05 17:20:09.114,-0.841,-0.17,3.548,-0.33,-0.187,0.464,0.051,0.039,-0.084,-0.474,-0.166,3.753,2567490,,
2025/11/05 17:20:09.115,-0.49,-0.934,3.804,-0.321,-0.173,0.494,0.099,0.03,-0.098,-0.394,-0.163,3.809,2567590,,
2025/11/05 17:20:09.116,-1.01,-0.472,4.127,-0.332,-0.181,0.473,0.081,0.036,-0.094,-0.194,-0.069,3.982,2567690,,
2025/11/05 17:20:09.117,-0.199,0.419,4.503,-0.331,-0.212,0.484,0.065,0.034,-0.084,-0.002,0.042,4.141,2567790,,
2025/11/05 17:20:09.118,-0.066,0.286,3.89,-0.236,-0.167,0.51,0.087,0.002,-0.098,0.074,0.034,4.18,2567890,,
2025/11/05 17:20:09.119,-0.175,0.784,3.855,-0.198,-0.133,0.5,0.077,-0.016,-0.114,0.207,0.022,4.198,2567990,,
2025/11/05 17:20:09.120,-0.084,-0.307,3.657,-0.179,-0.169,0.477,0.098,-0.033,-0.093,0.322,0.101,4.163,2568090,,
2025/11/05 17:20:09.121,0.119,-0.397,3.703,-0.18,-0.17,0.459,0.131,-0.043,-0.074,0.404,0.139,4.092,2568190,,
2025/11/05 17:20:09.122,0.513,0.444,3.996,-0.171,-0.167,0.425,0.105,-0.064,-0.089,0.393,0.077,4.055,2568290,,
2025/11/05 17:20:09.123,-1.201,0.603,3.503,-0.253,-0.169,0.212,0.108,-0.198,-0.087,0.034,0.035,3.96,2568390,,
2025/11/05 17:20:09.124,-0.838,-0.02,3.882,-0.293,-0.158,0.17,0.121,-0.232,-0.077,-0.147,-0.003,4.005,2568490,,
2025/11/05 17:20:09.125,0.177,-0.664,4.541,-0.211,-0.162,0.237,0.115,-0.169,-0.081,-0.102,-0.083,4.098,2568590,,
2025/11/05 17:20:09.126,-0.572,0.268,4.137,-0.249,-0.171,0.21,0.109,-0.196,-0.088,-0.289,-0.171,4.035,2568690,,
2025/11/05 17:20:09.127,-0.038,-0.016,4.155,-0.11,-0.149,0.267,0.118,-0.121,-0.075,-0.17,-0.194,4.1,2568790,,
