Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/15 19:55:32.509,-0.103,0.414,6.164,-0.022,1.251,-0.099,-1.35,-0.105,-0.107,-0.002,0.826,5.154,179330,,
2025/12/15 19:55:32.609,0.054,0.648,6.238,0.023,1.161,-0.059,-1.449,-0.115,-0.087,-0.083,0.33,5.569,179430,,
2025/12/15 19:55:32.709,-0.091,-0.23,6.174,0.037,1.081,-0.061,-1.455,-0.12,-0.059,-0.122,-0.264,5.929,179530,,
2025/12/15 19:55:32.809,-0.153,-1.213,5.527,0.006,0.989,-0.024,-1.409,-0.092,-0.002,-0.095,-0.773,6.133,179630,,
2025/12/15 19:55:32.909,-0.432,-1.413,4.726,0.029,0.91,-0.011,-1.289,-0.09,0.09,-0.121,-1.088,6.049,179730,,
2025/12/15 19:55:33.009,0.041,-0.81,4.699,0.043,0.897,-0.132,-1.183,-0.172,0.161,-0.283,-1.25,5.429,179830,,
2025/12/15 19:55:33.109,0.288,-0.231,4.781,0.046,0.916,-0.104,-1.142,-0.153,0.189,-0.266,-1.269,4.776,179930,,
2025/12/15 19:55:33.209,0.176,-1.493,5.027,0.149,0.914,0.041,-1.164,-0.043,0.177,-0.033,-1.151,4.546,180030,,
2025/12/15 19:55:33.311,-0.3,-0.507,5.069,0.156,0.943,0.036,-1.134,-0.036,0.204,0.025,-0.758,4.53,180130,,
2025/12/15 19:55:33.409,-0.085,0.056,5.732,0.063,0.86,-0.023,-1.194,-0.107,0.136,-0.094,-0.441,4.798,180230,,
2025/12/15 19:55:33.509,0.492,0.689,6.115,0.058,0.777,-0.023,-1.236,-0.106,0.085,-0.073,-0.045,5.26,180330,,
2025/12/15 19:55:33.609,0.752,1.162,6.066,0.117,0.725,-0.003,-1.252,-0.077,0.062,0.034,0.421,5.636,180430,,
2025/12/15 19:55:33.709,0.072,1.512,5.618,0.127,0.741,-0.004,-1.248,-0.071,0.069,0.055,0.935,5.807,180530,,
2025/12/15 19:55:33.809,-0.246,1.272,5.237,0.163,0.675,-0.009,-1.239,-0.051,0.031,0.097,1.203,5.805,180630,,
2025/12/15 19:55:33.909,-0.259,0.403,4.721,0.132,0.647,-0.003,-1.205,-0.069,0.008,0.019,1.344,5.569,180730,,
