Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/04 18:12:28.458,-0.083,-0.462,6.674,-0.443,0.035,1.842,0.049,-0.149,-0.029,-1.173,-0.089,4.121,126130,,
2025/12/04 18:12:28.555,-0.384,-0.075,6.59,-0.484,0.018,1.83,0.039,-0.136,-0.025,-0.459,-0.058,5.026,126230,,
2025/12/04 18:12:28.655,0.956,-0.803,5.919,-0.381,0.0,1.796,0.04,-0.191,-0.018,0.094,-0.021,5.94,126330,,
2025/12/04 18:12:28.755,0.69,0.216,4.498,-0.401,0.001,1.819,0.033,-0.171,-0.024,0.788,-0.014,6.361,126430,,
2025/12/04 18:12:28.855,1.958,1.013,4.212,-0.419,-0.006,1.791,0.119,-0.19,0.033,1.286,0.116,5.848,126530,,
2025/12/04 18:12:28.955,1.424,-0.024,3.843,-0.449,-0.005,1.719,0.085,-0.239,0.012,1.488,0.09,4.807,126630,,
2025/12/04 18:12:29.055,2.129,0.513,4.62,-0.399,-0.083,1.786,-0.046,-0.187,-0.082,1.633,-0.118,4.075,126730,,
2025/12/04 18:12:29.155,0.538,0.391,4.375,-0.385,0.052,1.786,0.065,-0.176,0.031,1.45,0.108,3.8,126830,,
2025/12/04 18:12:29.255,0.667,-0.585,5.423,-0.434,0.029,1.756,0.042,-0.212,0.007,0.938,0.059,3.955,126930,,
2025/12/04 18:12:29.355,-0.754,-0.172,5.953,-0.41,0.047,1.764,0.052,-0.203,0.018,0.378,0.086,4.455,127030,,
2025/12/04 18:12:29.458,0.062,-0.834,6.144,-0.45,-0.053,1.748,0.027,-0.222,-0.032,-0.356,-0.08,5.1,127130,,
2025/12/04 18:12:29.555,-1.213,0.928,5.046,-0.338,-0.119,1.758,0.033,-0.163,-0.069,-0.842,-0.193,5.604,127230,,
2025/12/04 18:12:29.655,-1.251,-1.334,4.491,-0.326,-0.047,1.754,0.007,-0.156,-0.023,-1.385,-0.067,5.433,127330,,
2025/12/04 18:12:29.755,-1.781,-0.748,3.947,-0.324,-0.086,1.737,0.072,-0.151,-0.06,-1.754,-0.169,5.01,127430,,
2025/12/04 18:12:29.855,-1.421,-0.205,4.196,-0.31,-0.089,1.638,0.092,-0.117,-0.067,-1.782,-0.178,4.632,127530,,
2025/12/04 18:12:29.955,-1.163,-0.25,4.508,-0.339,-0.086,1.528,0.079,-0.095,-0.065,-1.564,-0.132,4.393,127630,,
2025/12/04 18:12:30.055,-1.006,0.214,5.14,-0.326,-0.077,1.521,0.085,-0.096,-0.066,-1.261,-0.103,4.408,127730,,
2025/12/04 18:12:30.155,0.387,-0.247,5.954,-0.36,-0.079,1.494,0.087,-0.088,-0.065,-0.749,-0.059,4.682,127830,,
2025/12/04 18:12:30.255,-0.517,1.024,5.492,-0.33,-0.067,1.507,0.093,-0.095,-0.067,-0.231,-0.031,5.093,127930,,
2025/12/04 18:12:30.355,0.565,-1.377,5.216,-0.334,-0.014,1.51,0.103,-0.092,-0.079,0.351,-0.056,5.564,128030,,
2025/12/04 18:12:30.458,0.663,0.719,4.752,-0.306,-0.013,1.465,0.042,-0.126,-0.118,0.786,-0.087,5.611,128130,,
2025/12/04 18:12:30.555,1.392,0.252,4.584,-0.319,-0.013,1.249,0.08,-0.27,-0.093,0.865,-0.024,5.213,128229,,
2025/12/04 18:12:30.655,0.872,-0.586,4.335,-0.314,-0.039,1.282,0.016,-0.248,-0.137,1.06,-0.107,4.853,128330,,
2025/12/04 18:12:30.755,0.886,0.576,4.641,-0.338,0.054,1.248,0.135,-0.274,-0.043,0.97,0.092,4.441,128430,,
2025/12/04 18:12:30.855,0.618,-0.138,4.998,-0.391,-0.119,1.196,0.011,-0.322,-0.179,0.637,-0.214,4.332,128530,,
2025/12/04 18:12:30.955,-0.469,-0.351,4.94,-0.352,0.046,1.219,0.102,-0.294,-0.07,0.341,0.035,4.54,128630,,
2025/12/04 18:12:31.055,0.228,0.629,5.834,-0.357,0.046,1.217,0.102,-0.298,-0.07,-0.116,0.014,4.82,128729,,
2025/12/04 18:12:31.155,-0.334,0.129,5.573,-0.266,-0.004,1.237,0.09,-0.253,-0.095,-0.453,-0.095,5.192,128830,,
2025/12/04 18:12:31.255,-0.96,-0.662,4.962,-0.168,0.048,1.234,0.094,-0.199,-0.066,-0.752,-0.05,5.346,128930,,
2025/12/04 18:12:31.355,-1.741,0.481,4.656,-0.159,0.11,1.232,0.06,-0.193,-0.025,-1.111,0.019,5.18,129030,,
2025/12/04 18:12:31.458,-0.705,-1.083,4.628,-0.152,0.068,1.203,0.144,-0.183,-0.068,-1.316,-0.163,4.998,129130,,
2025/12/04 18:12:31.555,-1.254,-0.326,4.5,-0.145,0.082,1.167,0.141,-0.17,-0.063,-1.346,-0.194,4.781,129229,,
2025/12/04 18:12:31.656,-0.758,-0.17,4.762,-0.165,0.021,1.112,0.004,-0.16,-0.038,-1.192,-0.048,4.624,129330,,
2025/12/04 18:12:31.755,-1.156,0.56,4.72,-0.239,-0.004,1.041,-0.007,-0.143,-0.034,-0.836,-0.025,4.66,129430,,
2025/12/04 18:12:31.855,0.718,0.114,5.631,-0.173,-0.016,1.047,-0.004,-0.167,-0.029,-0.571,-0.013,4.74,129530,,
2025/12/04 18:12:31.955,-0.114,0.495,4.937,-0.293,0.027,1.09,-0.01,-0.101,-0.047,-0.006,-0.073,5.016,129630,,
2025/12/04 18:12:32.055,0.484,-0.457,4.883,-0.221,-0.03,1.011,0.077,-0.169,0.021,0.246,0.066,5.122,129729,,
