Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/10 17:11:43.553,-2.214,0.077,3.997,0.658,0.01,1.317,0.163,0.007,-0.106,-1.417,-0.236,5.126,976310,,
2025/12/10 17:11:43.653,-1.308,0.005,4.091,0.73,-0.004,1.348,0.165,-0.016,-0.101,-1.291,-0.174,4.878,976410,,
2025/12/10 17:11:43.753,-0.027,-0.151,5.367,0.831,-0.019,1.343,0.17,-0.058,-0.093,-1.045,-0.094,4.634,976510,,
2025/12/10 17:11:43.853,-0.708,0.428,5.478,0.854,-0.016,1.337,0.172,-0.068,-0.093,-0.575,-0.036,4.612,976610,,
2025/12/10 17:11:43.953,-0.446,0.017,6.041,0.898,-0.001,1.266,0.163,-0.118,-0.102,-0.134,-0.007,4.795,976710,,
2025/12/10 17:11:44.053,-0.151,0.96,5.465,0.913,-0.001,1.171,0.159,-0.177,-0.104,0.274,0.027,5.208,976810,,
2025/12/10 17:11:44.153,0.489,-0.085,4.937,0.874,0.015,1.021,0.194,-0.269,-0.082,0.519,0.103,5.524,976910,,
2025/12/10 17:11:44.254,0.819,0.484,4.441,0.847,0.003,0.984,0.189,-0.295,-0.087,0.789,0.101,5.616,977010,,
2025/12/10 17:11:44.353,1.933,0.13,4.623,0.795,-0.002,0.939,0.182,-0.336,-0.092,0.867,0.067,5.335,977110,,
2025/12/10 17:11:44.456,1.247,0.005,4.141,0.859,-0.065,0.982,0.142,-0.292,-0.134,1.001,-0.09,5.062,977210,,
2025/12/10 17:11:44.553,0.493,-0.131,4.602,0.886,-0.003,0.995,0.172,-0.276,-0.099,0.897,-0.044,4.798,977310,,
2025/12/10 17:11:44.653,0.435,-0.397,5.352,0.92,0.004,1.004,0.176,-0.259,-0.095,0.645,-0.093,4.7,977410,,
2025/12/10 17:11:44.753,0.379,0.408,5.768,0.946,0.002,1.002,0.184,-0.245,-0.097,0.264,-0.163,4.843,977510,,
2025/12/10 17:11:44.853,0.751,0.127,6.673,0.984,0.026,0.992,0.168,-0.223,-0.081,-0.168,-0.175,5.103,977610,,
2025/12/10 17:11:44.954,-0.997,-0.302,5.633,1.041,0.0,0.895,0.2,-0.168,-0.103,-0.503,-0.281,5.385,977710,,
2025/12/10 17:11:45.053,-1.288,0.56,5.27,1.036,0.006,0.893,0.161,-0.169,-0.087,-0.955,-0.247,5.493,977810,,
2025/12/10 17:11:45.153,-0.917,-0.135,4.774,1.031,-0.015,0.874,0.125,-0.163,-0.077,-1.277,-0.194,5.467,977910,,
2025/12/10 17:11:45.253,-0.674,-0.51,4.818,1.006,-0.013,0.847,0.127,-0.154,-0.078,-1.432,-0.173,5.268,978010,,
2025/12/10 17:11:45.353,-1.945,0.052,4.253,0.999,-0.013,0.853,0.128,-0.151,-0.078,-1.455,-0.137,5.013,978110,,
2025/12/10 17:11:45.456,-1.676,0.004,4.569,0.987,0.001,0.852,0.138,-0.147,-0.082,-1.294,-0.113,4.79,978210,,
2025/12/10 17:11:45.553,-1.013,0.186,5.001,0.996,0.002,0.848,0.14,-0.152,-0.081,-1.012,-0.063,4.67,978310,,
2025/12/10 17:11:45.653,-0.644,-0.926,5.404,1.009,-0.014,0.821,0.176,-0.171,-0.057,-0.647,0.041,4.69,978410,,
2025/12/10 17:11:45.753,-1.312,0.023,5.105,1.019,-0.012,0.756,0.147,-0.21,-0.075,-0.28,0.045,4.875,978510,,
2025/12/10 17:11:45.853,0.162,-0.5,5.606,1.005,-0.016,0.71,0.127,-0.239,-0.087,0.108,0.038,5.19,978610,,
2025/12/10 17:11:45.953,0.85,-0.203,5.059,0.965,-0.051,0.631,0.075,-0.29,-0.123,0.374,-0.049,5.368,978710,,
2025/12/10 17:11:46.053,0.563,0.024,4.601,0.95,-0.0,0.627,0.131,-0.299,-0.079,0.647,0.041,5.472,978810,,
2025/12/10 17:11:46.153,0.228,-0.191,4.387,0.955,-0.013,0.633,0.121,-0.295,-0.089,0.822,-0.01,5.318,978910,,
2025/12/10 17:11:46.253,1.363,-0.319,4.942,0.961,-0.013,0.637,0.125,-0.291,-0.087,0.85,-0.045,5.187,979010,,
2025/12/10 17:11:46.353,1.198,0.072,5.008,0.975,-0.047,0.641,0.118,-0.283,-0.103,0.74,-0.141,5.042,979110,,
2025/12/10 17:11:46.456,-0.021,-0.237,5.08,1.038,-0.011,0.646,0.118,-0.251,-0.084,0.564,-0.129,5.012,979210,,
2025/12/10 17:11:46.553,-0.035,-1.064,5.411,1.091,-0.002,0.623,0.119,-0.218,-0.08,0.275,-0.154,5.044,979310,,
