Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2025/12/26 18:37:18.773,0.339,0.041,5.818,0.079,-0.052,0.591,0.12,-0.187,0.087,-0.388,-0.015,5.764,1797300,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:18.873,-1.213,0.255,5.411,0.087,-0.047,0.586,0.115,-0.182,0.091,-0.559,-0.025,5.805,1797400,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:18.973,-0.472,-0.491,5.473,0.108,-0.062,0.547,0.124,-0.161,0.081,-0.632,-0.057,5.819,1797490,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.073,-0.575,-0.023,5.452,0.105,-0.059,0.553,0.153,-0.164,0.072,-0.717,-0.081,5.731,1797590,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.173,0.254,0.07,5.928,0.1,-0.06,0.541,0.135,-0.16,0.077,-0.702,-0.027,5.641,1797690,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.273,-0.847,-0.075,5.842,0.092,-0.061,0.529,0.137,-0.156,0.078,-0.615,0.016,5.551,1797800,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.373,-0.139,-0.223,5.843,0.037,-0.004,0.508,0.168,-0.138,0.059,-0.408,-0.015,5.559,1797900,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.473,-0.093,-0.117,5.664,0.054,0.027,0.513,0.165,-0.144,0.046,-0.259,-0.0,5.517,1797990,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.573,-0.025,0.497,5.352,0.049,0.021,0.512,0.162,-0.142,0.046,-0.066,0.065,5.498,1798090,,,0.0005,0.5794,-320.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-320
2025/12/26 18:37:19.676,,,,,,,,,,,,,,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:19.677,0.228,-0.115,5.517,0.055,0.021,0.482,0.16,-0.161,0.045,0.068,0.12,5.429,1798190,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:19.773,0.283,-0.443,5.35,0.057,0.025,0.522,0.107,-0.137,0.013,0.263,0.088,5.389,1798300,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:19.873,0.41,0.325,5.172,0.032,0.0,0.405,0.029,-0.208,-0.035,0.178,-0.006,5.285,1798400,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:19.973,-0.45,0.049,4.888,0.025,0.024,0.4,0.072,-0.212,-0.006,0.188,0.068,5.246,1798490,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.073,-0.182,-0.04,5.197,-0.009,0.045,0.368,0.084,-0.24,0.008,0.079,0.103,5.204,1798590,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.173,-0.306,0.007,5.18,-0.006,-0.003,0.371,0.052,-0.237,-0.024,0.0,0.007,5.24,1798690,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.273,0.496,-0.2,5.685,-0.027,0.007,0.363,0.062,-0.249,-0.016,-0.15,0.012,5.313,1798800,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.373,-0.165,0.11,5.558,-0.047,-0.003,0.359,0.059,-0.259,-0.021,-0.311,-0.026,5.422,1798900,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.473,-1.143,0.391,5.447,-0.029,-0.02,0.358,0.057,-0.249,-0.03,-0.409,-0.07,5.542,1798990,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.573,-0.302,-0.383,5.518,-0.036,-0.008,0.359,0.045,-0.253,-0.021,-0.523,-0.058,5.618,1799090,,,0.0024,0.5798,-320.0,PhaseCorr: err=0.0024 est_freq=0.5798 Hz corr=-320
2025/12/26 18:37:20.676,,,,,,,,,,,,,,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:20.677,-0.631,-0.614,5.351,-0.035,-0.008,0.354,0.052,-0.251,-0.023,-0.584,-0.073,5.657,1799190,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:20.773,-0.593,0.639,5.449,-0.036,-0.005,0.354,0.045,-0.251,-0.02,-0.607,-0.065,5.661,1799300,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:20.873,-0.149,-0.302,5.431,-0.029,-0.005,0.369,0.055,-0.255,-0.023,-0.604,-0.076,5.615,1799400,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:20.973,-1.058,-0.685,5.356,-0.041,0.014,0.351,0.079,-0.25,-0.03,-0.51,-0.104,5.573,1799490,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:21.073,-0.304,0.696,5.547,-0.041,0.033,0.355,0.089,-0.25,-0.037,-0.409,-0.113,5.55,1799590,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:21.173,0.532,0.001,5.604,-0.011,0.009,0.354,0.091,-0.262,-0.027,-0.327,-0.056,5.51,1799690,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:21.273,-0.371,-0.662,5.536,-0.052,0.013,0.373,0.09,-0.239,-0.029,-0.132,-0.028,5.518,1799800,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
2025/12/26 18:37:21.373,-0.83,0.564,5.243,-0.028,0.006,0.356,0.093,-0.255,-0.025,-0.055,0.014,5.46,1799900,,,0.0057,0.5803,-320.0,PhaseCorr: err=0.0057 est_freq=0.5803 Hz corr=-320
