Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/12 15:08:55.935,-0.821,0.305,5.282,-0.513,-0.271,1.67,-0.525,-0.147,-0.053,-1.341,0.537,4.458,872700,,
2025/12/12 15:08:56.035,-0.155,0.377,6.862,-0.468,-0.272,1.71,-0.53,-0.162,-0.052,-0.884,0.494,4.526,872800,,
2025/12/12 15:08:56.135,0.639,0.215,7.265,-0.452,-0.278,1.716,-0.538,-0.167,-0.051,-0.282,0.383,5.003,872900,,
2025/12/12 15:08:56.235,1.098,-0.259,5.6,-0.511,-0.269,1.722,-0.54,-0.142,-0.055,0.438,0.19,5.728,873000,,
2025/12/12 15:08:56.335,1.322,-0.284,4.538,-0.524,-0.28,1.739,-0.534,-0.13,-0.049,1.037,-0.002,6.108,873100,,
2025/12/12 15:08:56.438,1.679,0.26,4.465,-0.506,-0.296,1.691,-0.472,-0.161,-0.01,1.378,-0.126,5.911,873200,,
2025/12/12 15:08:56.535,2.0,-0.277,4.55,-0.502,-0.285,1.659,-0.472,-0.18,-0.01,1.535,-0.317,5.436,873300,,
2025/12/12 15:08:56.635,1.377,-0.044,4.688,-0.506,-0.311,1.647,-0.539,-0.188,-0.052,1.491,-0.567,5.012,873400,,
2025/12/12 15:08:56.735,1.012,-0.796,5.708,-0.527,-0.281,1.632,-0.504,-0.202,-0.025,1.21,-0.588,4.759,873500,,
2025/12/12 15:08:56.835,0.146,-0.81,6.311,-0.493,-0.313,1.663,-0.526,-0.174,-0.048,0.844,-0.656,4.822,873600,,
2025/12/12 15:08:56.935,-0.383,-0.089,6.549,-0.407,-0.319,1.715,-0.527,-0.119,-0.05,0.433,-0.599,5.318,873700,,
2025/12/12 15:08:57.035,-0.666,-0.672,6.644,-0.36,-0.323,1.733,-0.532,-0.094,-0.053,-0.124,-0.471,5.711,873800,,
2025/12/12 15:08:57.135,-0.996,0.182,6.167,-0.398,-0.333,1.723,-0.529,-0.113,-0.059,-0.807,-0.295,5.854,873900,,
2025/12/12 15:08:57.235,-1.542,-0.332,5.145,-0.367,-0.365,1.711,-0.525,-0.094,-0.077,-1.289,-0.121,5.837,874000,,
2025/12/12 15:08:57.335,-1.362,-0.063,4.769,-0.35,-0.353,1.692,-0.528,-0.08,-0.07,-1.627,0.126,5.63,874100,,
2025/12/12 15:08:57.438,-1.377,0.363,4.0,-0.33,-0.342,1.632,-0.554,-0.053,-0.057,-1.71,0.37,5.336,874200,,
2025/12/12 15:08:57.535,-1.107,0.697,4.454,-0.333,-0.341,1.626,-0.507,-0.051,-0.073,-1.652,0.454,4.92,874300,,
2025/12/12 15:08:57.636,-0.75,0.008,5.168,-0.333,-0.329,1.623,-0.478,-0.05,-0.082,-1.391,0.489,4.622,874400,,
2025/12/12 15:08:57.735,-0.819,0.751,5.397,-0.372,-0.273,1.582,-0.438,-0.036,-0.1,-0.88,0.402,4.652,874500,,
2025/12/12 15:08:57.836,0.076,0.708,5.906,-0.402,-0.309,1.561,-0.444,-0.027,-0.087,-0.292,0.375,4.901,874600,,
2025/12/12 15:08:57.936,-0.412,-0.232,5.46,-0.359,-0.318,1.556,-0.441,-0.046,-0.082,0.235,0.257,5.176,874700,,
2025/12/12 15:08:58.036,0.013,-0.254,5.147,-0.306,-0.308,1.496,-0.456,-0.092,-0.093,0.657,0.06,5.519,874800,,
2025/12/12 15:08:58.135,0.943,-0.509,5.011,-0.284,-0.302,1.433,-0.466,-0.133,-0.099,0.986,-0.156,5.71,874900,,
2025/12/12 15:08:58.236,0.92,0.056,5.011,-0.278,-0.303,1.366,-0.455,-0.174,-0.093,1.144,-0.332,5.672,875000,,
2025/12/12 15:08:58.335,0.575,-0.954,4.976,-0.281,-0.301,1.353,-0.465,-0.182,-0.098,1.198,-0.508,5.562,875100,,
2025/12/12 15:08:58.438,0.553,-0.793,5.27,-0.295,-0.318,1.336,-0.477,-0.194,-0.109,1.058,-0.639,5.446,875200,,
2025/12/12 15:08:58.535,0.644,0.02,5.661,-0.254,-0.317,1.376,-0.473,-0.161,-0.108,0.866,-0.678,5.494,875300,,
