Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/10/30 14:22:50.262,0.148,-0.01,-23.53,0.001,0.001,0.0,0.0,0.142,-0.008,0.142,-0.009,-23.532,2396390,,
2025/10/30 14:22:50.361,0.132,-0.012,-23.54,0.001,0.001,0.0,0.001,0.142,-0.008,0.142,-0.009,-23.532,2396490,,
2025/10/30 14:22:50.462,0.145,-0.01,-23.536,0.001,0.001,0.0,0.001,0.142,-0.008,0.141,-0.009,-23.531,2396590,,
2025/10/30 14:22:50.560,0.145,-0.008,-23.529,0.001,0.001,0.0,0.001,0.142,-0.008,0.141,-0.009,-23.532,2396690,,
2025/10/30 14:22:50.662,0.142,-0.011,-23.54,0.001,0.0,0.0,0.0,0.142,-0.008,0.141,-0.009,-23.532,2396790,,
2025/10/30 14:22:50.760,0.142,-0.006,-23.534,0.001,0.0,0.0,0.001,0.142,-0.008,0.141,-0.009,-23.532,2396890,,
2025/10/30 14:22:50.862,0.137,-0.007,-23.532,0.001,0.0,0.0,0.001,0.142,-0.008,0.141,-0.008,-23.532,2396990,,
2025/10/30 14:22:50.963,0.135,-0.005,-23.537,0.001,0.0,0.0,0.001,0.142,-0.008,0.141,-0.008,-23.532,2397090,,
2025/10/30 14:22:51.062,0.148,-0.008,-23.535,0.001,0.0,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.531,2397190,,
2025/10/30 14:22:51.161,0.142,-0.008,-23.521,0.001,0.0,0.001,0.001,0.142,-0.008,0.143,-0.008,-23.531,2397290,,
2025/10/30 14:22:51.262,0.142,-0.003,-23.533,0.001,0.0,0.001,0.001,0.142,-0.008,0.142,-0.007,-23.531,2397390,,
2025/10/30 14:22:51.361,0.145,-0.004,-23.541,0.001,0.0,0.0,0.001,0.142,-0.008,0.142,-0.007,-23.531,2397490,,
2025/10/30 14:22:51.462,0.141,-0.011,-23.531,0.001,0.0,0.0,0.001,0.142,-0.008,0.142,-0.007,-23.532,2397590,,
2025/10/30 14:22:51.561,0.147,-0.01,-23.537,0.001,-0.0,0.0,0.0,0.142,-0.008,0.142,-0.008,-23.534,2397690,,
2025/10/30 14:22:51.696,0.148,-0.009,-23.533,0.001,-0.0,0.001,0.001,0.142,-0.008,0.144,-0.008,-23.535,2397820,,
2025/10/30 14:22:51.793,0.148,-0.012,-23.538,0.001,-0.0,0.001,0.001,0.143,-0.008,0.144,-0.008,-23.536,2397920,,
2025/10/30 14:22:51.888,0.143,-0.013,-23.531,0.001,-0.0,0.001,0.0,0.142,-0.008,0.144,-0.009,-23.536,2398020,,
2025/10/30 14:22:51.990,0.144,-0.006,-23.535,0.001,-0.001,0.001,0.0,0.142,-0.008,0.144,-0.009,-23.537,2398120,,
2025/10/30 14:22:52.088,0.153,-0.011,-23.543,0.001,-0.0,0.001,0.0,0.143,-0.008,0.144,-0.009,-23.537,2398220,,
2025/10/30 14:22:52.189,0.142,-0.01,-23.527,0.001,-0.0,0.001,0.0,0.142,-0.008,0.143,-0.009,-23.537,2398320,,
2025/10/30 14:22:52.288,0.136,-0.006,-23.534,0.001,-0.0,0.001,0.0,0.142,-0.008,0.142,-0.009,-23.536,2398420,,
2025/10/30 14:22:52.389,0.137,-0.005,-23.543,0.0,-0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.536,2398520,,
2025/10/30 14:22:52.488,0.141,-0.012,-23.537,0.0,-0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.535,2398620,,
2025/10/30 14:22:52.588,0.136,-0.007,-23.536,0.0,-0.0,0.001,0.0,0.142,-0.008,0.14,-0.008,-23.535,2398720,,
2025/10/30 14:22:52.688,0.133,-0.007,-23.546,0.0,-0.0,0.001,0.0,0.142,-0.008,0.14,-0.008,-23.535,2398820,,
2025/10/30 14:22:52.789,0.143,-0.005,-23.534,0.0,-0.0,0.001,-0.0,0.142,-0.008,0.14,-0.008,-23.534,2398920,,
2025/10/30 14:22:52.888,0.137,-0.017,-23.543,0.0,0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.535,2399020,,
2025/10/30 14:22:52.991,0.143,-0.013,-23.544,-0.0,0.0,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.536,2399120,,
2025/10/30 14:22:53.088,0.147,-0.009,-23.533,-0.0,0.0,0.001,0.0,0.142,-0.008,0.142,-0.009,-23.536,2399220,,
2025/10/30 14:22:53.189,0.145,-0.006,-23.538,0.0,0.0,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.537,2399320,,
2025/10/30 14:22:53.288,0.145,-0.013,-23.545,-0.0,0.0,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.537,2399420,,
2025/10/30 14:22:53.389,0.148,-0.011,-23.527,-0.001,0.0,0.001,-0.0,0.142,-0.008,0.143,-0.009,-23.536,2399520,,
2025/10/30 14:22:53.488,0.144,-0.007,-23.537,-0.001,0.0,0.001,0.0,0.142,-0.008,0.144,-0.009,-23.536,2399620,,
2025/10/30 14:22:53.589,0.141,-0.006,-23.54,-0.001,0.0,0.001,0.0,0.142,-0.008,0.144,-0.008,-23.536,2399720,,
2025/10/30 14:22:53.688,0.148,-0.002,-23.534,-0.001,0.001,0.001,0.0,0.143,-0.008,0.145,-0.008,-23.535,2399820,,
2025/10/30 14:22:53.789,0.143,-0.008,-23.534,-0.0,0.001,0.002,0.001,0.143,-0.008,0.145,-0.007,-23.534,2399920,,
2025/10/30 14:22:53.888,0.136,-0.012,-23.542,-0.001,0.001,0.001,0.001,0.142,-0.008,0.144,-0.007,-23.534,2400020,,
2025/10/30 14:22:53.990,0.148,-0.014,-23.523,-0.001,0.0,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.533,2400120,,
2025/10/30 14:22:54.088,0.134,-0.009,-23.527,-0.001,-0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.532,2400220,,
2025/10/30 14:22:54.189,0.134,-0.011,-23.539,-0.002,-0.0,0.001,-0.0,0.142,-0.009,0.14,-0.009,-23.532,2400320,,
2025/10/30 14:22:54.288,0.14,-0.009,-23.519,-0.001,-0.0,0.001,-0.0,0.142,-0.009,0.141,-0.009,-23.531,2400420,,
2025/10/30 14:22:54.389,0.157,-0.009,-23.527,-0.001,0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.531,2400520,,
2025/10/30 14:22:54.488,0.144,-0.009,-23.473,-0.001,0.0,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.529,2400620,,
2025/10/30 14:22:54.589,0.145,-0.009,-23.442,-0.001,0.001,0.001,0.0,0.142,-0.008,0.141,-0.008,-23.51,2400720,,
2025/10/30 14:22:54.688,0.144,-0.009,-23.45,-0.0,0.001,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.497,2400820,,
2025/10/30 14:22:54.789,0.145,-0.009,-23.444,-0.0,0.001,0.001,0.0,0.143,-0.008,0.142,-0.008,-23.488,2400920,,
2025/10/30 14:22:54.888,0.144,-0.007,-23.431,-0.0,0.001,0.001,-0.0,0.143,-0.008,0.142,-0.008,-23.483,2401020,,
2025/10/30 14:22:54.990,0.146,-0.004,-23.435,-0.0,0.001,0.001,-0.0,0.142,-0.008,0.141,-0.008,-23.481,2401120,,
2025/10/30 14:22:55.088,0.14,-0.005,-23.444,-0.0,0.001,0.001,0.0,0.142,-0.008,0.142,-0.008,-23.48,2401220,,
2025/10/30 14:22:55.189,0.145,-0.007,-23.436,-0.0,0.0,0.001,-0.001,0.143,-0.008,0.142,-0.008,-23.482,2401320,,
2025/10/30 14:22:55.288,0.148,-0.009,-23.425,-0.0,0.0,0.001,-0.001,0.142,-0.008,0.142,-0.008,-23.483,2401420,,
2025/10/30 14:22:55.389,0.138,-0.002,-23.434,0.0,-0.0,0.001,-0.001,0.142,-0.008,0.142,-0.007,-23.484,2401520,,
2025/10/30 14:22:55.488,0.133,-0.009,-23.43,0.0,0.0,0.001,-0.001,0.142,-0.008,0.142,-0.008,-23.485,2401620,,
2025/10/30 14:22:55.589,0.128,-0.006,-23.436,0.001,-0.0,0.001,-0.001,0.142,-0.008,0.141,-0.008,-23.487,2401720,,
2025/10/30 14:22:55.688,0.142,-0.006,-23.394,0.001,-0.0,0.001,-0.001,0.142,-0.008,0.141,-0.007,-23.484,2401820,,
2025/10/30 14:22:55.789,0.148,-0.011,-21.579,0.001,-0.0,0.001,-0.001,0.142,-0.008,0.142,-0.008,-23.242,2401920,,
2025/10/30 14:22:55.888,0.138,-0.003,-18.864,0.001,-0.0,0.001,-0.001,0.142,-0.008,0.143,-0.008,-22.343,2402020,,
2025/10/30 14:22:55.991,0.176,-0.004,-15.909,0.001,-0.0,0.001,-0.001,0.143,-0.008,0.144,-0.008,-20.689,2402120,,
2025/10/30 14:22:56.088,0.13,0.025,-12.945,0.001,0.0,0.005,0.001,0.145,-0.006,0.15,-0.005,-18.424,2402220,,
2025/10/30 14:22:56.189,0.165,-0.005,-9.689,0.001,0.0,0.005,0.001,0.145,-0.007,0.15,-0.006,-15.758,2402320,,
2025/10/30 14:22:56.288,0.013,0.032,-6.683,0.002,0.003,0.005,0.004,0.145,-0.004,0.152,0.001,-12.927,2402420,,
2025/10/30 14:22:56.389,-0.178,0.021,-3.554,-0.013,0.004,-0.006,0.004,0.133,-0.003,0.122,0.001,-9.974,2402520,,
2025/10/30 14:22:56.488,0.828,0.036,-0.679,0.131,-0.024,0.089,-0.014,0.235,-0.024,0.386,-0.05,-7.198,2402620,,
2025/10/30 14:22:56.589,0.405,0.361,1.512,0.114,-0.067,0.08,-0.039,0.225,-0.051,0.365,-0.129,-5.108,2402720,,
2025/10/30 14:22:56.688,-0.311,0.096,0.076,-0.003,-0.019,0.029,-0.018,0.163,-0.026,0.171,-0.051,-4.328,2402820,,
2025/10/30 14:22:56.789,-0.529,0.051,0.349,-0.124,-0.046,-0.007,-0.024,0.104,-0.039,-0.02,-0.089,-4.808,2402920,,
2025/10/30 14:22:56.888,-0.074,-0.697,0.37,-0.167,-0.074,-0.011,-0.025,0.081,-0.054,-0.082,-0.125,-5.858,2403020,,
2025/10/30 14:22:56.991,0.217,-0.153,0.043,-0.142,-0.055,-0.015,-0.028,0.095,-0.043,-0.029,-0.083,-7.348,2403120,,
2025/10/30 14:22:57.088,0.024,-0.261,-0.682,-0.105,-0.05,-0.031,-0.026,0.119,-0.041,0.055,-0.065,-9.199,2403220,,
2025/10/30 14:22:57.188,-0.342,0.156,-1.147,-0.115,-0.041,-0.012,-0.036,0.108,-0.034,0.048,-0.03,-11.106,2403320,,
2025/10/30 14:22:57.288,0.236,-0.365,-0.019,-0.12,-0.056,0.002,0.018,0.102,-0.057,0.055,-0.095,-12.65,2403420,,
2025/10/30 14:22:57.389,0.217,0.181,0.515,-0.119,-0.057,0.003,0.046,0.102,-0.066,0.085,-0.119,-13.646,2403520,,
2025/10/30 14:22:57.488,0.148,-0.225,0.648,-0.118,-0.055,0.001,0.048,0.102,-0.066,0.118,-0.106,-14.044,2403620,,
2025/10/30 14:22:57.589,-0.358,-0.138,0.957,-0.105,-0.067,0.014,0.027,0.099,-0.062,0.129,-0.059,-13.856,2403720,,
2025/10/30 14:22:57.688,-0.203,-0.129,0.953,-0.077,-0.061,0.041,0.032,0.092,-0.063,0.108,-0.05,-13.224,2403820,,
2025/10/30 14:22:57.789,0.563,0.293,1.382,-0.119,-0.046,0.016,0.037,0.103,-0.068,0.19,-0.052,-12.258,2403920,,
2025/10/30 14:22:57.888,-0.581,0.12,1.532,-0.056,-0.035,0.021,0.039,0.08,-0.071,0.125,-0.053,-10.982,2404020,,
2025/10/30 14:22:57.991,-0.415,-0.123,0.866,-0.042,-0.054,0.015,0.041,0.073,-0.064,0.113,-0.013,-9.429,2404120,,
2025/10/30 14:22:58.088,0.432,-0.775,1.304,-0.069,-0.041,0.039,0.013,0.094,-0.082,0.169,-0.039,-7.877,2404220,,
2025/10/30 14:22:58.189,0.505,-0.509,1.463,-0.073,-0.027,0.044,-0.022,0.098,-0.106,0.183,-0.091,-5.971,2404320,,
2025/10/30 14:22:58.288,-0.719,0.406,0.589,-0.061,-0.022,-0.045,-0.034,0.04,-0.114,0.059,-0.118,-4.098,2404420,,
2025/10/30 14:22:58.389,-0.211,0.017,0.682,-0.061,-0.015,-0.103,0.046,0.004,-0.063,-0.044,-0.015,-2.505,2404520,,
2025/10/30 14:22:58.488,-0.422,0.085,0.869,-0.103,-0.019,-0.232,0.033,-0.078,-0.072,-0.261,-0.034,-1.151,2404620,,
2025/10/30 14:22:58.589,0.795,-0.359,0.777,-0.063,-0.057,-0.17,-0.022,-0.034,-0.111,-0.199,-0.129,-0.234,2404720,,
2025/10/30 14:22:58.688,0.26,0.234,0.739,-0.015,-0.043,-0.117,-0.009,0.007,-0.099,-0.11,-0.116,0.285,2404820,,
2025/10/30 14:22:58.788,0.133,0.156,0.609,0.088,0.008,-0.027,0.034,0.094,-0.057,0.107,-0.023,0.559,2404920,,
2025/10/30 14:22:58.888,-0.525,-0.4,0.293,0.035,-0.033,-0.06,0.006,0.057,-0.087,0.034,-0.104,0.46,2405020,,
2025/10/30 14:22:58.991,0.241,-0.333,0.468,-0.004,-0.058,-0.082,-0.005,0.033,-0.101,-0.017,-0.152,0.171,2405120,,
2025/10/30 14:22:59.088,0.191,0.196,0.524,0.066,-0.071,-0.053,-0.011,0.069,-0.108,0.115,-0.179,-0.116,2405220,,
2025/10/30 14:22:59.189,0.121,0.372,0.337,0.043,0.003,-0.06,0.006,0.058,-0.07,0.097,-0.066,-0.517,2405320,,
2025/10/30 14:22:59.288,-0.452,-0.221,0.262,-0.006,0.041,-0.062,0.008,0.031,-0.05,0.037,-0.011,-0.969,2405420,,
2025/10/30 14:22:59.389,-0.544,-0.005,0.497,-0.075,0.033,-0.045,0.011,-0.009,-0.055,-0.056,-0.03,-1.375,2405520,,
2025/10/30 14:22:59.488,0.424,-0.351,1.045,-0.064,0.017,-0.053,0.026,-0.001,-0.067,-0.015,-0.071,-1.697,2405620,,
2025/10/30 14:22:59.589,-0.043,0.388,1.053,-0.073,0.008,-0.037,0.036,-0.01,-0.074,-0.019,-0.1,-1.949,2405720,,
2025/10/30 14:22:59.688,0.099,0.362,1.319,-0.08,0.02,-0.016,-0.005,-0.019,-0.056,-0.029,-0.045,-2.113,2405820,,
