Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/04 18:06:20.186,0.56,-0.816,3.791,-0.392,1.729,0.055,0.006,-0.174,0.087,0.171,-1.528,5.525,1118070,,
2025/12/04 18:06:20.286,0.402,-1.252,3.639,-0.386,1.661,0.056,0.033,-0.176,0.123,0.211,-1.535,4.955,1118180,,
2025/12/04 18:06:20.388,0.17,-0.892,4.298,-0.375,1.646,0.055,0.048,-0.179,0.135,0.182,-1.326,4.322,1118280,,
2025/12/04 18:06:20.486,0.92,-1.291,5.455,-0.39,1.677,0.123,-0.035,-0.138,0.081,0.21,-1.042,4.046,1118380,,
2025/12/04 18:06:20.586,-0.012,-0.169,5.513,-0.378,1.661,0.195,-0.168,-0.095,0.001,0.205,-0.657,4.154,1118470,,
2025/12/04 18:06:20.686,-0.016,0.684,5.869,-0.404,1.649,0.166,-0.21,-0.115,-0.023,0.007,-0.062,4.601,1118570,,
2025/12/04 18:06:20.786,-1.028,-0.433,5.238,-0.409,1.578,0.165,-0.288,-0.118,-0.083,-0.174,0.438,5.093,1118680,,
2025/12/04 18:06:20.886,-1.045,1.087,4.144,-0.45,1.576,0.137,-0.279,-0.146,-0.079,-0.421,1.006,5.443,1118780,,
2025/12/04 18:06:20.986,-0.912,0.395,3.906,-0.531,1.499,0.103,-0.31,-0.191,-0.122,-0.682,1.259,5.319,1118880,,
2025/12/04 18:06:21.086,-0.398,1.15,4.013,-0.54,1.432,0.107,-0.323,-0.196,-0.156,-0.746,1.31,5.119,1118970,,
2025/12/04 18:06:21.186,0.003,0.824,4.654,-0.506,1.365,0.098,-0.309,-0.176,-0.193,-0.655,1.12,4.92,1119070,,
2025/12/04 18:06:21.286,-0.759,0.998,4.802,-0.532,1.343,0.116,-0.295,-0.193,-0.208,-0.585,0.781,4.809,1119180,,
2025/12/04 18:06:21.388,-0.808,0.122,5.486,-0.544,1.346,0.159,-0.326,-0.213,-0.196,-0.467,0.364,4.842,1119280,,
2025/12/04 18:06:21.486,-0.137,-0.011,5.887,-0.539,1.333,0.152,-0.409,-0.21,-0.168,-0.236,-0.072,5.051,1119380,,
2025/12/04 18:06:21.586,-0.034,-0.461,5.679,-0.536,1.312,0.15,-0.447,-0.21,-0.156,-0.011,-0.577,5.277,1119470,,
2025/12/04 18:06:21.686,0.463,-0.989,5.543,-0.533,1.249,0.141,-0.48,-0.211,-0.135,0.179,-0.975,5.433,1119570,,
2025/12/04 18:06:21.786,0.851,-0.464,5.305,-0.528,1.149,0.142,-0.484,-0.212,-0.096,0.296,-1.181,5.409,1119680,,
