Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2025/12/26 17:24:36.986,-0.283,0.343,5.078,0.573,-0.048,-0.222,0.072,-0.191,0.075,-0.238,0.13,5.226,507440,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.087,0.055,-0.283,5.068,0.532,-0.049,-0.251,0.072,-0.22,0.074,-0.095,0.102,5.146,507540,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.186,-0.216,0.11,4.883,0.545,-0.074,-0.24,0.064,-0.21,0.062,0.129,0.031,5.198,507640,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.287,0.233,-0.388,5.051,0.534,-0.068,-0.242,0.067,-0.215,0.065,0.264,0.011,5.206,507740,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.386,0.328,-0.219,5.479,0.505,-0.028,-0.247,0.076,-0.23,0.086,0.31,0.044,5.229,507840,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.487,0.225,-0.39,5.239,0.502,-0.023,-0.246,0.076,-0.232,0.088,0.324,0.029,5.3,507940,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.586,-0.171,-0.142,5.268,0.484,-0.044,-0.233,0.099,-0.244,0.072,0.237,-0.033,5.399,508040,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.688,-0.043,-0.263,5.414,0.486,-0.034,-0.223,0.071,-0.247,0.084,0.111,0.006,5.515,508140,,,,,,PhaseCorr: err=0.0036 est_freq=0.5799 (no correcti
2025/12/26 17:24:37.786,-0.308,-0.087,5.199,0.488,-0.027,-0.213,0.121,-0.25,0.068,-0.068,-0.05,5.563,508240,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:37.887,-0.479,-0.035,5.293,0.492,-0.038,-0.219,0.096,-0.248,0.075,-0.251,0.003,5.572,508340,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:37.986,-0.496,-0.54,5.358,0.49,-0.043,-0.225,0.091,-0.247,0.077,-0.438,0.044,5.531,508440,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.087,-1.059,-0.011,5.283,0.464,0.006,-0.238,0.104,-0.239,0.06,-0.567,0.011,5.493,508540,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.186,-0.416,-0.486,5.264,0.422,-0.002,-0.243,0.106,-0.224,0.064,-0.634,0.062,5.473,508640,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.287,-0.194,-0.351,5.259,0.408,0.036,-0.233,0.07,-0.215,0.034,-0.676,0.021,5.392,508740,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.386,-0.253,-0.009,5.503,0.381,0.054,-0.179,0.026,-0.178,0.005,-0.588,-0.019,5.342,508840,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.486,-0.021,-0.613,5.578,0.381,0.055,-0.111,0.073,-0.137,0.033,-0.426,0.068,5.313,508940,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.586,-0.257,-0.184,5.406,0.393,0.021,-0.076,-0.017,-0.115,-0.023,-0.256,-0.044,5.336,509040,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.688,0.473,-0.345,5.593,0.394,0.037,-0.07,0.007,-0.112,-0.006,-0.104,0.008,5.388,509140,,,,,,PhaseCorr: err=0.0014 est_freq=0.5796 (no correcti
2025/12/26 17:24:38.786,0.282,-0.135,5.313,0.413,0.021,-0.052,-0.006,-0.096,-0.018,0.078,-0.013,5.368,509240,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:38.886,0.097,0.136,5.094,0.414,-0.014,-0.05,-0.025,-0.095,-0.04,0.204,-0.067,5.328,509340,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:38.986,0.251,-0.285,5.15,0.384,0.085,-0.06,0.016,-0.111,0.014,0.241,0.1,5.251,509440,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.086,-0.384,-0.153,5.026,0.354,0.07,-0.064,0.017,-0.126,0.006,0.232,0.074,5.19,509540,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.186,-0.586,0.014,4.946,0.374,0.08,-0.058,0.018,-0.117,0.011,0.245,0.076,5.258,509640,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.286,-0.738,-0.315,4.976,0.337,0.096,-0.023,0.007,-0.144,0.021,0.105,0.082,5.249,509740,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.386,-0.785,-0.065,5.139,0.347,0.103,-0.033,0.003,-0.137,0.025,0.027,0.062,5.325,509840,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.486,-0.432,-0.391,5.382,0.351,0.103,-0.016,0.006,-0.142,0.024,-0.114,0.021,5.365,509940,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.586,-0.162,-0.478,5.345,0.344,0.1,-0.026,-0.011,-0.14,0.03,-0.226,0.008,5.43,510040,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.688,-0.702,-0.151,5.408,0.335,0.129,-0.033,0.021,-0.137,0.019,-0.325,-0.08,5.459,510140,,,,,,PhaseCorr: err=0.0009 est_freq=0.5795 (no correcti
2025/12/26 17:24:39.786,-0.803,-0.171,5.278,0.348,0.122,-0.027,0.02,-0.141,0.021,-0.431,-0.095,5.474,510240,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:39.886,-0.906,-0.526,5.428,0.366,0.132,-0.03,0.022,-0.149,0.017,-0.507,-0.116,5.47,510340,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:39.986,-1.129,-0.072,5.437,0.338,0.124,-0.021,0.025,-0.135,0.021,-0.47,-0.094,5.512,510440,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.086,-0.865,-0.149,5.68,0.337,0.107,-0.034,0.057,-0.143,0.043,-0.444,-0.014,5.52,510540,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.186,-0.699,-0.125,5.62,0.33,0.105,0.009,0.066,-0.115,0.049,-0.302,0.041,5.619,510640,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.286,0.176,0.229,6.282,0.329,0.11,0.004,0.082,-0.119,0.059,-0.2,0.11,5.652,510740,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.386,-0.186,-0.136,5.686,0.384,0.115,0.08,0.084,-0.066,0.061,0.051,0.157,5.78,510840,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.486,0.342,-0.093,5.697,0.352,0.11,0.042,0.079,-0.094,0.057,0.102,0.177,5.717,510940,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.586,0.375,-0.154,5.331,0.377,0.095,0.054,0.067,-0.079,0.045,0.235,0.161,5.609,511040,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.688,0.061,-0.335,5.251,0.353,0.074,0.043,0.058,-0.093,0.034,0.251,0.125,5.406,511140,,,,,,PhaseCorr: err=0.0027 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.786,-0.156,0.135,5.147,0.352,0.039,0.044,0.048,-0.093,0.016,0.259,0.056,5.285,511240,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.886,-0.297,0.131,4.936,0.353,0.017,0.046,0.043,-0.093,0.004,0.223,0.006,5.236,511340,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:40.986,0.409,0.28,5.29,0.327,0.029,0.059,0.036,-0.11,0.013,0.098,0.012,5.133,511440,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.086,0.334,0.068,5.28,0.348,0.018,0.015,0.04,-0.087,0.007,0.063,-0.019,5.146,511540,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.186,0.203,-0.073,5.038,0.337,0.022,0.036,0.012,-0.098,0.017,-0.09,0.008,5.166,511640,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.286,-0.139,0.14,5.164,0.33,0.039,0.014,0.073,-0.091,-0.001,-0.182,-0.081,5.217,511740,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.386,-0.484,-0.254,5.129,0.334,0.049,0.014,0.087,-0.091,-0.004,-0.292,-0.105,5.252,511840,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.486,-0.05,-0.191,5.338,0.27,0.037,-0.029,0.073,-0.071,-0.001,-0.276,-0.073,5.412,511940,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.586,-0.012,0.213,5.341,0.271,0.004,-0.024,0.069,-0.07,0.011,-0.327,-0.009,5.475,512039,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.688,0.183,0.367,5.479,0.239,0.011,-0.011,0.069,-0.053,0.008,-0.292,0.006,5.529,512140,,,,,,PhaseCorr: err=0.0024 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.786,-0.427,0.127,5.339,0.224,0.008,0.014,0.084,-0.035,0.017,-0.227,0.049,5.538,512240,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.886,0.118,-0.198,5.327,0.217,0.017,0.028,0.041,-0.026,-0.009,-0.148,0.01,5.516,512340,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:41.986,-0.065,-0.2,5.211,0.219,0.01,0.038,0.048,-0.02,-0.005,-0.06,0.036,5.468,512440,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.086,0.018,-0.162,5.208,0.209,0.015,0.024,0.058,-0.029,0.001,-0.004,0.059,5.347,512539,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.186,0.01,0.081,5.26,0.198,-0.011,0.013,0.027,-0.038,-0.022,0.045,-0.001,5.25,512640,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.286,-0.493,0.198,5.146,0.171,0.023,-0.005,0.052,-0.058,0.002,0.052,0.057,5.178,512740,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.386,-0.543,0.473,5.325,0.132,0.068,-0.024,0.072,-0.08,0.027,0.026,0.121,5.191,512840,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.486,0.207,0.011,5.838,0.125,0.062,-0.027,0.065,-0.084,0.023,0.037,0.092,5.261,512940,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.586,0.25,-0.127,5.653,0.097,0.049,-0.038,0.068,-0.097,0.016,0.006,0.047,5.306,513039,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.687,-0.28,0.274,5.526,0.04,0.054,-0.018,0.067,-0.131,0.019,-0.087,0.023,5.311,513140,,,,,,PhaseCorr: err=0.0026 est_freq=0.5798 (no correcti
2025/12/26 17:24:42.786,-0.087,0.273,5.661,0.025,0.038,0.01,0.078,-0.147,0.008,-0.142,-0.035,5.317,513240,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:42.886,0.082,0.291,5.588,0.023,0.035,0.022,0.092,-0.152,0.002,-0.168,-0.079,5.326,513340,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:42.986,-0.748,0.322,5.105,0.034,0.031,0.067,0.058,-0.166,0.014,-0.238,-0.048,5.322,513440,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.086,-1.149,-0.302,4.901,0.06,0.017,0.09,0.034,-0.173,0.021,-0.282,-0.017,5.347,513539,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.186,-0.475,-0.217,4.991,0.091,0.02,0.107,0.028,-0.183,0.02,-0.322,-0.013,5.312,513640,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.286,-0.423,-0.25,5.028,0.122,0.03,0.118,0.026,-0.194,0.016,-0.349,-0.021,5.235,513740,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.386,-0.141,-0.239,5.168,0.135,0.043,0.114,0.023,-0.2,0.01,-0.332,-0.032,5.163,513840,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.486,-0.463,0.229,5.109,0.138,0.041,0.112,0.021,-0.202,0.009,-0.287,-0.02,5.133,513940,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.586,-0.729,0.19,4.92,0.142,0.019,0.08,0.091,-0.222,0.054,-0.271,0.103,5.125,514039,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.688,-0.304,-0.471,5.183,0.136,0.023,0.066,0.123,-0.23,0.073,-0.229,0.174,5.151,514140,,,,,,PhaseCorr: err=0.0032 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.786,-0.688,0.304,5.027,0.126,0.012,0.036,0.105,-0.249,0.061,-0.223,0.166,5.176,514240,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.886,-0.39,0.35,5.489,0.118,0.006,0.029,0.087,-0.255,0.051,-0.194,0.137,5.224,514340,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:43.986,-0.031,-0.012,5.778,0.144,-0.001,0.046,0.076,-0.237,0.043,-0.113,0.105,5.372,514440,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.086,0.048,0.137,5.624,0.11,0.009,0.02,0.083,-0.262,0.05,-0.158,0.103,5.445,514539,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.186,-0.104,0.482,5.534,0.08,0.014,0.008,0.083,-0.278,0.052,-0.197,0.084,5.511,514640,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.286,-0.197,0.273,5.633,0.093,-0.021,0.01,0.074,-0.271,0.034,-0.181,0.001,5.55,514740,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.386,-0.252,-0.441,5.498,0.078,-0.019,0.014,0.077,-0.28,0.035,-0.219,-0.019,5.532,514840,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.486,-0.689,-0.551,5.243,0.057,-0.003,0.034,0.075,-0.296,0.043,-0.287,-0.016,5.486,514940,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.586,-1.295,-0.053,5.035,0.056,0.009,0.057,0.057,-0.303,0.054,-0.34,0.002,5.429,515039,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.688,-0.572,0.074,5.783,0.065,0.008,0.06,0.068,-0.303,0.05,-0.366,-0.018,5.379,515140,,,,,,PhaseCorr: err=0.0034 est_freq=0.5799 (no correcti
2025/12/26 17:24:44.786,0.086,-0.102,5.833,0.058,0.016,0.062,0.091,-0.303,0.043,-0.384,-0.046,5.341,515240,,,,,,PhaseCorr: err=0.0069 est_freq=0.5805 (no correcti
2025/12/26 17:24:44.886,-0.075,0.491,5.491,0.081,0.016,0.097,0.089,-0.313,0.043,-0.44,-0.031,5.282,515340,,,,,,PhaseCorr: err=0.0069 est_freq=0.5805 (no correcti
2025/12/26 17:24:44.986,-0.107,0.33,5.612,0.113,-0.001,0.108,0.088,-0.323,0.05,-0.471,0.013,5.228,515440,,,,,,PhaseCorr: err=0.0069 est_freq=0.5805 (no correcti
2025/12/26 17:24:45.086,0.117,0.559,5.59,0.088,0.03,0.11,0.088,-0.312,0.037,-0.409,0.001,5.231,515539,,,,,,PhaseCorr: err=0.0069 est_freq=0.5805 (no correcti
