Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/04 17:53:54.092,-0.216,1.044,5.59,-0.021,-0.852,0.09,-0.94,-0.147,-0.132,-0.124,0.693,5.571,372020,,
2025/12/04 17:53:54.194,0.501,0.327,6.377,-0.029,-0.891,0.093,-0.91,-0.143,-0.105,-0.077,0.317,5.421,372120,,
2025/12/04 17:53:54.292,0.639,0.533,6.889,-0.036,-0.899,0.123,-0.889,-0.124,-0.091,-0.007,-0.159,5.499,372220,,
2025/12/04 17:53:54.392,0.6,0.375,5.796,-0.027,-0.887,0.116,-0.746,-0.128,-0.005,-0.009,-0.437,5.727,372320,,
2025/12/04 17:53:54.492,0.616,-1.657,5.199,-0.03,-0.844,0.099,-0.658,-0.138,0.05,-0.041,-0.681,5.882,372420,,
2025/12/04 17:53:54.592,0.073,-0.782,4.77,-0.021,-0.839,0.11,-0.644,-0.13,0.058,-0.043,-0.909,5.737,372520,,
2025/12/04 17:53:54.692,0.543,-1.11,4.977,-0.002,-0.869,0.123,-0.664,-0.117,0.038,-0.043,-1.056,5.462,372620,,
2025/12/04 17:53:54.792,0.124,-1.588,5.125,-0.019,-0.926,0.111,-0.686,-0.128,0.007,-0.119,-1.062,5.236,372720,,
2025/12/04 17:53:54.892,-0.739,-0.45,5.265,-0.057,-0.964,0.107,-0.686,-0.147,-0.012,-0.22,-0.86,5.234,372820,,
2025/12/04 17:53:54.992,-0.857,-0.563,5.567,-0.061,-0.979,0.123,-0.684,-0.152,-0.02,-0.27,-0.484,5.406,372920,,
2025/12/04 17:53:55.092,-0.482,-0.251,5.853,-0.034,-0.987,0.111,-0.672,-0.136,-0.027,-0.247,-0.03,5.674,373020,,
2025/12/04 17:53:55.194,0.003,0.616,6.012,-0.035,-0.988,0.093,-0.659,-0.13,-0.032,-0.228,0.426,5.877,373120,,
2025/12/04 17:53:55.292,0.684,0.361,5.811,-0.049,-0.983,0.073,-0.616,-0.126,-0.047,-0.187,0.765,5.99,373220,,
2025/12/04 17:53:55.392,0.482,0.962,5.53,-0.067,-0.951,0.063,-0.568,-0.121,-0.063,-0.133,0.954,5.983,373320,,
2025/12/04 17:53:55.492,0.129,1.224,5.51,-0.063,-0.919,0.07,-0.542,-0.122,-0.074,-0.103,0.993,5.836,373420,,
2025/12/04 17:53:55.592,-0.137,1.021,5.754,-0.059,-0.899,0.064,-0.534,-0.124,-0.08,-0.074,0.88,5.674,373520,,
2025/12/04 17:53:55.692,-0.048,0.055,5.78,-0.085,-0.887,0.067,-0.54,-0.113,-0.087,-0.012,0.615,5.633,373620,,
2025/12/04 17:53:55.792,0.128,0.077,6.102,-0.094,-0.894,0.077,-0.541,-0.106,-0.086,0.015,0.26,5.612,373720,,
2025/12/04 17:53:55.892,-0.121,-0.882,6.177,-0.093,-0.898,0.068,-0.532,-0.111,-0.08,-0.007,-0.143,5.621,373820,,
2025/12/04 17:53:55.992,0.008,-0.242,6.36,-0.099,-0.874,0.067,-0.444,-0.113,-0.027,-0.039,-0.413,5.716,373920,,
