Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/05 16:41:12.972,0.353,-0.728,2.046,0.11,-0.021,-0.014,0.166,0.11,-0.193,0.174,-0.351,1.906,237360,,
2025/11/05 16:41:12.973,0.163,-0.33,1.838,0.125,-0.016,0.062,0.151,0.095,-0.187,0.046,-0.339,1.829,237460,,
2025/11/05 16:41:12.974,-0.177,-0.76,1.904,0.134,-0.009,0.089,0.152,0.09,-0.187,-0.032,-0.331,1.784,237560,,
2025/11/05 16:41:12.975,0.662,0.324,2.371,0.072,-0.102,0.036,0.048,0.103,-0.167,0.031,-0.144,1.912,237660,,
2025/11/05 16:41:12.976,0.153,0.415,1.965,0.041,-0.226,0.022,-0.005,0.112,-0.134,0.065,0.062,1.974,237760,,
2025/11/05 16:41:12.977,0.007,0.644,1.944,0.076,-0.279,0.02,0.001,0.097,-0.11,0.018,0.164,1.969,237860,,
2025/11/05 16:41:12.978,0.587,0.586,2.433,0.015,-0.278,0.128,0.009,0.179,-0.105,0.191,0.169,2.116,237960,,
2025/11/05 16:41:12.979,-0.365,-0.002,2.059,0.008,-0.248,0.163,-0.06,0.203,-0.154,0.287,0.019,2.262,238060,,
2025/11/05 16:41:12.980,-0.157,-0.22,2.04,-0.022,-0.255,0.023,-0.115,0.109,-0.19,0.141,-0.139,2.205,238160,,
2025/11/05 16:41:12.981,0.082,-1.131,2.349,-0.031,-0.358,-0.003,-0.282,0.091,-0.312,0.095,-0.505,2.251,238260,,
2025/11/05 16:41:12.982,0.55,-0.657,2.476,0.009,-0.354,0.034,-0.27,0.127,-0.31,0.163,-0.629,2.339,238360,,
2025/11/05 16:41:12.983,-0.09,-0.364,1.994,-0.041,-0.247,0.001,-0.194,0.088,-0.224,0.069,-0.516,2.184,238460,,
2025/11/05 16:41:12.984,-0.011,0.846,2.023,-0.069,-0.053,-0.014,-0.098,0.068,-0.109,0.004,-0.212,2.031,238560,,
2025/11/05 16:41:12.985,-0.075,-0.04,2.072,-0.025,0.055,0.003,-0.056,0.089,-0.054,0.066,-0.017,2.03,238660,,
2025/11/05 16:41:12.986,0.165,-0.489,2.267,-0.007,0.023,0.008,-0.06,0.097,-0.071,0.089,-0.043,2.071,238760,,
2025/11/05 16:41:12.987,0.229,-0.601,2.513,-0.034,0.019,0.02,-0.056,0.08,-0.074,0.04,-0.031,2.171,238860,,
2025/11/05 16:41:12.988,0.393,0.226,2.491,-0.018,0.031,0.012,-0.071,0.091,-0.064,0.069,0.009,2.225,238960,,
2025/11/05 16:41:12.989,-0.058,0.302,2.256,-0.025,0.051,0.032,-0.111,0.082,-0.043,0.042,0.079,2.185,239060,,
2025/11/05 16:41:12.990,0.304,0.351,2.433,-0.041,0.065,-0.014,-0.043,0.091,-0.058,0.106,-0.015,2.204,239160,,
2025/11/05 16:41:12.991,-0.548,-0.176,1.84,-0.03,0.085,-0.009,-0.003,0.089,-0.064,0.11,-0.094,2.159,239260,,
2025/11/05 16:41:12.992,-0.183,-0.284,1.933,0.052,0.071,0.041,-0.012,0.069,-0.062,0.003,-0.102,2.046,239360,,
2025/11/05 16:41:12.993,-0.172,-0.26,2.015,0.078,0.097,0.045,-0.015,0.061,-0.072,-0.029,-0.155,1.995,239460,,
2025/11/05 16:41:12.994,0.279,0.098,2.193,0.036,0.133,0.075,-0.039,0.091,-0.097,0.051,-0.229,2.035,239560,,
2025/11/05 16:41:12.995,-0.618,-0.015,1.811,0.059,0.112,-0.004,0.044,0.035,-0.039,-0.023,-0.131,2.058,239660,,
2025/11/05 16:41:12.996,-0.025,-0.105,2.091,0.062,0.116,-0.089,0.118,-0.02,0.008,-0.126,-0.002,2.057,239760,,
2025/11/05 16:41:12.997,0.0,-0.485,2.249,0.083,0.096,-0.007,0.057,0.033,-0.032,-0.012,-0.026,2.205,239860,,
2025/11/05 16:41:12.998,0.171,0.661,2.297,0.096,0.169,0.027,0.156,0.056,0.042,0.073,0.18,2.31,239960,,
2025/11/05 16:41:12.999,0.139,0.269,2.546,0.019,0.151,-0.043,0.144,-0.009,0.025,-0.046,0.205,2.382,240060,,
2025/11/05 16:41:13.000,0.208,0.899,2.359,0.122,0.114,0.017,0.118,0.062,-0.006,0.15,0.157,2.431,240160,,
2025/11/05 16:41:13.001,0.089,0.328,2.209,0.118,0.135,0.013,0.126,0.058,0.003,0.167,0.185,2.346,240260,,
2025/11/05 16:41:13.002,-0.407,-0.639,1.805,0.074,-0.059,0.003,0.061,0.036,-0.089,0.11,-0.138,2.217,240360,,
2025/11/05 16:41:13.003,-0.026,-0.613,1.688,-0.009,-0.134,0.003,0.051,-0.009,-0.128,-0.018,-0.271,1.985,240460,,
2025/11/05 16:41:13.004,0.157,-1.676,2.032,0.0,-0.264,-0.003,0.123,-0.002,-0.216,-0.0,-0.505,1.968,240560,,
2025/11/05 16:41:13.005,-0.024,-0.395,1.731,-0.016,-0.246,0.043,0.098,-0.023,-0.2,-0.068,-0.422,1.93,240660,,
2025/11/05 16:41:13.006,0.324,-0.593,2.116,-0.02,-0.228,0.011,0.072,-0.015,-0.186,-0.031,-0.309,1.942,240760,,
2025/11/05 16:41:13.006,0.557,0.822,2.099,-0.049,-0.282,-0.077,-0.099,0.001,-0.152,0.085,-0.013,2.021,240860,,
2025/11/05 16:41:13.007,0.166,0.126,1.85,-0.038,-0.31,-0.06,-0.164,-0.001,-0.143,0.07,0.154,1.969,240960,,
2025/11/05 16:41:13.008,0.38,0.453,2.07,-0.054,-0.257,-0.061,-0.141,0.004,-0.156,0.085,0.132,1.97,241060,,
2025/11/05 16:41:13.010,0.715,0.194,2.106,-0.103,-0.228,-0.046,-0.171,0.029,-0.179,0.142,0.088,2.027,241160,,
2025/11/05 16:41:13.010,0.301,-0.48,1.888,-0.104,-0.176,-0.027,-0.244,0.04,-0.236,0.142,-0.08,1.97,241260,,
2025/11/05 16:41:13.011,0.497,-0.504,1.921,-0.116,-0.145,0.027,-0.428,0.079,-0.36,0.195,-0.42,1.96,241360,,
2025/11/05 16:41:13.012,-0.075,-0.576,1.613,-0.135,-0.159,-0.079,-0.48,0.008,-0.394,0.04,-0.644,1.811,241460,,
2025/11/05 16:41:13.013,-0.23,-0.473,1.943,-0.179,-0.146,-0.19,-0.413,-0.067,-0.351,-0.183,-0.687,1.738,241560,,
2025/11/05 16:41:13.014,0.605,0.427,2.415,-0.029,-0.046,-0.032,-0.295,0.066,-0.253,0.033,-0.55,2.039,241660,,
2025/11/05 16:41:13.014,-0.023,0.755,2.133,-0.01,0.205,-0.027,-0.11,0.076,-0.051,0.046,-0.073,2.129,241760,,
2025/11/05 16:41:13.015,0.058,0.17,2.163,-0.023,0.224,-0.039,-0.099,0.062,-0.038,0.017,0.046,2.137,241860,,
2025/11/05 16:41:13.016,0.086,1.235,2.141,-0.008,0.259,-0.033,-0.087,0.068,-0.022,0.047,0.178,2.136,241960,,
2025/11/05 16:41:13.017,0.295,0.095,2.101,0.057,0.236,-0.023,-0.09,0.101,-0.034,0.157,0.198,2.12,242060,,
2025/11/05 16:41:13.018,-0.287,-0.142,1.681,-0.027,0.101,-0.022,-0.083,0.055,-0.109,0.037,0.013,1.947,242160,,
2025/11/05 16:41:13.053,1.067,-0.057,2.337,0.059,-0.041,-0.098,0.019,0.12,-0.212,0.23,-0.256,1.969,242260,,
2025/11/05 16:41:13.152,0.145,-0.106,1.745,0.048,-0.041,-0.083,0.026,0.111,-0.213,0.208,-0.256,1.892,242360,,
2025/11/05 16:41:13.252,0.676,-0.435,1.902,0.035,-0.025,-0.107,0.119,0.113,-0.234,0.223,-0.355,1.824,242460,,
2025/11/05 16:41:13.352,0.169,0.479,1.886,0.023,-0.042,-0.135,0.08,0.118,-0.226,0.242,-0.292,1.81,242560,,
2025/11/05 16:41:13.453,-0.215,0.317,1.73,0.112,-0.097,-0.04,0.027,0.098,-0.213,0.062,-0.176,1.781,242660,,
2025/11/05 16:41:13.552,-0.027,0.746,1.966,0.132,-0.152,-0.026,0.019,0.094,-0.194,-0.005,-0.074,1.825,242760,,
2025/11/05 16:41:13.653,0.404,0.602,2.274,0.08,-0.268,0.005,0.054,0.128,-0.134,0.048,0.121,1.967,242860,,
2025/11/05 16:41:13.752,-0.327,0.423,1.97,0.076,-0.219,0.001,0.018,0.127,-0.169,0.052,0.049,2.074,242960,,
2025/11/05 16:41:13.853,1.17,0.287,2.86,0.073,-0.211,0.189,-0.077,0.251,-0.232,0.295,-0.099,2.298,243060,,
2025/11/05 16:41:13.954,-0.117,0.058,2.509,0.063,-0.221,0.174,-0.16,0.241,-0.286,0.347,-0.291,2.497,243160,,
2025/11/05 16:41:14.053,0.632,-0.435,2.831,0.085,-0.276,0.185,-0.225,0.252,-0.338,0.414,-0.494,2.648,243260,,
2025/11/05 16:41:14.152,0.608,0.521,2.838,0.075,-0.127,0.18,-0.078,0.246,-0.207,0.436,-0.304,2.709,243360,,
2025/11/05 16:41:14.253,0.249,-0.03,2.649,-0.02,-0.084,0.117,-0.036,0.172,-0.165,0.264,-0.239,2.618,243460,,
2025/11/05 16:41:14.352,-0.279,-0.702,2.147,-0.219,-0.055,0.016,-0.017,0.049,-0.141,-0.111,-0.195,2.279,243560,,
2025/11/05 16:41:14.452,0.464,-0.056,2.16,-0.15,-0.129,0.041,-0.043,0.083,-0.175,-0.048,-0.311,2.11,243660,,
2025/11/05 16:41:14.552,0.052,-0.494,1.791,-0.226,-0.087,0.025,-0.019,0.045,-0.157,-0.182,-0.243,1.797,243760,,
2025/11/05 16:41:14.653,0.104,-0.483,1.723,-0.169,-0.108,0.011,-0.006,0.08,-0.172,-0.076,-0.267,1.681,243860,,
2025/11/05 16:41:14.752,0.356,-0.726,1.769,-0.113,-0.05,-0.039,-0.016,0.122,-0.138,0.075,-0.16,1.654,243960,,
2025/11/05 16:41:14.852,0.448,-0.188,1.749,-0.087,-0.042,-0.083,-0.013,0.147,-0.135,0.194,-0.137,1.684,244060,,
2025/11/05 16:41:14.954,0.248,-1.093,1.728,-0.093,-0.013,-0.097,0.05,0.149,-0.145,0.249,-0.195,1.745,244160,,
2025/11/05 16:41:15.052,0.196,-0.323,1.56,-0.078,-0.021,-0.091,0.035,0.148,-0.143,0.263,-0.167,1.805,244260,,
