Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/10 17:07:06.180,-0.602,1.701,5.649,-0.112,0.491,-0.089,-1.128,-0.215,-0.012,-0.286,0.865,6.199,698940,,
2025/12/10 17:07:06.280,-0.259,1.446,5.212,-0.125,0.505,-0.062,-1.146,-0.228,-0.001,-0.276,1.155,5.968,699040,,
2025/12/10 17:07:06.382,-0.001,1.153,5.395,-0.112,0.498,-0.082,-1.144,-0.216,-0.004,-0.188,1.243,5.697,699140,,
2025/12/10 17:07:06.480,-0.596,0.749,5.259,-0.109,0.497,-0.063,-1.178,-0.221,0.004,-0.163,1.208,5.412,699240,,
2025/12/10 17:07:06.580,-0.147,1.122,5.722,-0.065,0.484,-0.008,-1.212,-0.23,0.01,-0.202,1.007,5.388,699340,,
2025/12/10 17:07:06.680,-0.122,-0.064,6.034,-0.068,0.457,-0.019,-1.22,-0.23,0.016,-0.171,0.656,5.464,699440,,
2025/12/10 17:07:06.780,-0.225,-0.091,6.045,-0.079,0.533,-0.027,-1.21,-0.227,-0.008,-0.144,0.095,5.645,699540,,
2025/12/10 17:07:06.880,-0.284,-0.348,6.047,-0.053,0.467,-0.048,-1.17,-0.247,0.034,-0.189,-0.291,5.806,699640,,
2025/12/10 17:07:06.980,-0.186,-0.791,5.359,-0.047,0.446,-0.087,-1.108,-0.273,0.078,-0.249,-0.637,5.946,699740,,
2025/12/10 17:07:07.080,-0.118,-0.926,5.231,-0.062,0.443,-0.067,-1.103,-0.258,0.081,-0.248,-0.931,5.861,699840,,
2025/12/10 17:07:07.180,-0.638,-1.282,4.747,-0.049,0.445,-0.019,-1.073,-0.226,0.101,-0.216,-1.045,5.552,699940,,
2025/12/10 17:07:07.280,-0.448,-0.534,5.157,-0.076,0.473,-0.084,-1.019,-0.27,0.138,-0.339,-0.949,5.093,700040,,
2025/12/10 17:07:07.382,0.031,-0.339,5.601,-0.042,0.495,-0.054,-1.016,-0.241,0.158,-0.303,-0.741,4.992,700140,,
2025/12/10 17:07:07.480,0.078,-0.187,6.143,-0.002,0.408,-0.029,-1.068,-0.212,0.094,-0.238,-0.581,5.176,700240,,
2025/12/10 17:07:07.580,-0.465,-0.277,5.938,0.036,0.382,-0.012,-1.081,-0.192,0.079,-0.17,-0.237,5.608,700340,,
2025/12/10 17:07:07.680,-0.324,0.421,6.113,0.009,0.363,-0.02,-1.082,-0.206,0.071,-0.202,0.163,5.885,700440,,
2025/12/10 17:07:07.780,0.034,0.672,6.003,0.066,0.352,0.002,-1.089,-0.18,0.066,-0.114,0.561,6.106,700540,,
2025/12/10 17:07:07.880,0.363,0.967,6.074,0.099,0.327,-0.006,-1.08,-0.159,0.05,-0.069,0.864,6.053,700640,,
2025/12/10 17:07:07.980,0.236,1.453,5.854,0.085,0.324,0.004,-1.079,-0.17,0.049,-0.12,1.091,5.93,700740,,
2025/12/10 17:07:08.080,-0.245,0.843,5.779,0.102,0.306,-0.046,-1.025,-0.148,0.025,-0.072,1.096,5.801,700840,,
2025/12/10 17:07:08.180,0.1,0.258,6.236,0.098,0.319,-0.054,-0.999,-0.147,0.021,-0.099,0.996,5.691,700940,,
2025/12/10 17:07:08.280,-0.185,0.887,5.947,0.078,0.326,-0.051,-1.004,-0.145,0.021,-0.133,0.786,5.745,701040,,
2025/12/10 17:07:08.382,-0.335,0.382,5.863,0.084,0.329,-0.043,-0.988,-0.147,0.022,-0.179,0.45,5.773,701140,,
