Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/15 20:17:03.986,-3.338,0.0,7.04,-0.851,0.068,1.643,-0.144,-0.253,0.086,0.503,0.016,5.343,1470770,,
2025/12/15 20:17:04.086,-2.89,-0.144,5.337,-1.063,0.06,1.541,-0.155,-0.375,0.077,-0.503,0.05,6.226,1470870,,
2025/12/15 20:17:04.186,-2.231,0.006,3.529,-1.205,0.072,1.489,-0.146,-0.451,0.085,-1.384,0.132,6.319,1470970,,
2025/12/15 20:17:04.286,-1.611,0.503,3.172,-1.231,0.103,1.491,-0.138,-0.466,0.101,-1.959,0.229,5.721,1471070,,
2025/12/15 20:17:04.386,-1.097,0.596,4.14,-1.162,0.1,1.469,-0.131,-0.425,0.097,-2.188,0.252,5.049,1471170,,
2025/12/15 20:17:04.488,-0.827,0.54,5.598,-1.113,0.096,1.419,-0.112,-0.387,0.09,-2.191,0.238,4.609,1471270,,
2025/12/15 20:17:04.586,-0.858,1.285,6.704,-1.098,0.104,1.366,-0.121,-0.363,0.096,-1.984,0.242,4.575,1471370,,
2025/12/15 20:17:04.686,-0.734,0.308,6.286,-1.113,0.093,1.258,-0.139,-0.328,0.101,-1.497,0.233,4.953,1471470,,
2025/12/15 20:17:04.786,-0.062,-0.337,5.23,-1.192,0.091,1.12,-0.131,-0.288,0.099,-0.792,0.179,5.435,1471570,,
2025/12/15 20:17:04.886,1.206,0.077,4.652,-1.315,0.102,1.016,-0.124,-0.247,0.095,-0.001,0.108,5.65,1471670,,
2025/12/15 20:17:04.986,2.212,-0.191,4.603,-1.437,0.087,0.977,-0.127,-0.206,0.1,0.735,0.07,5.583,1471770,,
2025/12/15 20:17:05.086,1.721,0.234,4.552,-1.508,0.086,0.987,-0.129,-0.174,0.101,1.295,0.019,5.381,1471870,,
2025/12/15 20:17:05.186,0.768,-0.421,4.782,-1.538,0.083,1.001,-0.117,-0.158,0.107,1.62,-0.009,5.151,1471970,,
2025/12/15 20:17:05.286,0.347,-1.256,5.61,-1.522,0.102,0.956,-0.157,-0.187,0.08,1.595,-0.098,5.025,1472070,,
2025/12/15 20:17:05.386,0.036,-0.542,6.319,-1.523,0.091,0.83,-0.154,-0.263,0.082,1.209,-0.097,5.107,1472170,,
2025/12/15 20:17:05.488,0.145,0.872,6.865,-1.572,0.1,0.704,-0.116,-0.343,0.105,0.59,-0.025,5.425,1472270,,
2025/12/15 20:17:05.586,-0.542,0.313,6.117,-1.616,0.102,0.648,-0.11,-0.382,0.109,-0.088,0.023,5.855,1472370,,
2025/12/15 20:17:05.686,-1.428,-0.318,5.039,-1.666,0.126,0.598,-0.084,-0.424,0.129,-0.831,0.128,6.013,1472470,,
2025/12/15 20:17:05.786,-1.764,0.212,4.476,-1.705,0.081,0.57,-0.109,-0.452,0.102,-1.493,0.103,5.761,1472570,,
2025/12/15 20:17:05.886,-0.954,1.205,4.849,-1.652,0.087,0.592,-0.103,-0.423,0.106,-1.862,0.164,5.363,1472670,,
2025/12/15 20:17:05.986,-1.29,-0.458,5.121,-1.464,0.085,0.622,-0.107,-0.327,0.106,-1.845,0.202,5.126,1472770,,
2025/12/15 20:17:06.086,-0.43,-0.187,5.186,-1.357,0.103,0.593,-0.109,-0.265,0.116,-1.745,0.258,4.988,1472870,,
2025/12/15 20:17:06.186,-0.02,0.443,5.266,-1.293,0.073,0.542,-0.091,-0.219,0.096,-1.495,0.213,4.966,1472970,,
2025/12/15 20:17:06.286,0.216,-0.681,5.186,-1.235,0.065,0.428,-0.078,-0.158,0.088,-1.015,0.185,5.01,1473070,,
2025/12/15 20:17:06.386,-0.03,-0.265,4.653,-1.241,0.068,0.302,-0.035,-0.115,0.074,-0.438,0.111,5.092,1473170,,
2025/12/15 20:17:06.488,1.397,0.313,5.096,-1.276,0.064,0.215,-0.052,-0.09,0.079,0.141,0.107,5.129,1473270,,
2025/12/15 20:17:06.586,1.529,0.187,4.984,-1.347,0.093,0.143,-0.026,-0.064,0.069,0.706,0.028,5.178,1473370,,
2025/12/15 20:17:06.686,-0.371,-0.208,4.132,-1.345,0.044,0.146,-0.049,-0.065,0.085,1.048,0.069,5.17,1473470,,
2025/12/15 20:17:06.786,0.319,0.266,4.812,-1.26,0.086,0.137,-0.037,-0.101,0.071,1.129,-0.009,5.117,1473570,,
2025/12/15 20:17:06.886,0.49,-0.864,5.637,-1.177,0.096,0.079,-0.04,-0.156,0.067,1.007,-0.036,5.084,1473670,,
2025/12/15 20:17:06.986,0.053,0.091,5.844,-1.123,0.095,-0.017,-0.047,-0.223,0.063,0.696,-0.041,5.171,1473770,,
2025/12/15 20:17:07.086,0.291,1.128,5.792,-1.117,0.097,-0.096,-0.074,-0.272,0.046,0.288,-0.07,5.419,1473870,,
2025/12/15 20:17:07.186,-1.199,0.029,5.104,-1.126,0.105,-0.137,-0.024,-0.296,0.077,-0.155,0.027,5.622,1473970,,
2025/12/15 20:17:07.286,-1.389,0.727,4.6,-1.165,0.104,-0.203,-0.023,-0.34,0.077,-0.68,0.066,5.588,1474070,,
2025/12/15 20:17:07.386,-0.095,0.126,5.186,-1.163,0.105,-0.198,-0.022,-0.338,0.078,-1.054,0.107,5.375,1474170,,
2025/12/15 20:17:07.488,-0.85,0.643,4.989,-1.106,0.107,-0.165,-0.02,-0.302,0.08,-1.24,0.147,5.108,1474270,,
2025/12/15 20:17:07.586,-1.449,0.009,4.886,-1.015,0.125,-0.124,-0.02,-0.25,0.086,-1.245,0.197,4.969,1474370,,
