Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/12 15:12:06.081,0.449,-0.203,4.926,-1.197,0.165,0.116,-0.033,-0.121,0.038,1.074,-0.126,5.446,1062830,,
2025/12/12 15:12:06.181,0.604,-0.483,5.189,-1.174,0.156,0.096,-0.028,-0.138,0.043,0.998,-0.113,5.321,1062930,,
2025/12/12 15:12:06.281,0.666,-0.098,5.81,-1.143,0.166,0.042,-0.058,-0.175,0.024,0.717,-0.14,5.179,1063030,,
2025/12/12 15:12:06.381,0.018,0.049,5.746,-1.133,0.17,0.097,-0.112,-0.142,-0.008,0.481,-0.188,5.236,1063130,,
2025/12/12 15:12:06.483,-0.978,0.243,5.676,-1.141,0.185,0.061,-0.062,-0.163,0.022,0.045,-0.062,5.317,1063230,,
2025/12/12 15:12:06.581,-0.774,-0.654,5.763,-1.146,0.179,0.062,-0.067,-0.165,0.018,-0.37,-0.005,5.48,1063330,,
2025/12/12 15:12:06.681,-1.68,0.044,5.285,-1.133,0.147,0.073,-0.085,-0.155,-0.002,-0.732,0.009,5.625,1063430,,
2025/12/12 15:12:06.781,-0.674,-0.17,5.598,-1.055,0.15,0.125,-0.087,-0.102,-0.003,-0.896,0.069,5.715,1063530,,
2025/12/12 15:12:06.881,-0.865,0.599,5.232,-1.016,0.136,0.139,-0.092,-0.081,-0.01,-1.033,0.099,5.632,1063630,,
2025/12/12 15:12:06.981,-0.477,-0.243,5.501,-1.004,0.153,0.143,-0.095,-0.075,-0.001,-1.09,0.161,5.483,1063730,,
2025/12/12 15:12:07.081,-1.145,0.379,4.986,-0.977,0.084,0.138,-0.074,-0.06,-0.042,-0.99,0.067,5.393,1063830,,
