Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/12 15:25:50.775,-1.885,0.119,5.329,1.951,0.222,0.251,-0.009,-0.061,0.117,-1.003,0.045,6.089,1887500,,
2025/12/12 15:25:50.874,-1.729,0.039,3.611,2.069,0.243,0.362,0.008,-0.102,0.11,-1.763,-0.059,5.886,1887600,,
2025/12/12 15:25:50.975,-1.185,-0.017,3.085,2.107,0.237,0.377,0.004,-0.114,0.112,-2.163,-0.1,5.279,1887700,,
2025/12/12 15:25:51.075,-1.352,-0.003,2.877,2.035,0.254,0.394,0.001,-0.08,0.105,-2.145,-0.147,4.505,1887800,,
2025/12/12 15:25:51.175,-1.434,0.125,3.966,1.981,0.236,0.429,0.011,-0.046,0.115,-1.854,-0.11,3.837,1887900,,
2025/12/12 15:25:51.275,-0.996,-0.274,5.442,1.98,0.236,0.433,0.008,-0.043,0.114,-1.397,-0.072,3.532,1888000,,
2025/12/12 15:25:51.375,-0.486,0.161,6.79,1.983,0.232,0.372,-0.006,-0.08,0.105,-0.867,-0.028,3.829,1888100,,
2025/12/12 15:25:51.474,0.264,0.031,6.302,1.961,0.222,0.289,-0.037,-0.131,0.086,-0.274,0.001,4.733,1888200,,
2025/12/12 15:25:51.575,0.647,0.171,5.35,1.924,0.22,0.227,-0.037,-0.172,0.085,0.323,0.079,5.623,1888300,,
2025/12/12 15:25:51.676,1.22,0.04,4.765,1.906,0.205,0.209,-0.05,-0.187,0.073,0.925,0.129,5.976,1888400,,
2025/12/12 15:25:51.775,1.566,-0.184,4.742,1.861,0.184,0.18,-0.061,-0.217,0.061,1.321,0.163,5.869,1888500,,
2025/12/12 15:25:51.875,1.866,-0.014,4.725,1.868,0.237,0.182,-0.037,-0.214,0.09,1.611,0.303,5.698,1888600,,
2025/12/12 15:25:51.975,1.394,0.347,4.944,1.872,0.197,0.18,-0.045,-0.211,0.07,1.655,0.269,5.522,1888700,,
2025/12/12 15:25:52.075,0.974,-0.167,5.339,1.881,0.224,0.178,-0.052,-0.206,0.086,1.462,0.313,5.434,1888800,,
