Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/05 17:24:54.210,-0.172,0.646,4.515,0.188,-0.006,-0.206,0.223,-0.164,-0.074,-0.017,-0.287,4.804,2848310,,
2025/11/05 17:24:54.211,-0.172,0.025,4.614,0.133,-0.034,-0.282,0.185,-0.141,-0.063,0.006,-0.192,4.761,2848410,,
2025/11/05 17:24:54.212,-0.423,0.48,4.998,0.103,-0.043,-0.302,0.185,-0.132,-0.06,-0.053,-0.125,4.743,2848510,,
2025/11/05 17:24:54.213,-0.016,0.049,5.084,0.157,0.028,-0.288,0.19,-0.15,-0.087,-0.241,-0.157,4.735,2848610,,
2025/11/05 17:24:54.214,-0.263,-0.0,5.077,0.131,0.076,-0.278,0.162,-0.137,-0.116,-0.305,-0.17,4.816,2848710,,
2025/11/05 17:24:54.215,-0.874,0.109,4.582,0.139,0.068,-0.294,0.156,-0.147,-0.116,-0.411,-0.102,4.826,2848810,,
2025/11/05 17:24:54.216,-1.439,0.396,3.996,0.154,0.053,-0.366,0.196,-0.192,-0.091,-0.57,0.021,4.674,2848910,,
2025/11/05 17:24:54.217,-2.366,0.447,3.372,0.12,0.042,-0.59,0.152,-0.329,-0.117,-0.924,0.01,4.358,2849010,,
2025/11/05 17:24:54.217,-2.728,0.026,3.372,0.096,0.004,-0.629,0.101,-0.355,-0.152,-0.984,-0.051,4.199,2849110,,
2025/11/05 17:24:54.218,-2.481,0.162,3.879,0.114,-0.013,-0.61,0.09,-0.341,-0.164,-0.872,-0.084,4.244,2849210,,
2025/11/05 17:24:54.219,-1.662,0.214,4.661,0.122,0.017,-0.612,0.124,-0.339,-0.136,-0.719,-0.031,4.471,2849310,,
2025/11/05 17:24:54.220,-0.639,0.248,5.415,0.173,0.032,-0.593,0.135,-0.313,-0.126,-0.442,-0.033,4.816,2849410,,
2025/11/05 17:24:54.221,0.476,0.08,5.705,0.239,0.013,-0.577,0.133,-0.28,-0.134,-0.122,-0.102,5.1,2849510,,
2025/11/05 17:24:54.222,0.834,-0.248,5.169,0.415,0.005,-0.568,0.141,-0.188,-0.139,0.341,-0.165,5.265,2849610,,
2025/11/05 17:24:54.223,0.301,-0.664,3.984,0.461,0.024,-0.584,0.15,-0.161,-0.131,0.543,-0.193,5.11,2849710,,
2025/11/05 17:24:54.224,0.593,-1.008,3.796,0.468,0.039,-0.605,0.157,-0.151,-0.126,0.613,-0.23,4.837,2849810,,
2025/11/05 17:24:54.225,1.133,-0.745,4.045,0.461,0.053,-0.63,0.141,-0.146,-0.115,0.585,-0.237,4.584,2849910,,
2025/11/05 17:24:54.226,1.123,-0.424,4.575,0.445,0.057,-0.701,0.117,-0.125,-0.106,0.537,-0.227,4.468,2850010,,
2025/11/05 17:24:54.227,-0.771,-0.267,4.655,0.457,0.065,-0.685,0.108,-0.13,-0.104,0.294,-0.229,4.501,2850110,,
2025/11/05 17:24:54.228,-0.672,-0.746,5.626,0.425,0.066,-0.703,0.083,-0.121,-0.101,0.065,-0.207,4.732,2850210,,
2025/11/05 17:24:54.229,-1.009,-0.327,5.801,0.417,0.076,-0.695,0.075,-0.117,-0.105,-0.22,-0.206,4.995,2850310,,
2025/11/05 17:24:54.230,-1.432,0.576,5.114,0.498,0.074,-0.693,0.071,-0.149,-0.105,-0.608,-0.184,5.086,2850410,,
2025/11/05 17:24:54.232,-2.262,0.827,4.31,0.587,0.076,-0.766,0.065,-0.214,-0.108,-1.003,-0.162,4.98,2850510,,
2025/11/05 17:24:54.233,-3.776,0.58,3.158,0.658,0.06,-0.968,0.089,-0.344,-0.091,-1.459,-0.084,4.681,2850610,,
2025/11/05 17:24:54.234,-3.75,0.541,3.186,0.641,0.061,-0.891,0.096,-0.297,-0.086,-1.393,-0.037,4.417,2850710,,
2025/11/05 17:24:54.235,-2.464,0.456,3.585,0.628,0.057,-0.99,0.075,-0.357,-0.099,-1.451,-0.036,4.048,2850810,,
2025/11/05 17:24:54.236,-1.285,0.494,4.303,0.657,0.047,-0.967,0.062,-0.338,-0.109,-1.185,-0.04,3.964,2850910,,
2025/11/05 17:24:54.237,-0.938,0.005,5.069,0.676,0.025,-0.954,0.05,-0.323,-0.124,-0.813,-0.067,4.198,2851010,,
2025/11/05 17:24:54.238,-0.888,-0.672,5.715,0.717,0.028,-0.929,0.063,-0.297,-0.115,-0.335,-0.052,4.743,2851110,,
2025/11/05 17:24:54.239,0.52,-0.973,6.12,0.789,0.04,-0.905,0.075,-0.261,-0.105,0.189,-0.042,5.234,2851210,,
2025/11/05 17:24:54.240,2.377,-0.568,5.765,0.816,0.016,-0.918,0.07,-0.247,-0.118,0.592,-0.104,5.328,2851310,,
2025/11/05 17:24:54.241,2.758,-0.756,4.898,0.786,-0.02,-0.925,0.078,-0.261,-0.139,0.815,-0.188,5.101,2851410,,
2025/11/05 17:24:54.242,1.714,-0.879,3.886,0.786,0.022,-0.914,0.064,-0.264,-0.114,0.933,-0.14,4.803,2851510,,
2025/11/05 17:24:54.243,0.254,-0.293,3.442,0.767,0.069,-0.859,-0.013,-0.289,-0.069,0.825,-0.025,4.503,2851610,,
2025/11/05 17:24:54.244,2.343,0.417,5.1,0.78,0.051,-0.974,-0.003,-0.244,-0.078,0.811,-0.069,4.476,2851710,,
2025/11/05 17:24:54.245,1.342,0.041,5.193,0.762,0.053,-1.116,0.024,-0.2,-0.087,0.696,-0.124,4.609,2851810,,
2025/11/05 17:24:54.245,-0.323,-0.367,5.098,0.72,0.04,-1.223,0.016,-0.171,-0.084,0.426,-0.121,4.844,2851910,,
2025/11/05 17:24:54.246,-0.589,-0.039,5.412,0.705,0.0,-1.252,0.005,-0.166,-0.072,-0.028,-0.075,5.021,2852010,,
2025/11/05 17:24:54.247,-0.53,-0.137,5.669,0.719,0.001,-1.257,0.014,-0.173,-0.071,-0.558,-0.075,5.151,2852110,,
2025/11/05 17:24:54.248,-1.163,-1.02,5.361,0.747,0.024,-1.279,0.002,-0.191,-0.084,-1.072,-0.108,5.218,2852210,,
2025/11/05 17:24:54.249,-1.894,-0.455,4.339,0.72,0.03,-1.269,0.011,-0.178,-0.082,-1.393,-0.103,5.115,2852310,,
2025/11/05 17:24:54.249,-1.882,0.364,3.444,0.706,0.043,-1.231,0.018,-0.154,-0.08,-1.538,-0.096,4.705,2852410,,
2025/11/05 17:24:54.250,-2.073,0.401,2.898,0.703,0.047,-1.229,-0.007,-0.153,-0.095,-1.558,-0.12,4.116,2852510,,
2025/11/05 17:24:54.251,-1.398,-0.062,2.951,0.656,0.062,-1.343,0.036,-0.225,-0.068,-1.588,-0.034,3.527,2852610,,
2025/11/05 17:24:54.252,-1.537,0.032,3.548,0.594,0.067,-1.407,0.035,-0.276,-0.066,-1.418,-0.01,3.311,2852710,,
2025/11/05 17:24:54.253,-0.75,0.45,4.859,0.558,0.039,-1.434,0.005,-0.302,-0.091,-1.059,-0.062,3.595,2852810,,
2025/11/05 17:24:54.254,-1.432,0.019,5.943,0.635,-0.013,-1.381,-0.025,-0.249,-0.125,-0.393,-0.149,4.463,2852910,,
2025/11/05 17:24:54.255,-0.515,0.903,6.76,0.6,0.007,-1.393,-0.025,-0.267,-0.116,0.089,-0.113,5.302,2853010,,
2025/11/05 17:24:54.256,0.575,0.453,5.741,0.592,0.028,-1.392,-0.025,-0.272,-0.105,0.572,-0.072,5.686,2853110,,
2025/11/05 17:24:54.257,0.629,-0.165,4.383,0.636,0.053,-1.393,-0.031,-0.248,-0.09,1.02,-0.027,5.588,2853210,,
2025/11/05 17:24:54.258,1.064,-0.1,3.989,0.665,0.072,-1.41,-0.054,-0.23,-0.075,1.289,0.012,5.279,2853310,,
2025/11/05 17:24:54.259,1.616,0.326,3.785,0.672,0.057,-1.42,-0.056,-0.223,-0.08,1.334,-0.009,4.898,2853410,,
2025/11/05 17:24:54.260,1.963,0.211,4.031,0.666,0.047,-1.572,-0.027,-0.172,-0.093,1.364,-0.068,4.619,2853510,,
2025/11/05 17:24:54.261,-0.124,-0.19,3.773,0.635,0.044,-1.676,-0.014,-0.142,-0.096,1.142,-0.101,4.462,2853610,,
2025/11/05 17:24:54.262,-0.808,0.74,4.182,0.676,0.023,-1.644,-0.01,-0.155,-0.092,0.557,-0.101,4.376,2853710,,
2025/11/05 17:24:54.263,-0.246,0.812,6.265,0.613,-0.012,-1.669,-0.01,-0.135,-0.079,0.029,-0.063,4.623,2853810,,
2025/11/05 17:24:54.264,-0.726,-0.251,7.127,0.581,-0.027,-1.671,-0.003,-0.123,-0.071,-0.557,-0.043,5.147,2853910,,
2025/11/05 17:24:54.265,-0.51,-0.888,6.653,0.573,-0.02,-1.656,0.002,-0.113,-0.071,-1.11,-0.051,5.564,2854010,,
2025/11/05 17:24:54.266,-0.295,-0.819,5.085,0.613,0.014,-1.699,-0.047,-0.147,-0.108,-1.643,-0.147,5.458,2854110,,
2025/11/05 17:24:54.267,-1.075,-0.988,3.545,0.611,0.012,-1.726,-0.089,-0.162,-0.133,-1.94,-0.214,4.901,2854210,,
2025/11/05 17:24:54.268,-1.884,-0.475,3.139,0.638,0.023,-1.586,-0.035,-0.077,-0.1,-1.766,-0.14,4.304,2854310,,
2025/11/05 17:24:54.269,-1.962,-0.079,3.235,0.596,0.006,-1.665,-0.053,-0.129,-0.114,-1.699,-0.166,3.709,2854410,,
