Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/10 17:09:52.285,0.177,0.032,-23.495,-0.041,0.053,0.014,-0.035,0.219,0.038,0.194,0.059,-20.626,865040,,
2025/12/10 17:09:52.387,0.168,0.034,-23.489,-0.046,0.045,0.012,-0.038,0.216,0.033,0.175,0.066,-20.92,865140,,
2025/12/10 17:09:52.485,0.155,0.035,-23.492,-0.047,0.037,0.011,-0.039,0.216,0.029,0.167,0.07,-20.435,865240,,
2025/12/10 17:09:52.585,0.173,0.035,-23.483,-0.049,0.03,0.012,-0.038,0.215,0.025,0.165,0.07,-19.474,865340,,
2025/12/10 17:09:52.685,0.157,0.033,-23.484,-0.05,0.026,0.012,-0.034,0.214,0.022,0.171,0.065,-18.287,865440,,
2025/12/10 17:09:52.785,0.149,0.036,-23.49,-0.05,0.024,0.014,-0.03,0.213,0.02,0.181,0.057,-17.113,865540,,
2025/12/10 17:09:52.885,0.171,0.032,-23.495,-0.05,0.023,0.019,-0.027,0.212,0.019,0.191,0.047,-16.206,865640,,
2025/12/10 17:09:52.985,0.165,0.028,-23.474,-0.048,0.024,0.025,-0.025,0.21,0.018,0.202,0.034,-15.744,865740,,
2025/12/10 17:09:53.085,0.155,0.032,-23.483,-0.042,0.024,0.031,-0.026,0.208,0.018,0.21,0.023,-15.769,865840,,
2025/12/10 17:09:53.185,0.163,0.034,-23.494,-0.033,0.022,0.035,-0.027,0.205,0.019,0.216,0.013,-16.214,865940,,
2025/12/10 17:09:53.285,0.166,0.025,-23.485,-0.023,0.018,0.035,-0.026,0.201,0.021,0.218,0.006,-17.021,866040,,
2025/12/10 17:09:53.387,0.15,0.028,-23.502,-0.014,0.014,0.03,-0.024,0.195,0.023,0.216,0.003,-18.153,866140,,
2025/12/10 17:09:53.485,0.162,0.035,-23.495,-0.009,0.011,0.021,-0.02,0.189,0.026,0.208,0.005,-19.523,866240,,
2025/12/10 17:09:53.585,0.167,0.038,-23.481,-0.008,0.011,0.011,-0.015,0.183,0.029,0.196,0.01,-20.929,866340,,
2025/12/10 17:09:53.685,0.159,0.03,-23.497,-0.009,0.012,0.004,-0.011,0.179,0.032,0.185,0.018,-22.119,866440,,
2025/12/10 17:09:53.785,0.16,0.03,-23.487,-0.012,0.013,0.0,-0.008,0.176,0.033,0.175,0.025,-22.93,866540,,
