Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/15 20:09:00.603,-1.124,0.767,6.754,1.175,0.08,-0.279,0.02,-0.396,0.045,-0.352,0.086,5.025,987400,,
2025/12/15 20:09:00.703,-0.248,-0.284,6.762,1.079,0.091,-0.357,0.021,-0.469,0.049,-0.119,0.121,5.748,987500,,
2025/12/15 20:09:00.803,1.523,0.477,6.866,1.001,0.047,-0.404,-0.001,-0.519,0.022,0.102,0.061,6.189,987600,,
2025/12/15 20:09:00.903,0.848,0.127,5.913,1.024,0.042,-0.4,-0.0,-0.508,0.021,0.409,0.062,6.379,987700,,
2025/12/15 20:09:01.003,0.859,-0.75,5.234,1.102,0.067,-0.394,0.002,-0.467,0.033,0.682,0.099,6.327,987800,,
2025/12/15 20:09:01.103,1.878,0.336,5.131,1.158,0.048,-0.409,0.012,-0.435,0.021,0.773,0.057,6.02,987900,,
2025/12/15 20:09:01.203,1.322,-0.152,4.867,1.224,0.039,-0.465,0.025,-0.387,0.013,0.749,0.019,5.687,988000,,
2025/12/15 20:09:01.303,1.319,-0.885,4.559,1.244,0.046,-0.524,0.017,-0.359,0.019,0.534,0.017,5.276,988100,,
2025/12/15 20:09:01.405,0.451,-0.256,4.721,1.232,0.043,-0.615,-0.01,-0.33,0.028,0.235,0.037,4.918,988200,,
2025/12/15 20:09:01.503,0.118,-0.125,5.138,1.169,0.056,-0.742,0.023,-0.293,0.018,-0.075,-0.025,4.735,988300,,
2025/12/15 20:09:01.603,0.532,0.216,5.688,1.04,0.056,-0.866,0.017,-0.248,0.018,-0.347,-0.033,4.708,988400,,
2025/12/15 20:09:01.703,-0.587,0.551,5.808,0.944,0.042,-0.903,0.013,-0.216,0.023,-0.687,-0.02,4.821,988500,,
2025/12/15 20:09:01.803,-0.287,-0.534,5.578,0.784,0.081,-0.886,0.021,-0.147,0.01,-0.863,-0.072,5.091,988600,,
2025/12/15 20:09:01.903,-1.794,0.509,4.985,0.711,0.057,-0.82,0.039,-0.092,0.027,-1.009,-0.016,5.303,988700,,
2025/12/15 20:09:02.003,-0.678,0.528,5.058,0.713,0.061,-0.835,0.036,-0.101,0.024,-1.176,-0.001,5.416,988800,,
2025/12/15 20:09:02.103,-0.811,0.188,4.745,0.708,0.063,-0.76,0.006,-0.055,0.006,-1.075,-0.021,5.458,988900,,
2025/12/15 20:09:02.203,-2.071,-0.732,4.434,0.694,0.071,-0.816,0.041,-0.089,0.028,-1.022,0.056,5.317,989000,,
2025/12/15 20:09:02.303,-0.912,-0.236,4.427,0.602,0.024,-0.954,-0.018,-0.185,-0.015,-1.021,-0.029,5.09,989100,,
2025/12/15 20:09:02.405,-1.79,0.245,4.859,0.538,0.03,-1.007,-0.011,-0.234,-0.01,-0.822,-0.004,4.975,989200,,
2025/12/15 20:09:02.503,-0.073,-0.215,5.785,0.409,0.045,-1.081,0.002,-0.315,0.002,-0.659,0.04,4.966,989300,,
2025/12/15 20:09:02.603,-0.48,0.977,6.181,0.302,0.064,-1.126,0.011,-0.373,0.013,-0.421,0.077,5.126,989400,,
2025/12/15 20:09:02.703,-1.631,0.051,5.835,0.183,0.125,-1.147,0.014,-0.434,0.045,-0.183,0.169,5.37,989500,,
