Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/14 16:11:17.342,-3.39,-0.329,4.726,-0.48,-0.031,-1.648,-0.148,-0.168,-0.069,-1.834,-0.214,4.836,3148450,,
2025/11/14 16:11:17.439,-1.491,0.091,7.058,-0.608,-0.092,-1.718,-0.183,-0.246,-0.107,-1.812,-0.295,4.749,3148550,,
2025/11/14 16:11:17.539,-1.266,0.137,7.416,-0.618,-0.128,-1.724,-0.197,-0.253,-0.126,-1.411,-0.313,5.195,3148650,,
2025/11/14 16:11:17.639,0.811,1.499,8.175,-0.675,-0.166,-1.73,-0.201,-0.282,-0.145,-0.938,-0.309,5.854,3148750,,
2025/11/14 16:11:17.739,2.454,1.314,7.803,-0.614,-0.123,-1.728,-0.204,-0.25,-0.122,-0.211,-0.164,6.373,3148850,,
2025/11/14 16:11:17.839,2.434,1.181,6.485,-0.449,-0.102,-1.803,-0.217,-0.147,-0.108,0.696,-0.043,6.715,3148950,,
2025/11/14 16:11:17.939,1.962,0.949,4.986,-0.364,-0.035,-1.894,-0.303,-0.08,-0.052,1.402,0.195,6.644,3149050,,
2025/11/14 16:11:18.039,0.667,-0.998,3.843,-0.341,-0.036,-1.948,-0.329,-0.054,-0.042,1.82,0.276,6.268,3149150,,
2025/11/14 16:11:18.139,1.348,0.058,4.438,-0.293,-0.029,-1.778,-0.303,-0.104,-0.05,1.697,0.251,5.639,3149250,,
2025/11/14 16:11:18.239,1.983,-0.086,5.937,-0.219,-0.007,-1.637,-0.233,-0.144,-0.069,1.365,0.133,5.085,3149350,,
2025/11/14 16:11:18.342,0.463,-0.092,6.865,-0.183,-0.088,-1.586,-0.278,-0.156,-0.044,0.968,0.197,4.955,3149450,,
2025/11/14 16:11:18.439,-0.344,-1.203,7.281,-0.266,-0.162,-1.598,-0.279,-0.126,-0.016,0.616,0.224,5.324,3149550,,
2025/11/14 16:11:18.540,-1.613,-0.194,6.42,-0.241,-0.152,-1.584,-0.283,-0.131,-0.022,0.051,0.119,5.816,3149650,,
2025/11/14 16:11:18.639,-2.059,-0.025,5.695,-0.212,-0.11,-1.593,-0.309,-0.145,-0.048,-0.552,-0.063,6.273,3149750,,
2025/11/14 16:11:18.740,-1.913,-0.084,5.109,-0.18,-0.06,-1.652,-0.422,-0.186,-0.123,-1.167,-0.363,6.433,3149850,,
2025/11/14 16:11:18.839,-0.82,0.463,5.171,-0.185,-0.049,-1.668,-0.545,-0.196,-0.198,-1.592,-0.66,6.345,3149950,,
2025/11/14 16:11:18.940,-1.086,0.216,4.672,-0.151,-0.066,-1.556,-0.632,-0.126,-0.25,-1.652,-0.869,6.062,3150050,,
2025/11/14 16:11:19.039,-0.248,0.089,5.602,-0.079,0.006,-1.428,-0.523,-0.042,-0.174,-1.453,-0.683,5.742,3150150,,
2025/11/14 16:11:19.140,-0.809,0.534,5.454,-0.013,0.013,-1.366,-0.519,0.01,-0.17,-1.141,-0.598,5.49,3150250,,
2025/11/14 16:11:19.239,0.575,0.826,6.654,-0.115,-0.016,-1.418,-0.538,-0.049,-0.19,-0.991,-0.526,5.411,3150350,,
2025/11/14 16:11:19.342,1.107,1.556,6.582,-0.083,-0.042,-1.403,-0.551,-0.031,-0.205,-0.513,-0.404,5.63,3150450,,
2025/11/14 16:11:19.439,2.274,1.138,7.308,-0.133,0.044,-1.41,-0.537,-0.056,-0.16,-0.096,-0.081,5.817,3150550,,
2025/11/14 16:11:19.540,2.14,0.273,6.547,-0.072,0.107,-1.416,-0.55,-0.022,-0.124,0.479,0.194,6.029,3150650,,
2025/11/14 16:11:19.639,1.487,0.507,5.98,-0.093,0.144,-1.406,-0.567,-0.035,-0.101,0.871,0.395,6.093,3150750,,
2025/11/14 16:11:19.740,0.172,0.077,4.886,-0.111,0.153,-1.406,-0.581,-0.043,-0.093,1.171,0.497,6.048,3150850,,
2025/11/14 16:11:19.839,-0.358,-0.823,5.141,-0.141,0.153,-1.295,-0.567,-0.091,-0.098,1.182,0.481,5.803,3150950,,
2025/11/14 16:11:19.939,-0.06,-1.079,5.541,-0.138,0.164,-1.236,-0.537,-0.111,-0.107,1.12,0.372,5.666,3151050,,
2025/11/14 16:11:20.039,0.26,-0.9,6.273,-0.092,0.17,-1.15,-0.522,-0.135,-0.111,0.864,0.221,5.585,3151150,,
2025/11/14 16:11:20.140,0.538,-0.914,6.502,-0.148,0.138,-1.168,-0.536,-0.118,-0.102,0.677,0.095,5.735,3151250,,
2025/11/14 16:11:20.239,0.374,0.04,6.735,-0.134,0.131,-1.14,-0.534,-0.119,-0.099,0.308,-0.086,5.843,3151350,,
2025/11/14 16:11:20.342,0.506,-0.531,6.539,-0.161,0.183,-1.105,-0.538,-0.095,-0.121,-0.031,-0.35,6.021,3151450,,
2025/11/14 16:11:20.439,-0.028,-0.002,5.816,-0.129,0.216,-1.102,-0.569,-0.103,-0.146,-0.455,-0.584,6.065,3151550,,
2025/11/14 16:11:20.540,0.476,0.126,6.252,-0.125,0.244,-1.069,-0.618,-0.084,-0.179,-0.756,-0.791,6.012,3151650,,
2025/11/14 16:11:20.639,0.15,0.282,5.67,-0.097,0.251,-0.969,-0.629,-0.023,-0.186,-0.864,-0.863,5.899,3151750,,
2025/11/14 16:11:20.740,0.134,1.405,5.947,-0.066,0.286,-0.937,-0.549,0.0,-0.134,-0.929,-0.705,5.685,3151850,,
2025/11/14 16:11:20.839,0.034,0.388,5.901,0.001,0.368,-0.874,-0.451,0.052,-0.06,-0.788,-0.394,5.556,3151950,,
2025/11/14 16:11:20.940,-0.118,0.93,5.811,-0.026,0.392,-0.907,-0.418,0.026,-0.038,-0.723,-0.146,5.475,3152050,,
2025/11/14 16:11:21.040,0.484,1.128,6.155,-0.015,0.4,-0.901,-0.41,0.033,-0.03,-0.482,0.072,5.53,3152150,,
2025/11/14 16:11:21.140,0.46,0.799,5.809,0.003,0.41,-0.896,-0.402,0.042,-0.023,-0.166,0.279,5.625,3152250,,
