Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/10/29 19:32:08.832,0.241,1.387,-23.456,0.033,-0.06,0.04,-0.015,0.219,1.447,0.202,1.428,-23.442,512340,,
2025/10/29 19:32:08.932,0.237,1.394,-23.456,0.035,-0.061,0.031,-0.006,0.222,1.443,0.198,1.439,-23.44,512440,,
2025/10/29 19:32:09.032,0.238,1.395,-23.449,0.032,-0.058,0.021,0.004,0.225,1.44,0.198,1.448,-23.439,512539,,
2025/10/29 19:32:09.132,0.247,1.394,-23.456,0.026,-0.05,0.012,0.015,0.228,1.437,0.202,1.452,-23.438,512640,,
2025/10/29 19:32:09.232,0.248,1.39,-23.454,0.019,-0.039,0.008,0.022,0.23,1.433,0.21,1.452,-23.439,512740,,
2025/10/29 19:32:09.332,0.238,1.383,-23.449,0.012,-0.026,0.007,0.023,0.233,1.429,0.219,1.448,-23.439,512840,,
2025/10/29 19:32:09.432,0.252,1.388,-23.445,0.008,-0.015,0.009,0.019,0.235,1.422,0.228,1.44,-23.44,512940,,
2025/10/29 19:32:09.534,0.251,1.384,-23.441,0.006,-0.009,0.012,0.01,0.237,1.416,0.237,1.429,-23.441,513039,,
2025/10/29 19:32:09.632,0.243,1.393,-23.434,0.006,-0.007,0.012,0.001,0.237,1.41,0.244,1.416,-23.441,513140,,
2025/10/29 19:32:09.732,0.242,1.39,-23.439,0.006,-0.009,0.013,-0.006,0.238,1.406,0.248,1.403,-23.44,513240,,
2025/10/29 19:32:09.832,0.248,1.385,-23.438,0.005,-0.011,0.011,-0.009,0.237,1.404,0.249,1.393,-23.439,513340,,
2025/10/29 19:32:09.932,0.242,1.389,-23.432,0.004,-0.012,0.011,-0.01,0.236,1.403,0.248,1.388,-23.437,513440,,
2025/10/29 19:32:10.032,0.244,1.387,-23.424,0.004,-0.012,0.01,-0.01,0.236,1.403,0.247,1.386,-23.434,513539,,
2025/10/29 19:32:10.132,0.248,1.378,-23.428,0.004,-0.013,0.01,-0.01,0.236,1.402,0.244,1.386,-23.433,513640,,
2025/10/29 19:32:10.232,0.248,1.383,-23.423,0.004,-0.014,0.01,-0.01,0.236,1.402,0.241,1.388,-23.431,513740,,
2025/10/29 19:32:10.332,0.244,1.386,-23.419,0.006,-0.015,0.01,-0.01,0.237,1.401,0.239,1.392,-23.431,513840,,
2025/10/29 19:32:10.432,0.242,1.386,-23.423,0.007,-0.016,0.01,-0.009,0.238,1.4,0.236,1.395,-23.432,513940,,
2025/10/29 19:32:10.534,0.242,1.387,-23.412,0.008,-0.018,0.008,-0.007,0.239,1.399,0.234,1.398,-23.432,514039,,
2025/10/29 19:32:10.632,0.247,1.383,-23.416,0.008,-0.018,0.006,-0.004,0.239,1.398,0.233,1.401,-23.432,514140,,
2025/10/29 19:32:10.732,0.245,1.376,-23.425,0.007,-0.016,0.004,-0.001,0.24,1.397,0.233,1.403,-23.434,514240,,
2025/10/29 19:32:10.832,0.239,1.386,-23.412,0.005,-0.013,0.002,0.002,0.24,1.396,0.235,1.402,-23.433,514340,,
2025/10/29 19:32:10.932,0.245,1.383,-23.412,0.004,-0.009,0.001,0.004,0.241,1.394,0.236,1.4,-23.431,514440,,
2025/10/29 19:32:11.032,0.241,1.39,-23.406,0.002,-0.006,0.001,0.004,0.242,1.393,0.239,1.399,-23.427,514539,,
2025/10/29 19:32:11.132,0.243,1.384,-23.415,0.001,-0.003,0.002,0.002,0.242,1.391,0.242,1.395,-23.424,514640,,
2025/10/29 19:32:11.232,0.241,1.377,-23.417,0.001,-0.002,0.002,0.0,0.242,1.389,0.243,1.391,-23.421,514740,,
2025/10/29 19:32:11.332,0.241,1.381,-23.411,0.001,-0.002,0.002,-0.002,0.243,1.388,0.244,1.386,-23.418,514840,,
2025/10/29 19:32:11.432,0.248,1.385,-23.405,0.001,-0.002,0.002,-0.003,0.242,1.387,0.245,1.384,-23.415,514940,,
2025/10/29 19:32:11.534,0.248,1.376,-23.413,0.001,-0.002,0.002,-0.004,0.242,1.387,0.245,1.382,-23.415,515039,,
2025/10/29 19:32:11.632,0.239,1.376,-23.407,0.001,-0.003,0.002,-0.004,0.242,1.387,0.245,1.381,-23.415,515140,,
2025/10/29 19:32:11.732,0.244,1.378,-23.41,0.001,-0.003,0.002,-0.004,0.242,1.386,0.244,1.381,-23.414,515240,,
2025/10/29 19:32:11.832,0.243,1.381,-23.411,0.001,-0.003,0.002,-0.004,0.243,1.386,0.245,1.381,-23.414,515340,,
2025/10/29 19:32:11.932,0.239,1.377,-23.416,0.001,-0.004,0.002,-0.004,0.242,1.386,0.243,1.382,-23.416,515440,,
2025/10/29 19:32:12.032,0.248,1.377,-23.41,0.001,-0.005,0.002,-0.004,0.242,1.385,0.242,1.383,-23.419,515539,,
2025/10/29 19:32:12.132,0.134,1.069,-23.181,0.014,-0.001,-0.01,-0.004,0.252,1.387,0.27,1.39,-23.409,515640,,
2025/10/29 19:32:12.232,0.278,1.309,-23.112,0.004,-0.005,0.003,-0.009,0.244,1.387,0.242,1.394,-23.382,515740,,
2025/10/29 19:32:12.332,0.468,0.758,-23.394,0.003,-0.001,0.005,0.029,0.243,1.374,0.237,1.345,-23.418,515840,,
2025/10/29 19:32:12.432,-0.33,0.871,-22.085,0.022,0.02,0.033,0.059,0.235,1.366,0.195,1.303,-23.343,515940,,
2025/10/29 19:32:12.534,-0.592,0.234,-23.59,0.232,0.147,0.209,0.17,0.168,1.325,-0.144,1.101,-23.43,516039,,
2025/10/29 19:32:12.632,-2.498,1.172,-22.817,0.613,0.336,0.302,0.248,0.038,1.265,-0.643,0.862,-23.339,516140,,
2025/10/29 19:32:12.732,-2.581,0.31,-22.956,0.869,0.477,0.232,0.207,-0.087,1.196,-0.953,0.721,-23.421,516240,,
2025/10/29 19:32:12.832,-1.406,0.146,-19.112,1.041,0.389,0.077,0.321,-0.219,1.281,-1.153,1.042,-23.24,516340,,
2025/10/29 19:32:12.932,-1.865,1.148,-22.873,1.095,0.472,-0.134,0.129,-0.355,1.153,-1.238,0.902,-23.261,516440,,
2025/10/29 19:32:13.032,-2.978,0.437,-23.038,1.044,0.416,-0.487,-0.183,-0.572,0.96,-1.45,0.621,-23.288,516539,,
2025/10/29 19:32:13.132,-3.167,0.084,-23.207,0.837,0.334,-0.928,-0.362,-0.859,0.844,-1.83,0.466,-23.234,516640,,
2025/10/29 19:32:13.232,-4.219,-2.818,-24.649,0.379,0.276,-1.445,-0.408,-1.262,0.797,-2.509,0.499,-22.953,516740,,
2025/10/29 19:32:13.332,-3.619,-2.164,-24.004,-0.038,-0.169,-1.767,-0.751,-1.579,0.461,-2.952,-0.221,-23.514,516840,,
2025/10/29 19:32:13.432,-2.557,0.571,-22.702,-0.179,-0.278,-1.845,-0.82,-1.667,0.388,-2.696,-0.244,-23.276,516940,,
2025/10/29 19:32:13.534,2.205,-0.161,-19.95,0.251,-0.437,-1.719,-0.865,-1.449,0.309,-1.395,-0.223,-23.374,517039,,
2025/10/29 19:32:13.632,0.04,-2.792,-21.714,0.47,-0.663,-1.696,-0.862,-1.335,0.188,-0.44,-0.227,-23.095,517140,,
2025/10/29 19:32:13.732,-5.65,-1.462,-28.363,0.129,-0.774,-1.489,-0.824,-1.561,0.121,-0.568,-0.007,-23.476,517240,,
2025/10/29 19:32:13.832,-1.174,-1.374,-22.587,-0.076,-0.886,-1.276,-0.685,-1.72,0.028,-0.674,0.145,-23.379,517340,,
2025/10/29 19:32:13.932,0.042,-3.597,-22.911,-0.066,-0.977,-1.358,-0.136,-1.689,-0.188,-0.364,-0.226,-23.389,517440,,
2025/10/29 19:32:14.032,-1.112,0.272,-23.986,-0.054,-0.924,-1.345,0.205,-1.692,-0.292,-0.362,-0.309,-23.323,517539,,
2025/10/29 19:32:14.132,-2.196,2.778,-23.961,0.1,-1.179,-1.142,-0.12,-1.752,-0.196,-0.848,0.547,-23.421,517640,,
2025/10/29 19:32:14.232,-0.616,-0.289,-23.093,0.22,-1.327,-1.04,-0.259,-1.789,-0.15,-1.366,1.082,-23.478,517740,,
2025/10/29 19:32:14.332,0.621,-2.202,-22.81,-0.174,-0.752,-1.082,-0.2,-1.642,-0.364,-1.216,0.414,-23.282,517840,,
2025/10/29 19:32:14.432,0.511,-2.156,-23.542,-0.504,-0.341,-0.932,-0.381,-1.457,-0.592,-1.084,-0.306,-23.325,517940,,
2025/10/29 19:32:14.534,0.789,-2.164,-23.321,-0.741,-0.093,-0.571,-0.743,-1.195,-0.857,-0.83,-1.142,-23.325,518039,,
2025/10/29 19:32:14.632,-1.426,0.877,-23.49,-0.78,-0.088,-0.43,-0.54,-1.105,-0.733,-0.949,-1.098,-23.265,518140,,
2025/10/29 19:32:14.732,-2.346,2.954,-23.421,-0.827,0.106,-0.592,0.205,-1.206,-0.268,-1.525,-0.103,-23.245,518240,,
2025/10/29 19:32:14.832,-0.277,-0.913,-23.432,-0.724,0.14,-0.455,0.331,-1.109,-0.192,-1.617,0.148,-23.357,518340,,
2025/10/29 19:32:14.932,0.635,-2.425,-22.922,-0.468,-0.166,-0.206,0.032,-0.896,-0.447,-1.286,-0.49,-23.19,518440,,
2025/10/29 19:32:15.032,0.963,-1.781,-23.697,0.125,-0.67,0.184,-0.305,-0.484,-0.801,-0.267,-1.502,-23.412,518539,,
2025/10/29 19:32:15.132,-0.902,0.113,-22.691,0.196,-0.543,0.224,-0.254,-0.44,-0.733,-0.176,-1.332,-23.498,518640,,
2025/10/29 19:32:15.232,-1.889,0.129,-23.562,-0.114,-0.173,0.154,-0.162,-0.596,-0.546,-0.713,-0.717,-23.262,518740,,
2025/10/29 19:32:15.332,-1.013,-0.749,-22.705,-0.217,-0.176,0.156,-0.157,-0.651,-0.549,-0.911,-0.653,-23.211,518840,,
2025/10/29 19:32:15.432,0.293,-2.183,-23.916,-0.176,-0.263,0.114,-0.089,-0.62,-0.61,-0.827,-0.738,-23.369,518940,,
2025/10/29 19:32:15.534,0.649,-1.887,-23.533,-0.065,-0.366,-0.075,0.08,-0.513,-0.708,-0.471,-0.933,-23.405,519039,,
