Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2025/12/26 18:09:22.343,-0.283,-0.361,5.604,0.031,-0.127,0.098,0.067,-0.248,-0.002,-0.346,-0.072,5.51,120920,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.443,-0.444,-0.231,5.549,0.045,-0.136,0.122,0.058,-0.252,-0.002,-0.382,-0.008,5.574,121020,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.545,,,,,,,,,,,,,,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.547,0.336,-0.536,5.904,0.022,-0.091,0.107,0.099,-0.246,-0.011,-0.341,-0.023,5.653,121120,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.643,-0.097,0.269,5.603,-0.005,-0.119,0.132,0.092,-0.228,-0.003,-0.282,0.062,5.702,121220,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.743,0.143,-0.31,5.875,0.046,-0.069,0.118,0.086,-0.253,-0.024,-0.309,0.037,5.706,121320,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.843,-0.14,-0.001,5.992,0.028,-0.015,0.182,-0.012,-0.21,-0.098,-0.183,-0.086,5.663,121420,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:22.943,-0.234,-0.299,6.107,0.027,-0.024,0.08,0.105,-0.277,-0.019,-0.248,0.065,5.725,121520,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.043,0.063,-0.245,6.353,0.019,-0.038,0.058,0.053,-0.292,-0.055,-0.251,0.01,5.813,121620,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.143,-0.219,0.334,6.082,0.063,-0.024,0.103,0.06,-0.254,-0.047,-0.16,0.016,5.899,121720,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.243,-0.267,-0.332,5.915,-0.044,-0.04,0.012,0.039,-0.348,-0.06,-0.347,-0.031,5.893,121820,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.343,-0.473,-0.168,5.739,0.04,-0.128,0.068,-0.008,-0.283,-0.119,-0.204,-0.2,5.982,121920,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.443,-0.61,-0.13,5.97,0.02,-0.096,0.06,0.007,-0.292,-0.099,-0.242,-0.175,5.902,122020,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.545,,,,,,,,,,,,,,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.547,-0.032,0.057,5.894,0.156,-0.033,0.11,0.026,-0.228,-0.069,-0.052,-0.096,5.948,122120,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.643,-0.061,-0.183,5.619,0.11,0.027,0.089,0.036,-0.248,-0.038,-0.155,-0.018,5.834,122220,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.743,-0.073,-0.062,5.682,0.092,-0.013,0.086,0.044,-0.257,-0.063,-0.223,-0.097,5.672,122320,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.843,-0.277,0.171,5.316,0.076,-0.02,0.1,0.066,-0.269,-0.071,-0.304,-0.136,5.534,122420,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:23.943,-0.276,0.033,5.146,0.079,-0.013,0.108,-0.001,-0.27,-0.05,-0.354,-0.052,5.467,122520,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.043,-0.044,-0.13,5.721,0.079,-0.013,0.107,0.024,-0.27,-0.056,-0.385,-0.079,5.361,122620,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.143,-0.899,-0.045,5.276,0.089,0.017,0.128,0.071,-0.272,-0.064,-0.428,-0.136,5.354,122720,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.243,-0.536,-0.171,5.505,0.132,-0.025,0.123,0.044,-0.286,-0.054,-0.467,-0.064,5.445,122820,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.343,-0.513,0.043,5.569,0.097,-0.037,0.124,0.038,-0.273,-0.052,-0.405,-0.029,5.527,122920,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.443,-0.889,-0.096,5.369,0.11,-0.023,0.111,0.03,-0.284,-0.06,-0.39,-0.035,5.61,123020,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.545,,,,,,,,,,,,,,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.547,-0.172,-0.566,6.025,0.104,-0.036,0.083,0.026,-0.301,-0.061,-0.362,-0.017,5.653,123120,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.643,-0.33,-0.328,5.674,0.132,-0.052,0.13,-0.0,-0.271,-0.078,-0.269,-0.042,5.808,123220,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.743,-0.507,-0.262,5.654,0.085,-0.072,0.003,-0.046,-0.357,-0.111,-0.387,-0.126,5.795,123320,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.843,-0.196,0.046,6.189,0.083,-0.058,0.001,-0.035,-0.36,-0.101,-0.36,-0.135,5.777,123420,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:24.943,0.05,-0.007,6.376,0.174,-0.018,0.06,-0.011,-0.286,-0.07,-0.168,-0.087,5.976,123520,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.043,-0.502,-0.134,5.536,0.082,0.071,0.002,0.037,-0.357,-0.01,-0.3,0.065,5.972,123620,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.143,-0.771,-0.081,5.481,0.036,0.041,-0.018,0.023,-0.381,-0.027,-0.356,0.019,5.881,123720,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.243,-0.036,-0.175,6.073,0.072,0.035,-0.007,0.023,-0.364,-0.03,-0.292,0.007,5.747,123820,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.343,-0.06,-0.183,5.689,0.062,0.006,-0.029,0.024,-0.364,-0.046,-0.295,-0.048,5.678,123920,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.443,-0.532,0.143,5.5,0.053,0.004,-0.035,0.022,-0.367,-0.047,-0.303,-0.057,5.609,124020,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2025/12/26 18:09:25.545,,,,,,,,,,,,,,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:25.547,-1.005,0.001,5.589,0.056,-0.0,-0.034,0.02,-0.366,-0.049,-0.307,-0.066,5.542,124120,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:25.643,-0.127,-0.657,5.712,0.067,0.01,-0.071,-0.028,-0.352,-0.031,-0.272,-0.002,5.61,124220,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:25.743,-0.201,0.35,5.545,0.044,0.034,-0.089,0.006,-0.351,-0.036,-0.274,-0.051,5.566,124320,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:25.843,-0.794,0.317,5.246,0.015,-0.002,-0.119,-0.018,-0.344,-0.029,-0.256,-0.012,5.56,124420,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:25.943,-0.6,-0.36,5.212,0.036,-0.009,-0.133,-0.018,-0.355,-0.026,-0.312,-0.008,5.519,124520,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:26.043,-0.334,-0.565,5.285,-0.013,0.042,-0.136,-0.049,-0.338,-0.059,-0.297,-0.091,5.504,124620,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
2025/12/26 18:09:26.143,-0.95,0.192,5.202,-0.013,0.046,-0.141,-0.085,-0.341,-0.082,-0.352,-0.142,5.446,124720,,,-0.0015,0.5997,0.0,PhaseCorr: err=-0.0015 est_freq=0.5997 Hz corr=0.0
