Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/12/12 15:21:29.604,1.026,0.269,3.555,1.779,0.019,-0.152,0.092,-0.2,0.081,1.565,0.106,6.222,1626330,,
2025/12/12 15:21:29.703,0.926,-0.322,3.592,1.843,0.031,-0.136,0.095,-0.169,0.088,1.632,0.09,5.688,1626430,,
2025/12/12 15:21:29.802,1.262,-0.325,4.49,1.806,0.032,-0.126,0.097,-0.19,0.087,1.308,0.052,5.135,1626530,,
2025/12/12 15:21:29.903,0.923,0.22,5.835,1.766,0.02,-0.095,0.108,-0.218,0.079,0.773,-0.003,4.796,1626630,,
2025/12/12 15:21:30.002,0.035,0.135,6.99,1.772,0.007,-0.15,0.138,-0.197,0.064,0.262,-0.07,4.851,1626730,,
2025/12/12 15:21:30.103,-0.62,-0.464,6.806,1.754,0.015,-0.241,0.169,-0.168,0.055,-0.256,-0.114,5.281,1626830,,
2025/12/12 15:21:30.202,-1.524,-0.363,5.546,1.715,0.029,-0.299,0.182,-0.151,0.05,-0.799,-0.119,5.743,1626930,,
2025/12/12 15:21:30.303,-2.0,-0.02,4.526,1.719,0.022,-0.299,0.174,-0.152,0.053,-1.332,-0.07,5.876,1627030,,
2025/12/12 15:21:30.402,-1.69,0.242,4.316,1.704,0.021,-0.303,0.174,-0.147,0.053,-1.693,-0.017,5.702,1627130,,
2025/12/12 15:21:30.503,-1.845,0.336,4.066,1.698,-0.028,-0.294,0.192,-0.141,0.079,-1.856,0.121,5.35,1627230,,
2025/12/12 15:21:30.604,-1.372,0.326,4.444,1.741,-0.03,-0.342,0.205,-0.179,0.086,-1.902,0.201,4.9,1627330,,
2025/12/12 15:21:30.703,-0.621,0.43,5.323,1.742,-0.018,-0.342,0.172,-0.178,0.065,-1.638,0.202,4.597,1627430,,
2025/12/12 15:21:30.802,-0.549,0.741,6.018,1.75,-0.014,-0.299,0.181,-0.152,0.07,-1.119,0.243,4.577,1627530,,
2025/12/12 15:21:30.903,-0.333,0.14,6.33,1.75,-0.014,-0.289,0.174,-0.147,0.066,-0.51,0.241,4.926,1627630,,
2025/12/12 15:21:31.002,0.334,0.121,6.006,1.716,0.011,-0.328,0.215,-0.177,0.094,0.053,0.302,5.438,1627730,,
2025/12/12 15:21:31.103,0.656,-0.28,5.499,1.655,0.017,-0.377,0.223,-0.223,0.099,0.532,0.283,5.801,1627830,,
2025/12/12 15:21:31.202,1.238,-0.11,5.226,1.586,-0.028,-0.413,0.199,-0.264,0.072,0.909,0.146,5.873,1627930,,
2025/12/12 15:21:31.303,1.274,0.498,5.027,1.56,-0.014,-0.423,0.204,-0.278,0.079,1.196,0.097,5.73,1628030,,
2025/12/12 15:21:31.402,1.717,-0.245,5.019,1.558,-0.015,-0.424,0.197,-0.278,0.08,1.333,0.024,5.574,1628130,,
2025/12/12 15:21:31.503,1.168,-0.205,4.806,1.555,-0.019,-0.427,0.202,-0.28,0.076,1.259,-0.049,5.394,1628230,,
2025/12/12 15:21:31.604,0.963,-0.468,5.283,1.566,-0.035,-0.432,0.217,-0.273,0.064,1.005,-0.131,5.234,1628330,,
2025/12/12 15:21:31.703,-0.286,-0.335,5.514,1.57,-0.044,-0.448,0.263,-0.266,0.045,0.587,-0.22,5.162,1628430,,
2025/12/12 15:21:31.802,-0.557,-0.138,6.324,1.572,-0.046,-0.483,0.25,-0.253,0.05,0.083,-0.194,5.228,1628530,,
2025/12/12 15:21:31.903,-0.113,-0.043,6.457,1.512,-0.056,-0.585,0.237,-0.223,0.053,-0.365,-0.134,5.45,1628630,,
2025/12/12 15:21:32.002,-0.703,0.292,5.727,1.455,-0.076,-0.621,0.22,-0.205,0.06,-0.851,-0.033,5.587,1628730,,
2025/12/12 15:21:32.103,-1.086,-0.103,5.172,1.402,-0.061,-0.638,0.23,-0.188,0.056,-1.246,0.026,5.611,1628830,,
2025/12/12 15:21:32.202,-1.414,-0.116,4.922,1.291,-0.013,-0.623,0.217,-0.138,0.033,-1.416,0.042,5.502,1628930,,
2025/12/12 15:21:32.303,-1.688,0.116,4.693,1.246,-0.008,-0.587,0.203,-0.107,0.024,-1.478,0.1,5.313,1629030,,
2025/12/12 15:21:32.402,-1.522,-0.176,5.005,1.235,-0.009,-0.573,0.2,-0.097,0.022,-1.409,0.159,5.114,1629130,,
2025/12/12 15:21:32.503,-0.837,0.224,5.177,1.235,-0.015,-0.554,0.217,-0.085,0.032,-1.165,0.23,4.987,1629230,,
2025/12/12 15:21:32.604,-0.504,-0.124,5.11,1.229,-0.002,-0.576,0.249,-0.098,0.053,-0.837,0.3,4.967,1629330,,
2025/12/12 15:21:32.703,-0.462,0.206,5.126,1.217,-0.038,-0.592,0.197,-0.11,0.017,-0.413,0.201,5.001,1629430,,
2025/12/12 15:21:32.802,0.289,0.608,5.64,1.176,-0.056,-0.626,0.179,-0.141,0.002,-0.006,0.119,5.083,1629530,,
2025/12/12 15:21:32.903,0.759,0.048,5.428,1.147,-0.067,-0.644,0.169,-0.16,-0.007,0.403,0.035,5.273,1629630,,
2025/12/12 15:21:33.002,0.482,0.066,4.848,1.043,-0.036,-0.687,0.184,-0.217,0.01,0.622,0.02,5.365,1629730,,
2025/12/12 15:21:33.103,1.152,-0.251,4.965,0.972,-0.039,-0.696,0.183,-0.253,0.009,0.79,-0.049,5.365,1629830,,
2025/12/12 15:21:33.202,0.306,-0.267,4.6,0.924,-0.066,-0.688,0.193,-0.28,-0.007,0.856,-0.155,5.294,1629930,,
2025/12/12 15:21:33.303,-0.027,-0.414,4.723,0.887,-0.051,-0.646,0.184,-0.309,0.002,0.764,-0.169,5.235,1630030,,
2025/12/12 15:21:33.402,0.166,-0.573,5.213,0.897,-0.051,-0.648,0.191,-0.305,0.001,0.621,-0.196,5.262,1630130,,
2025/12/12 15:21:33.503,-0.341,0.233,5.336,0.896,-0.048,-0.635,0.194,-0.31,-0.0,0.326,-0.195,5.309,1630230,,
2025/12/12 15:21:33.604,-0.085,0.342,5.923,0.881,-0.055,-0.669,0.197,-0.3,-0.001,0.013,-0.166,5.404,1630330,,
2025/12/12 15:21:33.703,-0.054,-0.362,6.045,0.826,-0.073,-0.711,0.184,-0.283,0.004,-0.299,-0.084,5.523,1630430,,
2025/12/12 15:21:33.802,-0.534,0.362,5.683,0.804,-0.09,-0.708,0.175,-0.275,0.01,-0.664,0.009,5.552,1630530,,
2025/12/12 15:21:33.903,-0.837,0.337,5.622,0.76,-0.09,-0.705,0.182,-0.256,0.012,-0.929,0.081,5.567,1630630,,
2025/12/12 15:21:34.002,-0.682,-0.081,5.22,0.724,-0.07,-0.68,0.173,-0.232,0.001,-1.102,0.112,5.535,1630730,,
2025/12/12 15:21:34.103,-1.442,0.108,4.872,0.708,-0.072,-0.648,0.158,-0.211,-0.006,-1.164,0.143,5.403,1630830,,
2025/12/12 15:21:34.202,-1.38,0.405,5.019,0.696,-0.075,-0.62,0.202,-0.193,0.019,-1.098,0.229,5.215,1630930,,
2025/12/12 15:21:34.303,-0.278,0.499,5.496,0.707,-0.067,-0.561,0.222,-0.157,0.032,-0.866,0.264,5.113,1631030,,
2025/12/12 15:21:34.402,-0.106,0.443,5.433,0.726,-0.058,-0.557,0.23,-0.15,0.039,-0.606,0.26,5.055,1631130,,
2025/12/12 15:21:34.503,-0.58,0.019,5.122,0.659,-0.04,-0.627,0.245,-0.207,0.053,-0.444,0.249,5.035,1631230,,
