Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/11/14 15:59:55.834,0.488,2.11,4.212,0.071,1.281,-0.12,-2.337,-0.186,-0.112,-0.05,2.496,5.811,2466970,,
2025/11/14 15:59:55.934,0.025,1.921,5.411,0.074,1.284,-0.1,-2.245,-0.192,-0.144,-0.096,2.027,5.249,2467070,,
2025/11/14 15:59:56.034,1.074,0.171,8.656,0.087,1.298,-0.081,-2.207,-0.197,-0.154,-0.157,1.357,5.034,2467170,,
2025/11/14 15:59:56.134,1.168,-0.81,10.269,0.049,1.227,-0.12,-2.273,-0.183,-0.131,-0.131,0.673,5.48,2467270,,
2025/11/14 15:59:56.236,0.152,-0.538,9.139,0.033,1.184,-0.119,-2.299,-0.177,-0.118,-0.155,-0.157,6.392,2467370,,
2025/11/14 15:59:56.334,-0.458,-0.448,6.133,0.034,1.225,-0.111,-2.319,-0.175,-0.139,-0.198,-1.108,7.216,2467470,,
2025/11/14 15:59:56.434,-0.016,-2.144,4.436,0.072,1.23,-0.129,-2.335,-0.196,-0.147,-0.298,-1.905,7.303,2467570,,
2025/11/14 15:59:56.534,0.737,-3.569,3.606,0.067,1.232,-0.134,-2.325,-0.198,-0.142,-0.329,-2.468,6.701,2467670,,
2025/11/14 15:59:56.634,0.161,-2.739,3.378,0.066,1.241,-0.167,-2.34,-0.217,-0.153,-0.393,-2.777,5.631,2467770,,
2025/11/14 15:59:56.734,-0.033,-1.509,4.039,0.071,1.253,-0.141,-2.248,-0.201,-0.097,-0.356,-2.6,4.617,2467870,,
2025/11/14 15:59:56.834,-0.031,-1.902,5.569,0.085,1.357,-0.122,-2.04,-0.188,0.037,-0.303,-1.885,4.014,2467970,,
2025/11/14 15:59:56.934,1.093,-1.978,7.986,0.072,1.352,-0.13,-2.038,-0.197,0.035,-0.285,-1.249,4.156,2468070,,
2025/11/14 15:59:57.034,0.837,-0.375,8.531,0.094,1.244,-0.115,-2.111,-0.182,-0.039,-0.196,-0.654,5.113,2468170,,
2025/11/14 15:59:57.134,0.403,0.801,7.452,0.124,1.255,-0.102,-2.101,-0.165,-0.03,-0.096,0.222,6.273,2468270,,
2025/11/14 15:59:57.236,1.138,1.789,6.71,0.118,1.253,-0.107,-2.095,-0.169,-0.03,-0.06,1.044,6.915,2468370,,
2025/11/14 15:59:57.334,0.149,2.926,5.665,0.105,1.179,-0.119,-2.093,-0.174,-0.069,-0.04,1.624,6.964,2468470,,
2025/11/14 15:59:57.434,-0.595,3.236,5.118,0.115,1.153,-0.134,-2.075,-0.165,-0.087,0.006,2.058,6.752,2468570,,
2025/11/14 15:59:57.534,-0.499,1.915,5.044,0.078,1.167,-0.118,-2.095,-0.188,-0.075,-0.045,2.313,6.401,2468670,,
2025/11/14 15:59:57.634,-0.817,-0.438,5.331,0.052,1.156,-0.078,-2.095,-0.211,-0.079,-0.123,2.235,6.077,2468770,,
2025/11/14 15:59:57.734,-1.465,0.138,6.028,0.042,1.174,-0.072,-2.003,-0.215,-0.108,-0.147,1.76,5.854,2468870,,
2025/11/14 15:59:57.834,-1.255,0.311,7.28,0.059,1.224,-0.02,-1.929,-0.23,-0.13,-0.238,1.058,5.77,2468970,,
2025/11/14 15:59:57.934,-0.929,-0.381,7.654,0.059,1.209,-0.017,-1.948,-0.231,-0.124,-0.262,0.345,5.992,2469070,,
2025/11/14 15:59:58.034,-1.215,0.115,7.057,0.059,1.178,-0.025,-1.961,-0.232,-0.114,-0.276,-0.414,6.363,2469170,,
2025/11/14 15:59:58.134,0.281,-0.354,6.243,0.058,1.152,-0.04,-1.966,-0.237,-0.105,-0.293,-1.142,6.635,2469270,,
2025/11/14 15:59:58.236,0.957,-2.019,5.595,0.069,1.088,-0.057,-1.921,-0.248,-0.062,-0.331,-1.66,6.529,2469370,,
2025/11/14 15:59:58.334,1.086,-2.074,5.301,0.049,1.054,-0.04,-1.84,-0.234,-0.009,-0.298,-1.959,6.154,2469470,,
2025/11/14 15:59:58.434,0.802,-1.828,5.349,0.05,1.05,-0.009,-1.789,-0.215,0.022,-0.251,-2.05,5.646,2469570,,
2025/11/14 15:59:58.534,0.974,-2.556,5.971,0.054,1.064,-0.011,-1.711,-0.215,0.069,-0.239,-1.833,5.226,2469670,,
2025/11/14 15:59:58.634,0.376,-0.892,6.49,0.092,1.064,0.033,-1.683,-0.182,0.083,-0.136,-1.446,5.122,2469770,,
2025/11/14 15:59:58.734,-0.726,1.264,6.735,0.077,1.057,0.001,-1.678,-0.199,0.081,-0.162,-0.915,5.318,2469870,,
2025/11/14 15:59:58.834,-0.539,1.482,6.853,0.068,1.076,-0.012,-1.661,-0.21,0.096,-0.167,-0.22,5.84,2469970,,
2025/11/14 15:59:58.934,-0.507,0.778,6.296,0.09,1.111,-0.006,-1.644,-0.2,0.117,-0.118,0.529,6.295,2470070,,
2025/11/14 15:59:59.034,-0.872,-0.002,5.804,0.071,1.054,-0.013,-1.668,-0.209,0.088,-0.138,1.088,6.506,2470170,,
2025/11/14 15:59:59.134,-1.72,0.901,4.958,0.125,0.941,-0.02,-1.666,-0.18,0.027,-0.055,1.444,6.543,2470270,,
2025/11/14 15:59:59.236,-1.837,2.192,4.719,0.085,0.85,-0.009,-1.621,-0.203,-0.029,-0.13,1.645,6.339,2470370,,
2025/11/14 15:59:59.334,-1.989,1.467,4.48,0.071,0.824,0.004,-1.594,-0.214,-0.049,-0.181,1.74,6.126,2470470,,
2025/11/14 15:59:59.434,-0.643,-0.02,5.783,0.071,0.804,0.054,-1.53,-0.232,-0.078,-0.271,1.579,5.945,2470570,,
2025/11/14 15:59:59.534,0.376,-1.231,6.731,0.083,0.809,0.054,-1.467,-0.23,-0.099,-0.297,1.223,5.898,2470670,,
2025/11/14 15:59:59.634,1.293,-1.295,7.488,0.102,0.862,0.059,-1.379,-0.232,-0.125,-0.334,0.66,6.029,2470770,,
2025/11/14 15:59:59.734,1.051,-0.363,7.527,0.061,0.902,0.018,-1.361,-0.217,-0.138,-0.276,0.066,6.244,2470870,,
2025/11/14 15:59:59.834,0.454,0.525,7.078,0.051,0.916,0.015,-1.378,-0.213,-0.145,-0.267,-0.52,6.439,2470970,,
2025/11/14 15:59:59.934,0.307,-0.244,6.473,0.069,0.873,0.014,-1.385,-0.22,-0.13,-0.29,-0.992,6.536,2471070,,
2025/11/14 16:00:00.034,0.833,-0.812,6.381,0.064,0.816,0.015,-1.343,-0.218,-0.091,-0.274,-1.314,6.494,2471170,,
2025/11/14 16:00:00.134,-0.326,-0.358,5.795,0.065,0.816,0.042,-1.331,-0.202,-0.084,-0.225,-1.564,6.321,2471270,,
2025/11/14 16:00:00.236,-1.347,1.483,5.201,0.073,0.812,0.046,-1.266,-0.2,-0.044,-0.196,-1.546,6.096,2471370,,
2025/11/14 16:00:00.334,-0.796,-0.141,5.766,0.068,0.87,0.015,-1.122,-0.219,0.047,-0.215,-1.206,5.857,2471470,,
2025/11/14 16:00:00.434,-0.218,-0.034,6.075,0.052,0.911,-0.01,-1.074,-0.237,0.083,-0.238,-0.809,5.746,2471570,,
2025/11/14 16:00:00.534,0.387,0.06,6.366,0.058,0.971,-0.0,-1.027,-0.231,0.129,-0.201,-0.261,5.749,2471670,,
2025/11/14 16:00:00.634,0.936,-1.425,6.602,0.049,0.954,-0.001,-1.045,-0.234,0.113,-0.196,0.188,5.836,2471770,,
2025/11/14 16:00:00.734,0.083,-0.304,6.081,0.125,0.88,0.033,-1.076,-0.191,0.072,-0.062,0.551,5.988,2471870,,
2025/11/14 16:00:00.834,-0.661,1.669,5.65,0.111,0.783,0.021,-1.093,-0.197,0.022,-0.086,0.825,5.993,2471970,,
2025/11/14 16:00:00.934,-0.052,1.46,5.574,0.107,0.766,0.015,-1.085,-0.198,0.011,-0.103,1.118,6.021,2472070,,
2025/11/14 16:00:01.034,0.536,0.52,6.071,0.076,0.714,0.03,-1.056,-0.218,-0.021,-0.181,1.213,5.97,2472170,,
2025/11/14 16:00:01.134,0.293,1.302,6.059,0.103,0.701,-0.001,-1.026,-0.196,-0.036,-0.145,1.2,6.028,2472270,,
2025/11/14 16:00:01.236,-0.602,2.8,5.651,0.093,0.699,0.006,-0.977,-0.202,-0.053,-0.195,1.015,6.062,2472370,,
2025/11/14 16:00:01.334,0.072,1.6,6.105,0.102,0.705,0.046,-0.957,-0.214,-0.058,-0.28,0.733,6.093,2472470,,
2025/11/14 16:00:01.434,0.608,-1.313,6.503,0.105,0.702,0.047,-0.952,-0.215,-0.058,-0.311,0.377,6.133,2472570,,
2025/11/14 16:00:01.534,0.282,-1.132,6.194,0.073,0.73,0.027,-0.925,-0.204,-0.068,-0.279,-0.077,6.222,2472670,,
2025/11/14 16:00:01.634,-1.514,0.348,5.528,0.087,0.772,0.046,-0.912,-0.206,-0.083,-0.304,-0.54,6.236,2472770,,
2025/11/14 16:00:01.734,-1.895,1.354,5.266,0.092,0.728,0.053,-0.911,-0.206,-0.065,-0.296,-0.832,6.246,2472870,,
2025/11/14 16:00:01.834,-0.557,0.519,5.396,0.128,0.674,0.015,-0.856,-0.237,-0.02,-0.349,-0.972,6.132,2472970,,
2025/11/14 16:00:01.934,0.934,-1.38,5.831,0.108,0.642,0.036,-0.706,-0.221,0.073,-0.276,-0.876,5.992,2473070,,
2025/11/14 16:00:02.034,1.01,-2.433,6.083,0.103,0.669,0.042,-0.65,-0.217,0.107,-0.226,-0.776,5.797,2473170,,
2025/11/14 16:00:02.134,-0.168,-0.871,5.658,0.146,0.665,0.154,-0.658,-0.147,0.101,-0.011,-0.632,5.762,2473270,,
2025/11/14 16:00:02.236,-0.826,1.201,5.663,0.144,0.641,0.136,-0.671,-0.156,0.087,0.01,-0.418,5.73,2473370,,
2025/11/14 16:00:02.334,-0.457,1.412,5.684,0.148,0.711,0.139,-0.602,-0.152,0.143,0.045,0.032,5.773,2473470,,
2025/11/14 16:00:02.434,0.874,0.099,6.382,0.073,0.714,0.099,-0.601,-0.197,0.145,-0.079,0.362,5.771,2473570,,
2025/11/14 16:00:02.534,-0.38,0.618,5.823,0.136,0.701,0.126,-0.608,-0.162,0.137,0.003,0.641,5.85,2473670,,
2025/11/14 16:00:02.634,-0.66,1.873,5.589,0.12,0.686,0.122,-0.606,-0.17,0.129,-0.059,0.854,5.886,2473770,,
2025/11/14 16:00:02.734,-0.153,0.491,5.708,0.086,0.717,0.121,-0.615,-0.188,0.147,-0.158,1.052,5.89,2473870,,
2025/11/14 16:00:02.834,0.984,-1.041,6.072,0.078,0.698,0.138,-0.616,-0.196,0.137,-0.237,1.068,5.89,2473970,,
2025/11/14 16:00:02.934,-0.657,-0.456,5.968,0.083,0.64,0.138,-0.532,-0.194,0.085,-0.282,0.842,5.875,2474070,,
2025/11/14 16:00:03.034,-0.875,0.392,6.09,0.09,0.644,0.112,-0.445,-0.182,0.056,-0.285,0.561,5.958,2474170,,
2025/11/14 16:00:03.134,-0.109,-0.375,6.45,0.097,0.664,0.148,-0.414,-0.194,0.048,-0.362,0.281,6.017,2474270,,
2025/11/14 16:00:03.237,-0.115,0.547,6.688,0.082,0.671,0.126,-0.41,-0.187,0.046,-0.338,-0.0,6.121,2474370,,
2025/11/14 16:00:03.334,-1.575,1.532,5.815,0.078,0.687,0.131,-0.396,-0.186,0.041,-0.326,-0.294,6.184,2474470,,
2025/11/14 16:00:03.434,-0.197,-0.603,6.134,0.088,0.643,0.128,-0.398,-0.191,0.059,-0.309,-0.46,6.221,2474570,,
2025/11/14 16:00:03.534,0.663,-2.073,6.377,0.085,0.646,0.123,-0.386,-0.192,0.063,-0.266,-0.616,6.13,2474670,,
2025/11/14 16:00:03.634,0.496,-1.02,6.165,0.055,0.667,0.146,-0.402,-0.171,0.047,-0.158,-0.728,6.048,2474770,,
2025/11/14 16:00:03.734,-0.333,0.488,6.058,0.058,0.674,0.163,-0.413,-0.161,0.04,-0.084,-0.725,5.933,2474870,,
